time_value,309,311,312,313,314,315,318,319,320
2021-01-07,27.2,100.03,62.19,17.37,37.79,18.31,42.27,8.67,58.89
2021-01-08,32.25,104.1,72.52,22.32,45.52,19.69,51.61,11.61,62.88
2021-01-09,34.26,105.2,74.6,23.87,48.49,21.01,54.49,12.62,65.9
2021-01-10,34.32,102.49,77.47,23.98,46.96,20.27,52.09,13.61,66.26
2021-01-11,32.27,104.13,82.84,24.01,46.96,18.95,53.1,14.61,64.29
2021-01-12,32.31,102.07,77.51,24.47,45.95,18.01,53.08,15.62,65.78
2021-01-13,32.3,105.84,73.58,27.01,40.96,16.69,50.03,16.51,68.81
2021-01-14,34.31,108.54,73.72,26.23,34.26,15.69,49.85,16.41,67.61
2021-01-15,31.31,111.48,71.72,27.0,39.26,16.75,48.84,15.57,70.85
2021-01-16,26.26,97.38,57.94,23.13,30.27,15.43,42.69,15.46,68.07
2021-01-17,30.29,106.78,65.87,28.73,36.0,16.43,50.77,15.83,70.12
2021-01-18,28.25,103.38,65.91,29.46,31.01,16.43,50.76,14.82,69.75
2021-01-19,27.21,97.95,63.41,29.3,31.97,17.43,47.64,12.07,65.96
2021-01-20,23.21,84.61,58.5,23.73,28.98,15.37,42.61,10.06,59.91
2021-01-21,20.16,82.5,58.4,23.52,27.98,14.05,41.68,9.06,57.53
2021-01-22,21.15,90.2,65.91,28.86,28.99,14.34,46.71,9.9,59.26
2021-01-23,21.17,89.28,60.92,29.63,30.52,14.37,44.16,8.9,57.37
2021-01-24,21.16,88.64,59.82,28.89,27.98,14.05,44.75,9.74,59.13
2021-01-25,22.19,88.37,59.84,29.63,26.25,13.34,43.69,8.7,56.37
2021-01-26,21.19,85.33,60.89,30.42,27.25,12.34,44.64,10.7,59.61
2021-01-27,21.19,86.9,60.24,30.68,29.24,12.34,43.65,13.45,56.97
2021-01-28,20.19,83.97,60.35,29.89,29.97,12.34,43.66,12.65,56.7
2021-01-29,21.22,78.47,54.46,30.8,26.24,12.02,40.53,11.54,53.59
2021-01-30,19.18,74.96,54.36,28.31,27.24,11.96,38.6,12.54,51.67
2021-01-31,17.18,72.12,55.44,27.82,27.78,11.64,39.0,12.55,49.13
2021-02-01,17.16,70.85,57.27,27.09,27.78,10.67,36.13,14.38,47.88
2021-02-02,15.11,67.55,56.88,25.9,27.78,9.35,38.23,12.54,45.31
2021-02-03,15.11,69.55,54.25,23.83,26.01,8.35,35.14,11.34,44.05
2021-02-04,14.11,66.12,49.79,22.23,24.02,7.35,30.2,12.23,40.04
2021-02-05,14.11,65.55,52.64,22.27,22.06,6.35,31.32,11.49,39.59
2021-02-06,11.09,66.02,49.66,23.03,21.05,4.44,29.33,12.39,40.23
2021-02-07,11.09,60.86,49.12,24.44,19.06,3.44,29.32,11.49,40.23
2021-02-08,11.07,58.86,47.15,23.67,19.52,3.41,28.86,10.65,39.97
2021-02-09,10.05,59.03,45.81,22.85,16.06,2.5,24.27,9.65,36.19
2021-02-10,11.06,55.7,42.84,22.85,15.25,2.82,23.87,10.85,37.19
2021-02-11,11.07,54.03,38.88,23.58,14.74,3.47,23.4,9.85,38.44
