time_value,011,012,014,015
2021-01-07,106.86,315.84,26.22,70.82
2021-01-08,110.71,323.15,27.31,73.79
2021-01-09,112.44,322.7,27.66,77.85
2021-01-10,110.71,321.52,27.34,78.92
2021-01-11,115.98,333.54,28.7,80.95
2021-01-12,113.01,326.56,28.03,78.76
2021-01-13,114.12,327.26,28.13,74.82
2021-01-14,114.61,326.57,28.1,72.85
2021-01-15,111.51,322.62,27.33,69.82
2021-01-16,103.14,301.84,25.14,64.85
2021-01-17,105.62,309.64,25.78,68.85
2021-01-18,105.8,305.29,25.64,68.88
2021-01-19,98.93,293.08,24.12,62.76
2021-01-20,102.7,290.19,24.87,65.85
2021-01-21,104.38,301.03,25.4,71.82
2021-01-22,103.63,289.14,25.08,70.88
2021-01-23,99.6,283.02,24.04,73.88
2021-01-24,101.15,282.97,24.41,71.01
2021-01-25,97.74,275.59,23.53,68.98
2021-01-26,97.43,272.67,23.45,65.98
2021-01-27,93.71,264.67,22.46,61.98
2021-01-28,89.68,255.15,21.42,59.01
2021-01-29,87.33,249.84,20.91,56.05
2021-01-30,86.66,246.64,20.96,50.93
2021-01-31,83.07,237.38,20.16,49.71
2021-02-01,81.34,229.31,19.78,47.65
2021-02-02,74.96,215.56,18.29,48.69
2021-02-03,71.86,204.83,17.49,47.56
2021-02-04,69.51,195.86,16.98,43.47
2021-02-05,65.92,187.36,16.18,43.41
2021-02-06,62.69,178.97,15.25,44.47
2021-02-07,60.21,174.23,14.61,41.6
2021-02-08,57.42,167.43,13.92,39.6
2021-02-09,57.47,161.17,13.65,37.59
2021-02-10,56.23,159.07,13.33,35.59
2021-02-11,53.62,149.36,12.5,34.52
2021-02-12,51.45,143.93,11.94,34.39
2021-02-13,47.99,135.63,11.27,31.27
2021-02-14,47.68,129.69,11.19,32.14
2021-02-15,46.75,124.89,10.95,31.14
2021-02-16,43.91,119.38,10.47,28.99
2021-02-17,40.94,120.03,9.83,27.06
2021-02-18,37.66,102.58,9.08,28.0
2021-02-19,37.04,99.21,8.92,26.13
2021-02-20,34.25,92.94,8.2,25.26
2021-02-21,33.01,89.28,7.88,23.26
2021-02-22,30.66,83.13,7.4,22.33
2021-02-23,29.11,80.12,7.03,22.33
2021-02-24,28.18,78.31,6.76,20.33
2021-02-25,27.69,79.43,6.79,18.27
2021-02-26,26.94,76.79,6.47,16.33
2021-02-27,25.08,72.19,5.99,15.33
2021-02-28,25.21,71.68,6.12,14.27
2021-03-01,24.59,70.39,5.96,13.24
2021-03-02,23.66,69.29,5.72,12.24
2021-03-03,22.73,65.15,5.48,13.24
2021-03-04,21.8,61.33,5.21,12.24
2021-03-05,20.38,57.42,4.97,11.18
2021-03-06,19.14,54.71,4.65,12.18
2021-03-07,18.52,52.51,4.46,12.18
2021-03-08,18.83,53.12,4.54,13.18
2021-03-09,18.83,51.46,4.54,12.18
2021-03-10,18.52,49.82,4.46,12.18
2021-03-11,17.9,47.98,4.3,12.18
2021-03-12,17.28,47.81,4.14,12.18
2021-03-13,15.86,44.5,3.9,11.12
2021-03-14,16.17,45.11,3.98,10.12
2021-03-15,15.24,44.26,3.74,10.12
2021-03-16,15.24,43.27,3.74,10.12
2021-03-17,14.93,41.7,3.63,8.12
2021-03-18,14.62,41.09,3.55,7.12
2021-03-19,14.31,41.42,3.5,6.12
2021-03-20,13.69,39.25,3.31,6.12
2021-03-21,14.0,40.83,3.42,7.12
2021-03-22,13.69,40.22,3.34,7.12
2021-03-23,12.76,38.37,3.1,7.12
2021-03-24,12.14,36.77,2.94,9.12
2021-03-25,11.83,36.15,2.86,10.12
2021-03-26,11.83,35.18,2.83,10.12
2021-03-27,11.21,32.96,2.67,11.12
2021-03-28,12.01,34.38,2.75,12.18
2021-03-29,11.7,34.76,2.67,11.18
2021-03-30,11.21,33.69,2.67,11.12
2021-03-31,11.21,33.69,2.67,10.12
2021-04-01,11.52,33.66,2.75,9.12
2021-04-02,12.32,33.12,2.8,7.18
2021-04-03,12.63,34.09,2.88,6.18
2021-04-04,12.63,32.73,2.88,4.18
2021-04-05,12.94,32.71,2.96,5.18
2021-04-06,13.12,32.54,2.88,5.24
2021-04-07,12.94,32.09,2.96,6.18
2021-04-08,12.94,32.06,2.96,6.18
2021-04-09,12.76,33.19,3.07,6.12
2021-04-10,12.76,32.35,3.07,7.99
2021-04-11,12.89,34.72,3.23,9.93
2021-04-12,13.38,36.11,3.23,9.99
2021-04-13,12.89,35.53,3.23,8.06
2021-04-14,13.2,35.14,3.31,8.06
2021-04-15,12.58,33.92,3.15,10.06
2021-04-16,11.65,32.1,2.91,10.06
2021-04-17,11.03,30.24,2.75,10.06
2021-04-18,11.34,31.2,2.86,9.06
2021-04-19,10.72,29.36,2.7,9.06
2021-04-20,10.72,28.34,2.7,10.06
2021-04-21,10.72,30.3,2.73,10.06
2021-04-22,11.65,31.17,2.94,9.06
2021-04-23,12.27,32.39,3.1,9.06
2021-04-24,12.76,33.85,3.1,8.12
2021-04-25,13.07,34.7,3.18,8.12
2021-04-26,14.0,36.53,3.42,9.12
2021-04-27,14.49,36.64,3.39,10.18
2021-04-28,13.69,34.58,3.31,10.12
2021-04-29,13.69,34.67,3.31,10.12
2021-04-30,13.38,34.04,3.23,10.12
2021-05-01,14.0,36.24,3.42,11.12
2021-05-02,14.93,38.08,3.66,11.12
2021-05-03,14.44,37.63,3.66,10.06
2021-05-04,14.31,36.54,3.5,9.15
2021-05-05,14.31,36.9,3.5,9.15
2021-05-06,14.31,36.89,3.5,8.15
2021-05-07,14.31,37.9,3.5,8.15
2021-05-08,13.69,36.04,3.34,7.15
2021-05-09,13.87,35.51,3.26,6.21
2021-05-10,12.94,32.08,3.02,7.18
2021-05-11,12.45,33.91,3.08,7.12
2021-05-12,12.14,32.31,3.0,7.12
2021-05-13,11.83,31.71,2.92,7.12
2021-05-14,12.32,32.5,2.95,8.18
2021-05-15,11.83,31.06,2.95,9.12
2021-05-16,11.21,29.84,2.79,10.12
2021-05-17,11.83,32.65,2.98,10.12
2021-05-18,12.14,31.34,3.0,8.12
2021-05-19,12.14,31.32,3.0,8.12
2021-05-20,12.14,31.32,3.0,7.12
2021-05-21,12.45,30.94,3.08,6.12
2021-05-22,11.83,28.74,2.89,6.12
2021-05-23,12.45,30.95,3.05,6.12
2021-05-24,12.76,30.93,3.13,7.12
2021-05-25,12.45,31.29,3.08,8.12
