time_value,154,155,156,158,161,163,164,166,170,171,172,173,175
2021-01-07,7.89,24.42,73.5,26.01,25.11,12.36,17.63,39.04,23.79,18.52,30.15,16.02,6.72
2021-01-08,7.67,24.86,74.5,25.86,25.59,12.76,19.11,39.06,21.79,19.38,29.09,15.93,6.72
2021-01-09,7.6,24.48,73.5,26.62,25.29,12.92,18.38,39.32,22.79,18.71,32.12,16.83,5.73
2021-01-10,7.6,24.22,72.5,26.22,24.63,13.12,19.12,39.04,22.79,18.71,32.85,14.83,5.73
2021-01-11,7.65,24.92,74.5,24.53,24.87,13.68,18.88,40.14,21.78,18.46,37.54,13.07,6.76
2021-01-12,7.94,25.5,76.5,24.24,25.47,13.12,19.13,40.42,20.5,17.5,38.21,13.07,6.76
2021-01-13,7.79,24.1,72.5,23.61,24.09,11.64,17.62,37.68,20.78,18.09,37.41,12.83,5.73
2021-01-14,7.78,23.94,72.0,23.83,24.12,12.36,17.61,38.62,17.75,15.48,37.11,12.83,5.73
2021-01-15,8.39,23.62,71.0,24.13,23.64,13.44,17.87,40.22,17.75,17.37,37.03,12.59,4.74
2021-01-16,8.68,22.44,67.5,23.4,22.59,12.88,17.12,38.96,17.93,16.22,31.36,12.58,3.96
2021-01-17,8.29,22.28,67.0,22.92,22.44,12.52,17.11,38.02,17.54,17.03,27.39,13.58,3.96
2021-01-18,8.29,22.66,68.0,22.37,22.92,12.72,17.85,38.3,16.54,14.85,27.39,13.57,2.97
2021-01-19,7.95,21.6,64.5,20.75,21.69,12.92,17.59,37.06,15.54,12.72,27.31,13.57,2.97
2021-01-20,7.93,21.34,63.5,19.98,21.39,13.84,19.35,37.86,16.54,13.66,25.31,13.57,2.97
2021-01-21,7.59,21.28,63.5,19.43,21.21,13.64,17.61,37.6,15.54,12.69,24.34,12.57,2.97
2021-01-22,7.76,21.12,63.0,19.73,21.06,13.28,17.6,37.18,13.54,10.87,23.34,12.57,2.97
2021-01-23,7.59,19.94,59.5,19.4,20.01,12.72,16.62,35.66,13.54,11.9,20.67,11.79,1.98
2021-01-24,8.1,19.68,58.5,19.76,19.71,13.28,17.37,36.18,13.75,12.79,22.67,12.8,2.76
2021-01-25,7.71,19.62,58.5,19.16,19.53,12.72,16.62,35.38,13.03,14.46,22.37,13.8,2.76
2021-01-26,7.71,19.34,58.0,19.28,19.56,12.32,14.14,35.24,12.03,13.51,20.7,14.8,2.76
2021-01-27,7.32,18.96,57.0,18.76,19.26,11.76,14.38,34.16,12.04,13.37,21.67,13.8,2.76
2021-01-28,6.93,18.74,56.5,18.28,19.11,11.2,13.86,33.22,13.04,14.32,21.67,13.57,2.76
2021-01-29,6.15,17.62,53.0,17.28,18.24,10.48,13.84,30.64,12.04,13.35,20.64,14.57,2.76
2021-01-30,5.98,17.24,52.0,15.12,17.76,10.64,13.11,30.64,12.04,11.88,19.94,13.57,2.76
2021-01-31,5.23,17.4,52.5,15.85,17.73,11.0,13.12,30.8,11.04,11.4,19.94,12.58,3.75
2021-02-01,5.13,17.56,53.0,15.79,17.88,10.28,13.1,29.86,11.04,11.44,19.94,11.58,3.75
2021-02-02,4.97,17.02,51.5,15.62,17.43,9.72,12.33,28.9,10.28,12.46,16.94,11.58,3.75
2021-02-03,5.08,16.38,49.5,15.46,16.83,9.72,11.36,28.34,10.54,9.85,16.05,10.58,3.96
2021-02-04,5.03,15.8,47.5,15.09,16.05,9.56,11.86,27.24,11.03,10.57,15.05,9.82,4.74
2021-02-05,4.52,15.1,45.5,13.7,15.45,9.0,10.12,25.88,9.74,7.79,14.08,7.81,3.75
2021-02-06,4.31,14.62,44.0,14.43,15.18,8.28,10.08,24.38,7.98,8.02,13.08,8.81,3.75
2021-02-07,3.98,15.2,46.0,13.47,15.96,7.36,8.11,23.6,9.53,7.91,9.11,8.03,2.97
2021-02-08,3.98,14.56,44.0,13.31,15.36,7.36,8.11,23.04,10.53,9.69,10.08,9.02,1.98
2021-02-09,3.98,14.14,42.5,12.4,14.91,7.56,8.85,22.62,10.53,7.57,10.05,7.02,1.98
2021-02-10,3.64,13.92,42.0,11.81,14.58,7.36,8.11,22.22,8.53,7.56,10.05,8.02,1.98
2021-02-11,3.18,13.54,41.0,11.18,14.1,7.16,7.37,21.68,8.53,5.71,9.97,7.02,1.98
2021-02-12,3.13,12.8,38.5,10.77,13.17,7.0,8.1,20.44,9.53,5.71,9.94,5.02,1.98
2021-02-13,3.41,11.84,35.5,11.13,12.45,7.36,8.09,20.4,7.77,4.65,6.97,5.02,1.98
2021-02-14,3.8,11.9,35.5,11.09,11.91,7.92,8.84,21.2,6.77,5.62,10.66,5.25,2.02
2021-02-15,3.8,11.52,34.5,11.17,11.79,7.72,8.1,20.92,5.77,4.79,9.94,4.02,1.98
2021-02-16,3.85,11.08,33.5,11.77,11.31,7.68,6.63,21.18,5.77,5.83,8.94,5.02,1.98
2021-02-17,3.91,10.98,33.0,11.68,11.16,7.52,7.44,20.5,6.53,6.9,8.94,5.96,1.98
2021-02-18,3.75,10.5,31.5,11.51,10.71,7.16,7.41,19.54,5.77,5.96,10.66,7.18,1.03
2021-02-19,3.75,10.66,32.0,11.39,10.68,7.16,7.41,19.68,5.77,6.79,8.97,5.96,1.98
2021-02-20,3.75,10.5,31.5,11.19,10.35,7.16,6.42,19.54,4.76,5.96,8.97,5.95,0.99
2021-02-21,3.41,10.28,31.0,10.13,10.38,6.96,6.67,19.14,5.77,6.56,8.97,5.95,0.99
2021-02-22,3.52,10.02,30.0,9.89,9.9,7.16,7.43,18.86,7.53,7.5,8.0,5.95,0.99
2021-02-23,3.93,10.24,30.5,9.48,10.05,7.0,8.16,18.72,7.53,6.39,8.0,5.95,0.99
2021-02-24,3.75,9.86,29.5,9.45,9.75,7.16,7.41,18.98,5.77,5.4,8.0,4.95,0.99
2021-02-25,3.75,9.86,29.5,9.61,9.93,7.16,8.41,18.98,4.77,4.44,8.0,3.95,0.99
2021-02-26,3.8,8.94,27.0,8.51,9.0,7.12,6.94,18.82,5.77,4.23,9.0,3.95,0.99
2021-02-27,3.41,8.62,26.0,8.94,8.88,6.76,6.93,17.74,5.77,4.44,8.0,4.95,0.99
2021-02-28,3.02,9.42,28.5,8.7,9.63,6.4,5.93,17.64,5.76,4.43,6.0,3.95,0.99
2021-03-01,3.07,9.2,28.0,8.55,9.3,6.56,5.2,18.04,4.76,3.6,6.0,3.94,0.0
2021-03-02,3.07,9.04,27.5,8.51,9.15,6.56,5.2,17.9,3.76,3.6,5.0,3.94,0.0
2021-03-03,2.73,9.14,28.0,8.32,9.48,6.36,4.46,17.78,3.76,3.59,4.97,3.95,0.99
2021-03-04,2.61,9.04,27.5,8.12,9.15,6.56,4.14,17.64,3.76,2.71,4.97,3.01,0.99
2021-03-05,2.61,8.78,26.5,8.04,8.85,6.76,5.87,17.36,3.77,2.71,5.94,3.01,0.99
2021-03-06,2.06,8.3,25.0,6.64,8.4,6.04,5.83,15.6,3.01,2.38,5.94,2.02,1.98
2021-03-07,2.23,8.78,26.5,7.44,8.67,6.4,5.84,16.56,4.01,2.51,6.91,2.02,1.98
2021-03-08,2.57,8.78,26.5,7.99,8.85,6.4,4.84,16.82,4.01,3.48,6.91,3.02,1.98
2021-03-09,2.18,8.78,26.5,7.39,8.67,6.04,4.83,16.02,4.01,3.47,6.91,3.02,1.98
2021-03-10,2.23,8.62,26.0,7.4,8.52,6.4,4.84,16.42,4.01,4.43,7.91,3.02,1.98
2021-03-11,2.23,8.78,26.5,7.44,8.67,6.4,4.84,16.56,4.01,3.47,6.91,2.02,1.98
2021-03-12,2.62,8.94,27.0,7.92,8.82,6.76,4.85,17.5,4.01,4.48,6.91,2.01,0.99
2021-03-13,2.52,8.62,26.0,6.95,8.52,6.04,4.84,16.14,4.0,5.23,4.94,2.01,0.99
2021-03-14,2.63,8.68,26.0,6.79,8.34,6.24,6.59,16.14,4.77,5.34,5.94,1.01,0.99
2021-03-15,2.58,9.16,27.5,6.86,8.79,5.88,6.59,16.02,4.76,4.21,7.91,1.01,0.99
2021-03-16,2.63,9.58,29.0,7.03,9.24,6.04,5.86,16.98,5.76,4.21,7.91,1.01,0.99
2021-03-17,2.58,9.64,29.0,7.14,9.42,5.88,6.59,16.44,4.76,4.21,7.91,1.01,0.99
2021-03-18,2.19,9.32,28.0,7.41,9.12,5.52,6.58,15.36,4.76,4.41,6.91,2.01,0.99
2021-03-19,1.85,9.16,27.5,6.98,8.97,5.52,7.57,14.96,4.77,4.4,6.91,3.01,0.99
2021-03-20,1.9,9.0,27.0,7.78,8.82,5.88,6.58,15.36,4.77,4.61,7.91,2.02,1.98
2021-03-21,1.78,9.58,29.0,7.94,9.42,5.68,5.84,15.92,5.77,3.73,6.91,3.02,1.98
2021-03-22,1.72,10.38,31.5,8.19,10.17,6.04,4.83,17.16,5.01,4.57,7.91,2.02,1.98
2021-03-23,1.84,10.7,32.5,8.11,10.29,6.04,5.83,17.44,5.01,14.09,6.94,3.02,1.98
2021-03-24,1.89,11.34,34.5,8.32,10.89,6.4,5.84,18.54,6.01,13.14,7.91,4.01,0.99
2021-03-25,1.94,11.66,35.5,7.82,11.37,6.76,5.85,19.36,6.01,12.93,6.94,3.01,0.99
2021-03-26,2.1,11.88,36.0,7.91,11.52,7.32,6.62,20.04,7.77,14.95,6.94,2.02,1.98
2021-03-27,2.33,11.34,34.5,7.55,11.25,7.12,4.87,19.88,6.0,13.69,5.97,3.01,0.99
2021-03-28,2.45,12.68,38.5,7.87,12.45,7.32,5.61,21.0,7.0,15.52,5.97,2.02,1.98
2021-03-29,2.61,13.0,39.5,8.0,12.75,7.68,6.64,21.82,8.76,16.46,5.97,3.02,1.98
2021-03-30,2.95,12.68,38.5,8.47,12.63,7.68,7.63,21.8,9.77,8.79,6.97,3.02,1.98
2021-03-31,3.12,13.16,40.0,8.93,13.08,7.32,6.63,21.94,10.76,8.88,6.05,3.03,2.97
2021-04-01,3.41,13.16,40.0,9.27,13.08,6.96,7.62,21.66,11.76,8.89,5.0,3.04,3.96
2021-04-02,3.65,13.32,40.5,9.6,13.23,6.24,7.6,20.98,12.76,7.94,6.0,3.04,3.96
2021-04-03,3.94,13.32,40.5,10.89,13.41,5.88,8.59,20.7,14.76,8.16,7.7,3.05,4.95
2021-04-04,4.56,14.34,43.5,11.17,14.31,6.44,9.32,22.6,15.0,7.87,8.7,4.04,3.96
2021-04-05,4.56,14.18,43.0,11.29,14.34,6.44,9.32,22.46,17.0,8.82,8.7,5.05,4.95
2021-04-06,4.8,15.3,46.5,12.02,15.57,5.72,9.3,22.62,18.0,9.79,8.7,5.05,4.95
2021-04-07,4.46,15.84,48.0,11.91,16.2,5.92,10.04,22.78,19.0,11.74,8.7,4.05,4.95
2021-04-08,4.5,16.48,50.0,12.28,16.98,6.28,11.06,23.88,19.77,10.97,8.7,3.05,4.95
2021-04-09,4.21,17.02,51.5,12.22,17.61,6.84,11.81,24.58,20.89,11.92,6.88,3.05,4.95
2021-04-10,4.67,16.22,49.0,12.25,16.68,6.84,10.81,24.14,19.89,11.98,7.88,3.05,4.95
2021-04-11,4.33,17.6,53.5,13.17,18.21,6.64,10.07,25.14,19.89,13.01,7.88,4.06,5.94
2021-04-12,4.67,18.78,57.0,13.68,19.08,6.84,10.81,26.38,18.01,12.06,7.76,4.06,5.94
2021-04-13,4.72,18.78,57.0,13.57,18.9,7.2,10.82,26.92,17.77,14.93,7.0,4.07,6.93
2021-04-14,5.23,19.1,58.0,14.09,19.2,7.56,11.83,28.0,20.77,13.03,8.0,4.07,6.93
2021-04-15,5.57,19.16,58.0,14.95,18.84,7.76,11.57,28.26,21.77,14.09,7.0,4.08,7.92
2021-04-16,5.91,19.38,58.5,16.01,18.81,7.96,12.31,28.66,22.77,15.27,7.0,4.08,7.92
2021-04-17,5.91,18.84,57.0,15.26,18.54,7.76,12.57,28.24,22.77,16.98,7.0,2.08,7.92
2021-04-18,5.52,19.76,59.5,15.81,19.29,7.8,14.04,28.14,23.77,16.22,7.97,3.07,6.93
2021-04-19,6.02,20.24,61.0,16.37,19.74,8.16,14.07,29.36,25.53,16.34,7.97,3.07,6.93
2021-04-20,5.63,20.4,61.5,15.18,19.89,7.8,14.06,28.7,24.53,16.12,7.97,3.06,5.94
2021-04-21,5.58,19.92,60.0,16.12,19.8,7.44,15.04,27.74,24.54,17.16,7.97,3.06,5.94
2021-04-22,5.12,19.22,58.0,14.78,19.2,7.24,14.3,26.92,22.93,15.24,7.0,3.05,4.95
2021-04-23,4.83,18.68,56.5,14.48,18.93,7.4,13.57,26.78,20.93,15.24,8.0,3.04,3.96
2021-04-24,4.67,17.82,54.0,14.07,18.0,6.84,11.8,25.54,18.17,14.17,8.0,3.04,3.96
2021-04-25,5.12,16.86,51.0,14.22,17.1,6.84,11.82,24.96,19.32,15.25,8.7,3.04,3.96
2021-04-26,5.12,17.28,52.5,14.34,17.55,6.64,10.08,25.38,19.32,15.25,9.7,3.04,3.96
2021-04-27,4.88,17.12,52.0,14.01,17.4,7.36,10.11,26.06,20.31,13.33,9.7,2.04,3.96
2021-04-28,4.88,16.96,51.5,13.97,17.25,7.36,10.11,25.92,18.92,12.36,8.7,2.04,3.96
2021-04-29,4.99,16.7,50.5,13.73,16.77,7.56,10.87,25.64,19.68,11.51,8.7,3.04,3.96
2021-04-30,4.99,16.54,50.0,13.53,16.44,7.56,10.87,25.5,19.29,11.5,9.4,3.04,3.96
2021-05-01,4.99,15.26,46.0,13.37,15.42,7.56,10.87,24.38,21.29,12.46,9.4,4.04,3.96
2021-05-02,4.99,15.8,47.5,12.54,15.69,7.76,11.61,24.8,21.29,11.42,9.4,4.05,4.95
2021-05-03,4.54,16.44,49.5,12.31,16.29,7.76,10.59,25.1,16.53,12.26,8.7,4.04,3.96
2021-05-04,5.0,16.5,49.5,12.7,16.29,7.96,11.33,25.36,13.53,14.11,7.7,4.04,3.96
2021-05-05,5.0,16.34,49.0,12.66,16.14,7.96,11.33,25.22,14.53,14.11,7.7,4.05,4.95
2021-05-06,5.0,16.02,48.0,13.53,16.02,7.96,11.33,24.94,16.53,14.32,7.7,4.05,4.95
2021-05-07,5.12,15.86,47.5,13.49,15.87,7.96,12.33,24.8,17.53,17.11,7.0,4.06,5.94
2021-05-08,5.0,15.32,46.0,13.37,15.42,7.76,11.59,24.38,14.53,14.31,6.0,4.05,4.95
2021-05-09,4.32,15.32,46.0,13.38,15.42,7.76,12.58,23.86,13.54,11.63,7.0,4.04,3.96
2021-05-10,4.44,15.96,48.0,13.54,16.02,7.76,11.59,24.42,11.53,11.55,7.0,4.04,3.96
2021-05-11,3.82,15.58,47.0,13.02,15.72,7.2,10.82,23.34,7.77,9.59,6.0,3.03,2.97
2021-05-12,3.77,14.88,45.0,11.86,14.94,6.64,9.07,22.24,5.77,8.42,6.0,3.02,1.98
2021-05-13,3.61,14.24,43.0,11.49,14.16,6.28,9.04,21.14,4.01,7.35,6.0,3.01,0.99
2021-05-14,3.22,13.6,41.0,9.94,13.38,5.92,9.03,19.78,2.01,6.17,6.0,5.01,0.99
2021-05-15,3.12,12.9,39.0,9.68,12.78,5.0,7.27,18.14,3.01,5.34,6.0,4.01,0.99
2021-05-16,3.12,12.52,38.0,9.44,12.3,4.8,5.54,17.86,2.0,6.29,5.2,4.81,0.99
2021-05-17,2.95,11.88,36.0,9.07,11.52,4.44,6.52,16.76,2.01,5.41,5.2,4.81,0.99
2021-05-18,2.56,12.04,36.5,8.51,11.49,4.08,5.52,16.1,2.0,4.45,7.0,4.01,0.99
2021-05-19,2.56,11.88,36.0,7.84,11.52,4.08,5.52,15.96,2.0,4.24,7.0,4.01,0.99
2021-05-20,2.44,11.56,35.0,7.76,11.22,4.08,5.52,15.68,2.0,4.32,7.0,4.01,0.99
2021-05-21,2.44,11.24,34.0,7.84,11.1,4.08,5.52,15.4,2.0,4.32,8.0,3.01,0.99
2021-05-22,2.51,10.76,32.5,7.67,10.65,3.72,5.51,14.44,3.0,6.16,7.0,4.02,1.98
2021-05-23,2.51,11.88,36.0,8.11,11.88,3.72,4.51,15.42,3.0,7.12,6.0,4.01,0.99
2021-05-24,2.17,11.56,35.0,8.43,11.58,3.72,5.51,14.88,4.0,8.28,7.0,3.01,0.99
2021-05-25,2.17,10.92,33.0,8.27,10.98,3.72,5.51,14.32,4.0,7.32,6.0,4.01,0.99
2021-05-26,2.28,10.38,31.5,8.15,10.53,3.52,4.79,13.9,4.76,7.43,6.0,4.01,0.99
2021-05-27,2.28,9.74,29.5,7.83,9.75,3.52,5.79,13.34,4.76,6.47,6.0,4.01,0.99
2021-05-28,1.89,9.26,28.0,6.48,9.3,3.16,5.78,12.12,4.76,6.25,5.0,3.01,0.99
2021-05-29,1.89,8.78,26.5,6.2,8.67,3.16,5.78,11.7,5.76,5.29,5.0,3.01,0.99
2021-05-30,1.89,8.14,24.5,6.04,8.07,3.16,6.78,11.14,5.76,5.29,4.0,3.01,0.99
2021-05-31,1.77,7.76,23.5,5.8,7.59,2.96,5.04,10.86,5.76,3.45,4.0,4.01,0.99
2021-06-01,1.72,7.66,23.0,4.92,7.44,2.8,5.77,10.18,4.76,4.2,4.0,2.01,0.99
2021-06-02,1.61,7.5,22.5,4.88,7.29,2.8,4.75,10.04,4.0,4.09,4.0,2.01,0.99
2021-06-03,1.27,7.12,21.5,4.41,6.99,2.6,4.01,9.5,4.0,4.08,4.0,2.01,0.99
2021-06-04,1.27,6.96,21.0,4.37,6.84,2.6,4.01,9.36,4.0,4.08,4.0,2.01,0.99
2021-06-05,0.93,6.64,20.0,3.9,6.54,2.6,4.01,8.82,4.0,4.07,4.0,2.0,0.0
2021-06-06,1.22,6.8,20.5,4.12,6.51,2.24,4.0,8.68,5.0,3.12,4.0,1.01,0.99
2021-06-07,1.22,6.96,21.0,4.16,6.66,2.24,4.0,8.82,4.0,3.12,4.0,2.01,0.99
2021-06-08,0.88,6.26,19.0,3.61,6.06,2.04,3.26,8.0,4.0,2.15,4.0,3.01,0.99
2021-06-09,0.88,5.94,18.0,3.53,5.76,2.04,3.26,7.72,4.0,2.15,4.0,3.01,0.99
2021-06-10,0.88,5.56,17.0,3.29,5.28,1.84,1.52,7.44,4.0,1.19,4.0,3.01,0.99
2021-06-11,0.88,5.24,16.0,3.21,4.98,1.84,1.75,7.16,4.0,1.19,4.0,3.78,0.99
2021-06-12,0.83,4.76,14.5,3.04,4.53,1.48,1.74,6.2,3.0,1.19,4.0,2.78,0.99
2021-06-13,0.88,4.28,13.0,2.97,4.08,1.84,2.75,6.32,4.0,0.23,4.0,2.77,0.0
2021-06-14,0.83,4.06,12.5,3.04,4.11,1.28,2.0,5.64,4.0,1.19,4.0,2.77,0.0
2021-06-15,0.49,4.22,13.0,2.69,4.26,1.28,2.0,5.52,3.0,1.18,4.0,1.77,0.0
2021-06-16,0.44,4.06,12.5,2.6,4.11,0.92,1.99,4.84,2.0,1.18,4.0,1.77,0.0
2021-06-17,0.44,3.9,12.0,2.56,3.96,0.92,1.99,4.7,2.0,2.14,4.0,1.77,0.0
2021-06-18,0.44,3.74,11.5,2.52,3.81,0.92,1.99,4.56,2.0,2.14,4.0,1.77,0.0
2021-06-19,0.56,3.58,11.0,2.32,3.48,0.92,1.99,4.42,2.0,3.02,4.0,1.77,0.0
2021-06-20,0.44,3.42,10.5,2.28,3.33,0.92,1.99,4.28,2.0,2.14,4.0,1.77,0.0
2021-06-21,0.44,3.26,10.0,1.45,3.18,0.92,0.99,4.14,1.0,1.93,3.0,1.77,0.0
2021-06-22,0.44,3.1,9.5,1.41,3.03,0.92,0.76,4.0,1.0,1.93,2.0,1.0,0.0
2021-06-23,0.44,2.94,9.0,1.37,2.88,0.92,0.76,3.86,1.0,1.93,2.0,0.0,0.0
2021-06-24,0.39,2.78,8.5,1.28,2.73,0.56,0.75,3.18,1.0,0.97,2.0,0.0,0.0
2021-06-25,0.39,2.62,8.0,1.24,2.58,0.56,0.75,3.04,1.0,0.97,2.0,0.0,0.0
2021-06-26,0.39,2.46,7.5,1.2,2.43,0.56,0.75,2.9,1.0,0.97,3.0,0.0,0.0
2021-06-27,0.39,2.62,8.0,1.4,2.76,0.56,0.75,3.04,1.0,0.97,3.0,0.0,0.0
2021-06-28,0.39,2.78,8.5,1.44,2.91,0.56,0.75,3.18,1.0,0.97,4.0,0.0,0.0
2021-06-29,0.39,2.94,9.0,1.48,3.06,0.56,0.75,3.32,1.0,0.97,4.08,0.0,0.0
2021-06-30,0.39,2.78,8.5,1.44,2.91,0.56,0.75,3.18,1.0,0.97,4.08,0.0,0.0
2021-07-01,0.39,2.68,8.0,1.4,2.76,0.76,2.49,3.04,1.0,0.97,4.08,0.0,0.0
2021-07-02,0.39,2.68,8.0,2.19,2.76,0.76,2.49,3.04,1.0,1.18,4.08,1.0,0.0
2021-07-03,0.51,2.52,7.5,2.15,2.61,0.76,2.49,2.9,0.0,2.06,5.08,1.0,0.0
2021-07-04,0.51,2.52,7.5,1.99,2.43,0.76,2.49,2.9,0.0,2.06,5.08,1.0,0.0
2021-07-05,0.51,2.52,7.5,1.99,2.43,0.76,1.49,2.9,0.0,2.06,5.08,1.0,0.0
2021-07-06,0.51,2.52,7.5,1.99,2.43,0.76,1.49,2.9,0.0,2.06,6.08,1.0,0.0
2021-07-07,0.73,2.52,7.5,2.38,2.43,0.76,1.49,3.16,1.0,1.19,5.08,1.0,0.0
2021-07-08,0.73,2.68,8.0,2.42,2.58,0.76,1.49,3.3,1.0,1.19,5.08,1.0,0.0
2021-07-09,0.73,2.68,8.0,2.42,2.58,0.76,1.49,3.3,1.0,1.19,5.08,1.0,0.0
2021-07-10,0.78,2.84,8.5,2.51,2.73,1.12,1.5,3.98,1.0,1.19,5.08,1.0,0.0
2021-07-11,0.78,2.94,9.0,2.55,2.88,0.92,0.76,4.12,1.0,1.19,5.08,1.0,0.0
2021-07-12,0.78,3.1,9.5,2.59,3.03,0.92,0.76,4.26,1.0,1.19,6.16,1.0,0.0
2021-07-13,0.83,3.42,10.5,2.72,3.33,1.28,0.77,5.08,1.0,1.19,8.12,2.0,0.0
2021-07-14,0.83,3.32,10.0,1.89,3.18,1.48,1.51,4.94,1.0,0.98,9.12,2.0,0.0
2021-07-15,0.49,3.16,9.5,1.46,3.03,1.48,1.51,4.54,2.0,0.97,9.12,2.01,0.99
2021-07-16,0.49,3.16,9.5,1.62,3.21,1.48,1.51,4.54,2.0,0.97,9.12,2.01,0.99
2021-07-17,0.49,3.0,9.0,1.58,3.06,1.48,1.51,4.4,2.0,0.97,10.12,2.01,0.99
2021-07-18,0.49,3.32,10.0,1.66,3.36,1.48,1.51,4.68,2.0,0.97,10.12,1.01,0.99
2021-07-19,0.49,3.48,10.5,2.49,3.51,1.48,1.51,4.82,1.0,2.14,9.12,1.01,0.99
2021-07-20,0.88,3.8,11.5,3.01,3.81,1.84,1.52,5.9,1.0,2.15,9.12,1.01,0.99
2021-07-21,0.88,4.12,12.5,3.09,4.11,1.84,1.52,6.18,1.0,2.15,9.12,1.01,0.99
2021-07-22,0.88,4.28,13.0,3.13,4.26,1.84,1.52,6.32,1.0,2.15,9.16,1.01,0.99
2021-07-23,0.88,4.6,14.0,3.21,4.56,1.84,1.52,6.6,1.0,2.15,9.16,1.01,0.99
2021-07-24,1.39,4.92,15.0,4.52,4.86,2.2,1.76,7.68,1.0,3.25,9.16,1.78,0.99
2021-07-25,1.27,5.14,15.5,4.56,5.01,2.4,2.5,7.82,2.0,2.37,9.24,1.78,0.99
2021-07-26,0.93,5.46,16.5,4.25,5.31,2.4,2.5,7.84,2.0,2.36,10.24,1.78,0.99
2021-07-27,1.09,5.62,17.0,4.34,5.46,2.76,2.53,8.52,2.76,3.43,11.24,1.78,0.99
2021-07-28,1.09,5.84,17.5,4.54,5.79,2.96,3.27,8.66,3.76,2.47,11.24,2.78,0.99
2021-07-29,1.09,5.84,17.5,4.54,5.79,2.96,3.27,8.66,3.76,2.47,11.24,2.78,0.99
2021-07-30,1.14,6.06,18.0,4.63,5.94,3.52,4.02,9.34,4.76,2.47,13.02,4.78,0.99
2021-07-31,1.14,6.06,18.0,4.79,6.12,3.52,5.78,9.34,4.77,2.47,15.02,4.01,0.99
2021-08-01,1.48,6.6,19.5,5.3,6.57,3.72,6.52,10.02,5.77,2.48,16.02,6.1,0.99
2021-08-02,1.48,7.4,22.0,5.5,7.32,3.72,5.53,10.72,5.76,2.48,17.02,6.1,0.99
2021-08-03,1.7,7.72,23.0,6.47,7.62,4.44,5.55,12.08,4.76,4.53,16.05,7.11,1.98
2021-08-04,1.77,7.88,23.5,6.62,7.95,4.08,5.54,11.68,4.76,6.37,18.13,8.2,1.98
2021-08-05,1.77,8.04,24.0,6.82,8.28,4.08,5.54,11.82,4.76,6.37,17.83,8.2,1.98
