time_value,382,383,385,386,388,390,391,393,394,396,397,399,400,402,406,411,412,413,416,417,418,420
2021-01-07,25.09,24.01,99.61,14.0,21.0,17.0,344.01,48.0,252.17,33.71,347.7,11.31,41.66,41.29,18.0,12.99,222.7,53.95,42.92,12.0,25.95,21.24
2021-01-08,21.12,22.0,91.01,13.0,17.0,15.0,310.96,47.0,221.26,32.66,335.5,10.3,34.34,37.34,16.0,13.96,219.76,46.45,38.13,11.0,22.98,18.24
2021-01-09,18.08,20.0,85.43,13.0,18.0,15.0,280.52,46.0,192.31,33.45,309.4,9.33,28.34,36.55,14.0,14.96,213.76,40.01,39.91,11.0,20.13,13.82
2021-01-10,28.06,32.0,105.54,20.0,21.0,16.0,352.16,50.0,248.05,35.97,379.3,9.33,41.67,46.03,18.0,12.98,222.64,56.11,40.11,13.1,28.8,18.48
2021-01-11,26.06,40.0,101.7,21.0,21.0,17.0,345.63,51.0,238.35,35.97,376.4,8.33,43.67,46.03,15.0,13.98,218.56,58.25,39.92,13.05,28.78,18.48
2021-01-12,27.0,41.0,100.7,22.0,20.0,17.0,340.91,51.0,236.11,35.18,370.99,7.31,45.67,47.82,12.0,14.0,210.56,57.25,37.81,12.56,27.81,17.48
2021-01-13,28.0,43.0,98.88,23.0,19.0,17.05,339.96,54.0,236.82,33.76,369.5,4.31,45.67,46.24,10.0,13.0,201.56,58.34,36.81,13.0,27.54,18.72
2021-01-14,24.97,44.48,98.74,23.0,20.0,19.05,327.84,59.0,233.18,33.13,369.5,3.32,45.19,43.87,6.0,12.03,186.56,58.19,38.8,13.0,25.83,17.48
2021-01-15,20.97,44.48,91.3,20.0,18.0,18.05,284.3,58.0,210.7,31.5,346.5,1.3,39.52,41.5,2.0,11.03,173.56,48.87,36.72,12.0,21.72,14.48
2021-01-16,15.97,39.0,79.7,17.0,16.0,17.0,244.13,53.94,180.72,28.45,307.5,1.29,31.0,36.55,1.0,11.03,162.62,42.37,34.72,10.05,18.75,11.48
2021-01-17,24.94,38.0,96.02,20.0,18.0,17.0,306.79,68.0,244.9,35.13,355.19,1.31,45.67,43.87,3.66,10.4,179.56,56.16,39.9,12.56,24.45,14.48
2021-01-18,23.95,21.0,91.65,16.0,19.0,16.0,315.0,71.94,241.91,35.13,351.8,9.3,38.67,43.87,22.8,9.29,222.56,53.23,42.84,15.05,21.88,14.06
2021-01-19,25.92,19.0,87.86,17.04,17.0,18.0,305.05,69.0,237.76,36.34,352.66,9.31,37.67,43.66,21.8,8.32,220.62,51.94,41.83,16.05,20.02,12.3
2021-01-20,21.95,19.0,88.7,16.0,16.0,17.0,294.8,69.94,230.44,37.76,346.6,9.29,34.67,45.24,19.8,8.29,219.68,50.76,38.94,16.05,21.03,11.3
2021-01-21,20.95,19.0,85.98,17.0,16.0,18.0,292.49,66.0,226.49,35.55,340.5,9.28,30.67,44.45,19.8,8.29,216.68,49.48,36.82,14.15,19.19,9.54
2021-01-22,16.98,17.0,79.26,16.0,14.0,18.0,256.72,61.0,198.24,34.92,318.4,7.28,25.67,42.08,15.8,8.26,205.68,43.17,34.02,12.05,15.48,7.3
2021-01-23,14.01,16.0,68.78,13.0,12.0,17.0,223.09,59.0,161.01,33.87,277.4,6.26,21.34,38.13,10.9,8.13,194.82,34.54,31.94,10.0,12.63,6.3
2021-01-24,17.01,18.0,83.12,18.0,14.0,16.0,282.95,63.0,205.84,34.6,333.3,9.28,27.67,48.4,16.7,7.33,220.68,47.35,32.86,15.05,19.54,7.96
2021-01-25,16.01,16.0,79.33,19.0,14.0,16.0,274.9,62.0,199.97,34.39,332.3,9.27,25.67,47.61,14.8,7.23,215.62,48.2,32.87,13.05,18.55,7.72
2021-01-26,15.01,17.0,78.33,19.0,14.0,16.0,276.69,62.0,195.42,33.97,330.4,9.26,24.67,46.03,13.8,7.23,211.62,48.22,33.78,14.05,20.53,6.48
2021-01-27,14.01,16.0,79.41,21.0,14.0,16.0,272.11,61.0,190.24,32.76,328.4,8.26,26.67,44.24,14.8,6.23,208.62,47.13,33.78,15.05,19.54,7.24
2021-01-28,13.04,16.0,79.27,20.04,13.0,16.0,254.55,62.0,187.04,31.97,323.36,7.25,22.67,46.03,11.9,6.1,203.62,46.28,33.79,15.05,20.53,7.0
2021-01-29,10.04,14.0,73.34,17.0,12.0,15.0,220.45,62.0,161.14,31.71,309.3,6.23,18.67,40.29,9.9,5.1,182.68,41.11,29.88,13.05,16.59,5.0
2021-01-30,12.04,16.0,77.27,18.0,12.0,16.0,241.42,62.0,177.84,32.13,291.4,6.23,23.0,41.87,11.0,4.0,181.62,44.27,33.1,14.05,20.41,6.0
2021-01-31,12.04,15.82,75.34,16.0,12.0,19.0,232.15,60.94,174.96,31.92,297.4,5.23,22.0,42.08,10.0,4.0,178.68,44.14,33.09,14.05,21.4,4.0
2021-02-01,13.01,14.82,72.41,15.0,12.0,17.0,229.99,58.94,175.27,31.92,293.3,5.23,22.0,42.08,9.0,4.03,170.74,44.02,31.2,13.05,23.38,4.0
2021-02-02,11.04,13.0,68.55,14.0,12.0,16.0,222.78,57.0,173.32,31.13,283.3,4.23,20.0,42.87,8.0,4.0,167.74,42.87,30.2,10.05,22.39,4.0
2021-02-03,10.0,12.0,65.59,12.0,13.0,16.0,216.67,55.0,169.47,31.5,275.35,4.49,20.0,41.5,9.9,4.1,158.82,41.79,28.89,9.0,20.41,4.0
2021-02-04,10.0,12.0,62.66,12.0,13.0,14.0,219.69,53.0,162.44,30.29,276.35,5.49,21.0,39.71,10.9,4.1,158.88,41.64,27.9,9.0,19.42,4.0
2021-02-05,9.0,10.0,54.99,11.0,13.0,14.0,193.76,50.0,141.37,28.45,260.35,4.49,17.0,36.55,9.9,4.1,152.88,36.28,27.87,7.0,15.48,4.0
2021-02-06,10.0,10.0,57.8,12.0,15.0,14.0,209.6,51.0,152.87,27.08,259.25,5.47,18.0,38.92,9.9,4.1,154.88,38.46,23.81,9.0,14.49,5.0
2021-02-07,8.0,8.0,53.34,13.0,13.0,12.0,203.22,50.0,141.43,24.45,264.25,5.46,18.0,36.55,10.9,4.1,150.82,34.96,22.67,9.0,12.49,6.0
2021-02-08,7.0,8.0,55.2,13.0,12.0,13.0,197.17,50.0,134.24,23.45,263.3,5.18,18.0,36.55,9.9,4.1,148.82,35.08,22.9,10.0,10.51,6.24
2021-02-09,7.0,8.0,51.34,14.0,11.0,13.0,189.0,49.0,129.42,22.24,256.3,4.18,17.0,35.76,10.9,4.1,141.82,33.92,22.86,8.0,7.56,5.24
2021-02-10,8.0,8.0,46.48,14.0,10.0,14.0,183.27,47.0,121.44,21.03,248.3,4.19,16.0,34.97,8.0,4.0,140.82,32.79,23.84,9.0,8.55,4.24
2021-02-11,8.0,8.0,46.34,13.0,9.0,14.0,175.23,48.0,121.48,19.61,240.2,4.18,15.0,33.39,9.0,4.0,135.82,32.93,21.98,9.0,9.52,4.24
2021-02-12,7.0,8.0,40.55,12.0,7.0,14.0,148.38,46.0,103.32,18.56,217.2,3.18,12.0,29.44,8.0,4.0,125.88,27.64,20.84,9.0,6.69,3.24
2021-02-13,6.0,7.0,35.74,11.0,6.0,12.0,124.44,43.0,86.1,18.51,202.2,3.18,9.0,25.49,5.0,4.0,115.88,24.44,20.84,7.0,5.7,2.24
2021-02-14,7.97,8.0,43.27,13.0,6.0,13.0,137.72,44.0,99.83,17.93,215.2,3.16,10.0,27.07,5.0,4.03,108.88,26.92,18.85,7.0,6.69,1.24
2021-02-15,7.0,8.0,39.55,13.0,6.0,11.0,124.69,43.0,96.86,17.09,211.1,3.15,12.0,22.91,4.0,4.0,103.88,24.64,16.96,6.0,6.69,1.24
2021-02-16,7.0,8.0,36.69,11.12,6.0,9.0,117.42,43.94,89.38,15.25,198.88,3.13,11.0,19.75,4.0,3.0,90.88,22.5,13.07,6.0,6.69,1.0
2021-02-17,6.0,8.0,36.67,11.06,5.0,9.0,115.12,47.94,89.36,15.25,186.04,2.12,9.0,19.75,5.0,2.0,78.94,20.44,14.18,5.0,5.7,2.0
2021-02-18,6.0,6.0,30.95,8.06,5.0,9.0,96.26,46.94,73.06,13.62,169.04,2.12,8.0,17.38,4.0,2.0,71.94,15.14,13.18,3.0,3.72,1.0
2021-02-19,4.0,6.0,28.16,7.06,4.0,9.0,83.69,45.94,60.61,13.99,160.94,1.1,7.0,15.01,4.0,1.0,64.0,12.85,10.2,2.0,1.86,1.0
2021-02-20,6.0,7.0,27.09,8.06,6.0,8.0,106.05,50.94,82.43,14.41,167.04,4.1,10.0,16.59,6.0,0.0,65.94,19.03,11.2,3.0,6.69,3.0
2021-02-21,6.0,7.0,27.95,19.12,7.0,8.0,116.47,50.0,92.01,14.41,183.98,4.1,12.0,16.59,7.0,1.0,72.94,21.19,12.2,3.0,8.67,4.0
2021-02-22,5.0,8.82,30.67,19.12,7.0,8.0,121.39,50.94,92.07,14.62,186.98,4.1,10.0,17.38,8.0,1.0,74.94,22.49,12.1,4.0,9.78,5.0
2021-02-23,5.0,7.82,32.67,20.12,8.0,9.0,124.22,48.0,89.89,12.62,194.98,4.11,10.0,17.38,7.0,1.0,82.94,22.49,13.28,4.0,9.78,5.0
2021-02-24,6.0,7.82,31.81,19.12,8.0,9.0,121.17,44.0,85.11,12.41,196.88,4.1,12.0,16.59,7.0,1.0,81.94,23.35,11.1,4.0,8.91,5.0
2021-02-25,5.0,7.82,31.95,19.12,8.0,8.0,120.64,42.0,79.48,12.62,201.98,3.1,12.0,18.38,7.0,1.0,82.94,23.21,13.0,4.0,8.91,4.0
2021-02-26,4.0,7.82,32.09,17.06,8.0,7.0,102.03,40.0,67.09,11.99,177.04,2.09,10.0,16.01,6.0,1.0,81.94,21.05,11.01,4.0,6.93,3.0
2021-02-27,3.0,5.82,27.3,16.06,7.0,5.0,88.56,33.0,54.75,10.57,156.04,2.09,9.0,13.43,4.0,2.0,74.0,16.75,10.82,3.0,4.95,2.0
2021-02-28,2.0,7.0,30.32,8.12,7.0,6.0,104.97,35.0,67.18,10.2,174.98,2.09,12.0,16.8,4.0,1.0,72.94,22.81,11.82,5.0,5.94,3.0
2021-03-01,2.0,6.0,28.51,8.12,6.0,6.0,100.58,35.0,65.57,10.41,168.98,2.08,12.0,17.59,3.0,2.0,68.94,22.6,10.83,5.0,3.96,2.0
2021-03-02,3.0,6.0,26.51,7.12,5.0,5.0,92.79,34.0,61.36,11.2,165.98,2.07,11.0,16.8,3.0,1.0,61.94,20.6,8.84,5.0,3.96,3.0
2021-03-03,3.0,6.0,25.51,8.12,5.0,5.0,88.18,34.0,59.82,10.99,161.98,2.07,9.0,16.01,3.0,1.0,56.94,19.6,8.83,5.0,3.96,3.0
2021-03-04,3.0,5.0,24.51,8.06,4.0,6.0,79.42,34.0,55.58,10.57,153.04,2.07,9.0,14.43,2.0,1.0,53.94,17.6,7.83,4.0,3.96,3.0
2021-03-05,3.0,5.0,24.51,8.06,4.0,7.0,72.39,33.94,53.6,9.94,146.04,2.07,8.0,12.06,2.0,2.0,52.94,16.61,7.84,4.0,4.95,3.0
2021-03-06,3.0,4.0,20.65,6.06,3.0,8.0,60.03,30.94,44.97,9.94,141.94,2.07,6.0,11.06,2.0,1.0,49.94,14.46,6.93,3.0,3.96,2.0
2021-03-07,3.0,6.0,29.37,9.12,5.0,8.0,71.4,32.94,52.6,9.15,158.88,2.05,8.0,11.85,4.0,1.0,60.94,18.72,4.95,5.0,5.98,3.0
2021-03-08,3.0,7.0,30.37,8.12,6.0,7.0,69.28,31.94,50.72,7.94,156.88,2.05,7.0,11.06,3.0,1.0,60.94,16.72,4.95,5.0,5.98,3.0
2021-03-09,2.0,7.0,31.23,9.12,6.0,7.0,66.31,30.94,50.69,9.36,155.88,2.06,8.0,12.64,4.0,1.0,58.94,17.82,5.94,4.0,6.02,1.0
2021-03-10,1.0,7.0,33.23,8.12,7.0,7.0,65.19,29.0,48.81,9.57,156.88,1.05,10.0,13.43,4.0,1.0,56.94,17.82,4.95,4.0,6.02,1.0
2021-03-11,1.0,6.0,31.23,8.06,7.0,6.0,60.89,27.0,43.11,8.57,153.94,1.05,9.0,13.43,4.0,1.0,49.94,14.85,4.95,3.0,4.99,1.0
