time_value,115,116,118,119,120,122,123,124,127,129,130,131,133,134,137,139,140,141
2021-01-07,9.2,34.1,151.64,48.14,39.96,25.23,138.4,29.49,167.2,36.75,197.35,14.18,7.96,58.85,19.59,27.9,50.62,84.27
2021-01-08,9.2,34.65,150.36,53.14,43.88,28.14,142.47,28.02,170.84,36.76,197.38,16.34,8.0,59.1,19.59,28.35,48.97,85.3
2021-01-09,9.2,35.2,146.88,59.31,41.88,27.17,145.47,27.57,171.68,36.9,193.8,16.92,8.0,58.81,20.42,28.8,50.97,86.21
2021-01-10,8.28,34.65,153.28,58.31,42.88,26.13,143.47,29.94,174.28,36.48,193.51,18.08,9.64,59.06,19.34,28.35,51.33,82.43
2021-01-11,8.28,35.2,150.0,55.96,41.8,26.13,140.55,28.74,176.56,36.05,198.96,18.08,9.64,58.98,19.68,28.8,47.64,79.61
2021-01-12,8.28,35.75,148.0,56.61,41.88,24.64,137.57,29.43,173.84,34.48,201.73,18.08,9.64,54.94,18.02,29.25,43.23,81.92
2021-01-13,8.28,35.75,150.28,56.62,40.96,25.68,136.49,30.39,176.2,36.46,202.51,19.66,10.64,51.19,18.02,29.25,38.23,81.94
2021-01-14,8.28,35.2,148.28,56.79,38.04,28.73,135.41,29.82,177.92,35.47,204.72,20.24,10.6,48.19,18.85,28.8,37.92,82.95
2021-01-15,7.36,34.1,144.64,53.62,36.96,28.73,134.4,28.74,172.56,33.9,199.47,19.08,10.64,52.19,17.94,27.9,37.36,82.01
2021-01-16,7.36,33.0,131.6,52.27,38.04,29.25,125.32,27.15,161.6,32.35,189.13,18.5,10.0,50.94,18.28,27.0,33.0,81.55
2021-01-17,7.36,33.0,137.8,52.62,38.96,29.77,115.4,28.23,172.4,32.78,187.26,17.92,9.96,46.15,18.94,27.0,28.0,82.97
2021-01-18,7.36,33.0,137.44,53.79,37.96,30.74,130.31,29.82,171.76,32.21,191.31,17.92,9.96,45.15,19.77,27.0,27.75,83.94
2021-01-19,7.36,30.8,133.52,52.97,35.96,30.22,141.31,29.13,164.04,31.79,183.46,17.34,8.96,48.4,19.6,25.2,46.06,80.64
2021-01-20,8.28,30.25,130.52,51.32,32.88,29.18,137.39,27.48,156.68,29.8,179.92,15.76,9.96,47.4,20.34,24.75,47.06,77.8
2021-01-21,9.2,29.15,138.44,51.8,34.8,29.11,134.38,27.87,162.4,30.79,178.21,16.34,9.0,43.36,18.93,23.85,42.81,74.99
2021-01-22,10.12,29.15,142.64,52.81,34.8,27.62,130.38,29.46,158.48,30.79,177.97,14.76,10.0,41.57,17.01,23.85,36.12,75.42
2021-01-23,10.12,29.7,137.52,51.8,34.72,26.06,121.46,28.95,154.96,32.2,177.87,14.6,11.0,43.57,18.01,24.3,34.12,73.98
2021-01-24,9.2,29.7,145.92,52.45,30.64,25.61,121.54,27.87,156.56,32.2,179.3,14.18,12.0,41.57,17.27,24.3,34.43,73.49
2021-01-25,9.2,29.15,144.92,51.45,28.72,23.6,115.46,26.46,154.56,30.21,176.81,14.18,13.0,38.32,17.27,23.85,33.43,74.38
2021-01-26,9.2,29.7,143.84,47.63,30.64,25.16,114.54,26.46,157.64,30.21,173.23,14.76,12.0,40.32,17.1,24.3,35.74,75.82
2021-01-27,9.2,31.9,141.84,47.11,31.64,25.16,109.54,25.56,156.0,30.22,173.72,15.92,12.0,40.36,15.61,26.1,34.74,77.7
2021-01-28,9.2,32.45,140.12,43.29,29.64,26.2,108.54,24.54,152.0,30.22,172.04,15.34,11.0,43.4,15.44,26.55,34.74,78.66
2021-01-29,8.28,30.25,142.2,40.46,26.64,24.71,102.54,23.52,152.64,29.65,163.9,15.34,11.0,41.4,16.19,24.75,35.43,78.15
2021-01-30,8.28,29.7,137.72,37.47,25.72,24.26,98.55,23.85,150.12,29.23,157.8,15.34,11.0,39.4,15.19,24.3,33.68,75.78
2021-01-31,9.2,29.7,140.56,36.95,27.64,25.16,101.63,23.79,148.92,30.23,156.18,15.34,10.0,40.15,13.78,24.3,30.37,73.94
2021-02-01,8.28,29.15,143.56,36.95,25.48,25.16,95.79,23.37,151.28,31.22,151.41,14.76,10.0,40.11,13.7,23.85,30.37,67.36
2021-02-02,8.28,29.15,141.64,38.77,24.56,23.15,93.62,22.68,146.56,30.65,149.12,14.76,11.0,38.11,13.87,23.85,28.81,63.55
2021-02-03,7.36,27.5,137.08,38.12,23.48,22.63,90.7,22.95,143.12,29.65,142.77,13.6,10.0,37.07,14.45,22.5,23.81,59.31
2021-02-04,7.36,26.4,130.6,36.95,22.48,20.62,87.61,22.95,138.68,30.22,139.69,12.02,10.0,35.07,13.62,21.6,24.25,58.32
2021-02-05,8.28,28.05,126.96,36.78,22.48,19.58,88.61,22.2,137.32,28.23,146.61,13.6,10.0,33.86,12.87,22.95,21.25,53.6
2021-02-06,8.28,27.5,123.4,35.78,21.48,19.58,82.61,21.87,136.88,28.23,144.12,13.6,9.0,33.07,12.87,22.5,19.56,56.42
2021-02-07,7.36,27.5,124.96,36.13,21.64,20.1,81.45,22.38,140.68,27.66,143.82,13.6,10.0,34.03,13.45,22.5,18.56,56.9
2021-02-08,6.44,27.5,119.32,34.96,21.64,20.1,76.45,21.93,134.96,26.24,142.11,13.6,9.0,31.78,12.54,22.5,16.56,57.84
2021-02-09,6.44,25.85,117.32,31.8,20.64,19.06,78.36,21.6,139.96,25.25,136.19,13.02,8.0,28.74,9.71,21.15,15.31,59.7
2021-02-10,7.36,25.3,114.76,29.63,19.56,19.06,75.44,21.15,138.88,25.25,132.76,13.6,7.0,26.74,8.96,20.7,16.0,60.64
2021-02-11,7.36,24.75,113.4,30.8,19.56,18.54,70.44,21.6,139.24,23.69,134.39,13.02,7.0,24.74,9.79,20.25,15.0,59.22
