time_value,023,025,031,033,043,056,058,062,065,069,073,077,078,079,080,081,082,083,085,086,087,089,091,096
2020-08-01,5.321545,7.769385,3.336501,4.523961,9.635192,6.515961,15.138302,3.896431,6.48009,3.644066,0.759383,3.103989,8.782113,4.548517,4.082501,7.410268,4.051468,3.48902,5.765481,4.879482,5.368699,2.042754,6.964297,4.22379
2020-08-02,6.01956,7.468658,3.132092,4.140667,9.354769,6.767317,14.144741,3.440847,6.33381,3.852487,0.752624,3.131663,9.00707,5.797368,3.670539,7.087297,3.830669,3.437633,5.616123,4.622009,4.88427,1.995056,7.035093,3.909949
2020-08-03,6.745666,7.355892,2.919657,4.063495,9.164603,7.536557,13.230796,3.026223,6.369083,4.011858,0.747024,3.210813,9.160544,6.344621,3.441041,7.52861,3.746367,3.427037,5.490224,4.380906,4.435367,1.958201,7.109071,3.763635
2020-08-04,6.195288,7.317385,2.842563,4.00081,9.157167,7.392265,13.194898,2.621274,5.990345,3.892461,0.739042,3.136572,7.798018,5.933584,3.74302,7.883328,3.611155,3.621841,4.95717,3.57452,3.783415,1.811179,6.336526,3.79503
2020-08-05,5.637039,7.514039,2.571531,3.890579,8.390557,7.132772,12.147244,2.124856,6.119063,3.865177,0.75997,3.118222,7.095804,5.503966,3.994443,7.34921,3.524173,3.919128,4.778863,3.021345,3.133542,1.776082,5.575038,3.154433
2020-08-06,5.29185,8.114324,2.355685,3.851866,7.811894,6.964292,11.713327,1.811672,5.76593,3.662279,0.748932,2.897787,6.334463,5.156043,3.999251,6.837346,3.870659,4.118018,4.87861,2.812022,2.745221,2.072359,5.410713,2.896225
2020-08-07,5.025735,7.775515,2.345552,4.060844,7.977713,7.237684,12.005566,1.280409,5.672827,3.687548,0.747662,2.944691,6.984112,5.232943,3.911196,6.467622,4.203275,3.835927,4.804488,2.833614,2.685622,2.466481,5.258604,3.27888
2020-08-08,4.421631,7.66143,2.270554,3.942427,7.706052,7.066078,13.111902,1.093393,5.730813,3.642262,0.726057,2.932498,8.238011,4.755474,3.81396,6.158086,4.031608,3.648761,4.497226,2.847952,2.6774,2.52029,4.842825,2.927973
2020-08-09,4.856914,7.388518,2.197767,3.900975,7.468125,7.63592,13.948944,0.969739,5.756132,3.599054,0.787897,3.187487,9.18122,5.875441,3.837907,6.030746,3.841582,3.562219,4.257655,2.90907,2.736989,2.573075,4.62297,2.723493
2020-08-10,5.091347,7.162822,2.33138,4.036339,7.352945,8.299351,14.495389,0.91408,5.902372,3.572637,0.843309,3.429135,9.993585,6.2603,4.06495,6.679943,3.917231,3.49749,4.175379,2.970558,2.869101,2.716191,4.470709,2.710059
2020-08-11,4.586696,6.912402,2.324035,3.911785,7.630243,7.792041,14.685757,0.981477,5.563334,3.367965,1.072656,3.333463,9.051165,5.721425,3.981402,6.577756,4.291469,2.974045,4.465747,3.352716,2.641502,2.556216,4.689206,3.048241
2020-08-12,4.107109,6.567947,2.363153,3.797388,7.59447,7.432827,14.949837,1.398964,5.322156,3.206883,1.236851,3.104171,7.67959,4.983811,3.957478,6.359975,4.412471,2.843497,4.373996,3.755118,2.204657,2.904086,4.638834,2.916309
2020-08-13,3.787685,5.903146,2.431884,3.686007,7.268062,7.298597,14.510392,1.739229,5.081057,3.130655,1.539374,3.078691,6.618188,4.624402,3.824084,6.579846,4.367128,3.322099,4.579602,4.055296,2.137435,3.219386,5.508384,3.181797
2020-08-14,3.63875,5.625777,2.502663,3.342225,7.059221,7.097566,15.940508,1.993788,4.953625,3.010876,1.726105,2.96046,7.244432,4.296391,3.430218,6.093609,4.533873,3.839545,4.620626,4.139518,2.226054,3.13335,6.310751,3.103984
2020-08-15,3.267722,5.74475,2.440629,3.025413,6.964276,6.955137,16.512867,2.039857,4.678053,2.926624,1.80856,2.925001,7.716312,4.104338,3.043372,6.099996,4.182716,4.420666,4.241733,4.551286,1.957233,3.171577,6.049833,2.932124
2020-08-16,3.61783,5.886186,2.485019,2.798423,6.845408,7.310827,16.570727,2.04593,4.422196,2.922728,1.863045,2.936282,8.045322,4.521646,2.879283,6.086742,5.307103,4.982784,4.182867,5.426582,1.741809,3.316215,5.900105,2.888606
2020-08-17,4.172305,6.209901,2.570759,2.645969,6.782414,8.005534,16.182238,2.040324,4.149494,2.917695,1.880564,2.962747,7.428372,4.634959,2.757513,6.263974,5.557943,5.485422,5.097991,5.981827,1.592285,3.440922,5.699205,2.874782
2020-08-18,3.710166,6.069621,2.425054,3.0026,6.560752,7.45423,16.16032,1.792781,4.168064,2.859322,1.698978,2.770109,6.602863,4.153788,2.596236,6.082662,4.984028,5.631588,4.481,6.459863,1.48863,3.535532,5.394538,2.821671
2020-08-19,3.60583,5.717874,2.322207,3.179158,6.222548,6.858338,17.19941,1.702782,4.306401,2.690951,1.602417,2.551869,5.91277,3.687975,2.537574,6.075192,5.061635,5.448045,4.531335,6.410591,1.394553,3.236301,5.493147,2.592991
2020-08-20,3.267032,5.606637,2.273049,3.238787,5.296519,6.488169,15.135406,1.540927,4.421781,2.870157,1.38125,2.72576,5.29388,3.936054,2.507664,5.819405,5.481605,4.391108,4.459687,5.887227,1.542526,2.828144,5.201711,2.559977
2020-08-21,3.139095,5.048759,2.500681,3.079194,5.07404,6.432082,13.686131,1.526058,4.374105,2.928891,1.28918,2.673883,5.689081,3.696916,2.414643,6.035953,5.79828,4.131408,4.328516,5.705538,1.612001,2.569452,5.126917,2.462579
