time_value,115,116,118,119,120,122,123,124,127,129,130,131,133,134,137,139,140,141
2020-08-01,5.194346,7.398203,10.438495,6.773886,7.236786,6.305919,6.866687,5.851347,10.299214,4.949222,7.440444,6.085762,4.282169,3.367024,6.455333,7.397569,4.671143,6.904676
2020-08-02,4.886644,7.286208,10.548404,6.716805,7.100656,6.43248,6.246924,5.414799,8.573269,4.741206,7.432682,5.744432,3.716627,3.227678,6.191965,7.285457,4.634202,6.423491
2020-08-03,4.667575,7.238399,10.707009,6.652233,6.175969,6.573405,5.668522,5.16387,7.901877,4.484997,7.868284,5.517995,3.363258,3.174279,6.024936,7.237689,4.636713,6.48641
2020-08-04,4.441477,6.572641,10.355108,6.202914,6.011068,6.283599,5.792633,5.290069,8.078415,4.369488,7.598219,5.702458,3.359578,3.398901,5.710642,6.572047,4.902583,6.374975
2020-08-05,5.059293,6.153513,10.087954,5.943496,5.995671,5.859044,5.804403,5.06821,8.54423,4.414633,7.265794,5.842391,3.343132,3.736929,5.610917,6.153048,5.092541,5.9647
2020-08-06,4.900095,5.842123,9.838627,5.386512,5.563076,5.712331,5.765725,5.063332,8.646469,4.051096,6.884281,5.4709,3.014694,3.810268,5.564206,5.841778,5.212332,5.876616
2020-08-07,4.613059,5.978199,9.324763,5.195304,5.47811,5.199884,5.676837,4.935397,8.721343,3.883843,6.351527,5.242603,3.158906,4.17251,6.005823,5.977957,5.157156,5.655422
2020-08-08,4.296077,5.495,8.845781,5.516675,5.401229,6.011733,5.599931,4.69552,8.695989,3.78301,6.086753,5.083888,3.641056,3.971064,6.53573,5.494836,4.951196,5.709207
2020-08-09,3.985333,5.390561,8.584876,5.89696,5.334563,6.708275,6.257989,4.653901,8.54355,3.852915,6.523072,5.095477,4.074544,3.76299,7.076571,5.390454,4.780047,6.123809
2020-08-10,3.768149,5.388151,9.332955,6.230885,5.116497,7.442599,6.705709,4.759519,7.718118,4.446211,6.932469,5.334,4.448758,3.603566,7.479814,5.396891,4.519581,7.243837
2020-08-11,3.572608,5.379298,9.095,5.784461,4.74255,7.614395,6.324494,4.440173,7.774259,4.758614,6.568539,5.217462,4.739622,3.529411,6.973439,5.386967,4.471223,6.797721
2020-08-12,3.717746,4.879081,8.606235,5.513849,4.69584,6.850132,6.076585,4.372732,7.588991,4.59986,6.208138,5.343571,4.560948,3.497171,6.529343,4.920367,4.411022,6.378819
2020-08-13,3.257358,5.044906,8.245229,5.069984,4.518061,6.750247,5.894676,4.497618,7.307142,4.60666,5.781118,4.850057,4.327311,3.657768,5.915856,5.114149,4.075754,6.387514
