time_value,232,233,234,235,236,238,239,240,242,243,244,245,246,248,249
2020-08-01,9.229242,8.338268,8.790723,12.014799,3.587815,3.323409,9.357613,6.148705,4.491991,3.249511,9.198452,9.144264,4.937124,3.575518,3.86771
2020-08-02,9.606675,8.478567,9.039324,13.732396,3.327448,3.482785,9.926488,5.978609,4.337013,2.949367,9.250074,9.264446,4.483647,3.710402,4.17097
2020-08-03,9.907575,8.525818,9.31633,15.059246,3.054221,3.632011,10.375699,5.854132,4.170838,2.724978,9.468704,9.525258,4.051593,3.794725,4.394639
2020-08-04,9.801952,8.760045,9.716887,15.736899,3.983141,4.057557,10.216846,5.833352,3.736937,2.567717,9.78679,9.875667,3.306619,3.846693,4.43984
2020-08-05,10.223803,9.20882,10.082234,14.916608,3.735874,4.208509,10.136611,6.021755,3.38691,2.616965,10.004444,10.142226,2.926925,3.900854,4.537613
2020-08-06,10.437178,9.773793,10.105801,14.017525,3.607388,3.817828,9.418215,6.403352,3.425555,2.549371,10.063759,10.17802,2.938505,3.718847,4.315547
2020-08-07,10.948639,10.135942,10.231145,12.371188,3.565818,3.86535,8.791643,6.493985,3.577603,2.461565,10.263737,10.406889,3.503564,3.774021,4.101571
2020-08-08,10.673838,10.229307,10.289304,10.594418,3.3266,3.392795,8.563295,6.605249,3.843051,2.303726,10.151583,10.079664,4.101348,4.003247,3.814451
2020-08-09,10.412086,10.217286,10.339751,9.154131,3.142615,2.92832,8.436287,6.785451,4.029305,2.107779,10.152075,10.13018,4.581663,4.232471,3.64587
2020-08-10,10.254638,10.211039,10.689482,8.04074,3.034719,2.597468,8.373841,6.892269,4.166722,1.913734,10.322634,10.346381,4.942467,4.395254,3.432473
2020-08-11,9.943943,10.057438,10.443116,7.439171,3.17058,2.560152,8.487634,6.718936,4.197778,1.913484,9.97829,10.068598,5.043058,4.330336,3.486119
2020-08-12,9.063283,9.43517,10.468371,6.881466,3.419297,2.463854,8.146557,6.615297,4.048414,1.940111,10.547785,10.686223,5.013641,4.175499,3.28291
2020-08-13,9.125527,8.809828,10.109119,6.599754,3.580058,2.169324,7.610947,6.136976,4.493301,1.845768,10.455183,10.595368,4.646655,3.870374,3.226561
2020-08-14,9.052832,8.643445,9.981137,6.54028,2.899081,2.121211,7.001008,5.542107,4.898794,1.85364,10.420662,10.583367,4.573241,3.38626,3.368745
2020-08-15,8.936662,8.536945,9.747122,6.963087,2.899803,2.023065,6.699562,4.828225,5.115505,1.936715,10.331332,10.414539,4.858055,2.942305,3.609202
2020-08-16,8.796662,8.43291,9.639969,7.40307,2.833565,1.986155,6.550646,4.111801,5.231451,2.080089,10.151167,10.264019,5.093766,2.559648,3.818897
2020-08-17,8.835901,8.360796,9.673373,7.729765,2.704313,1.946872,6.485868,3.500549,5.344102,2.168375,10.094154,10.222218,5.205974,2.348024,3.952781
2020-08-18,8.542278,8.679089,9.594897,7.765518,2.518036,2.071124,6.719898,3.13439,5.083781,2.237616,10.263421,10.347072,4.613728,2.201539,4.04356
2020-08-19,8.051673,8.906579,9.467708,7.350149,2.5985,2.252441,7.067467,3.036736,4.697242,2.073325,10.394452,10.469151,4.262126,2.178965,4.784786
2020-08-20,8.596511,9.26884,9.297629,6.969756,2.404768,2.404007,7.830308,2.876591,4.53659,1.882028,11.17523,11.04938,3.748802,2.260438,5.863801
2020-08-21,9.047604,9.709866,9.222125,6.925034,2.392242,2.459607,8.493056,3.207673,4.170315,1.737473,11.654314,11.401965,3.510054,2.294106,6.79718
2020-08-22,8.66954,9.532325,9.110826,6.857853,2.105679,2.418866,10.045641,3.690379,3.911226,1.666105,11.546873,11.318104,3.675358,2.357263,7.061473
2020-08-23,8.220273,9.257846,8.963423,6.749952,2.012951,2.371694,10.733926,4.240757,3.81128,1.591848,11.356582,11.171159,3.777312,2.455156,7.213648
2020-08-24,7.855246,8.715015,8.655481,6.660808,1.926677,2.372676,11.217606,4.735092,3.674625,1.531133,11.115547,10.989361,3.849946,2.534814,7.202798
2020-08-25,7.890156,8.418964,8.718668,6.084806,1.996398,2.168364,10.579521,5.245042,3.295772,1.707216,10.973462,10.907938,3.583229,2.546668,7.212384
2020-08-26,7.685447,8.301314,8.326899,5.510144,2.287022,2.359647,11.12692,5.455596,3.025099,1.863528,11.073208,10.88204,3.814976,2.56583,7.103977
2020-08-27,7.829764,8.128519,8.661206,5.145825,2.488863,2.114664,11.745267,5.598831,2.847982,2.226942,11.15413,11.055066,4.045098,2.679122,6.356131
2020-08-28,8.573852,7.850436,8.293874,4.698483,2.421039,2.13385,12.349588,5.846115,2.746512,2.708489,11.036983,10.90277,3.725185,2.700377,5.356441
2020-08-29,8.235174,7.469246,8.027163,4.018863,2.666784,2.068979,11.82696,5.59562,2.915656,3.007344,10.707333,10.266493,3.381701,2.649086,4.551224
2020-08-30,7.815327,7.069425,7.744856,3.622457,2.873119,2.068431,11.448557,5.179856,3.262078,3.569117,10.055862,9.698147,3.035231,2.603638,3.866336
2020-08-31,7.686129,6.699998,6.961143,3.326972,3.021864,2.042523,10.901526,4.790782,3.559674,3.801829,9.577281,9.26861,2.773151,2.414706,3.288146
2020-09-01,7.509363,6.598024,7.338738,3.439265,2.69073,2.184329,10.603819,4.307442,3.494983,4.026733,9.518546,9.29813,2.765637,2.389736,3.277416
2020-09-02,7.428306,6.724937,7.319173,3.610256,2.947196,2.205925,11.261156,4.02041,3.321515,3.998382,9.233245,9.070838,2.669799,2.304408,3.333156
2020-09-03,7.31199,6.688015,6.874678,3.531625,2.896842,1.949274,12.15031,3.836692,3.559595,4.068354,9.318506,9.036693,2.590376,2.270892,3.359837
2020-09-04,7.823064,7.125614,7.407661,3.416769,2.73903,2.099182,13.211644,3.860552,3.626233,3.855074,9.301097,9.116087,2.643757,2.355099,3.212856
2020-09-05,7.657853,7.902988,7.514382,3.317304,2.916358,1.960323,14.263677,4.078344,3.716025,3.56994,8.80511,8.215769,2.53884,2.430498,3.564985
2020-09-06,7.606829,8.570844,7.540342,3.301264,3.044379,1.830737,15.165031,4.33704,3.722183,3.415579,7.867287,7.456945,2.438931,2.472816,3.963426
2020-09-07,7.550215,9.092312,7.18823,3.313669,3.123047,1.695612,15.691143,4.572867,3.651454,3.207287,7.170119,6.908718,2.390806,2.494519,4.295915
2020-09-08,8.758292,9.882325,9.427722,3.822308,3.287694,1.774405,16.550211,5.123306,3.616408,3.414932,7.561115,7.43554,2.522812,2.458918,4.706728
2020-09-09,8.984503,10.161096,9.839166,4.745482,3.715694,1.835841,17.470502,5.936855,4.013558,3.257288,8.481904,8.400519,3.317196,2.529068,4.945611
2020-09-10,8.800154,9.745649,9.167099,5.161136,4.272969,1.73345,18.06693,6.089878,4.347425,3.047836,8.849743,8.692367,3.545865,2.820634,5.158489
2020-09-11,8.711554,9.055357,8.520542,5.214733,4.372141,1.94794,18.191742,6.796564,4.998817,2.81937,8.64014,8.475912,3.427369,2.990591,4.636166
2020-09-12,7.968469,8.569521,7.919154,4.731764,3.990141,2.000484,17.606808,7.554741,5.438636,2.396138,7.988735,7.897056,3.772856,3.194886,4.25705
2020-09-13,7.275178,8.130457,7.379702,4.323896,3.709291,2.071373,17.4778,8.237567,5.57322,2.117531,7.289323,7.27773,3.920069,3.374742,4.043112
