time_value,382,383,385,386,388,390,391,393,394,396,397,399,400,402,406,411,412,413,416,417,418,420
2020-08-01,3.706186,4.149576,6.285582,6.684093,5.773574,8.574801,8.340848,5.710253,8.306174,8.822939,8.80786,6.617745,5.250634,7.948807,5.21147,3.197687,9.160742,5.5982,6.337304,9.091413,5.811099,4.136773
2020-08-02,3.647963,3.963691,5.65058,5.976187,5.242305,6.779856,7.666802,5.306971,7.777326,6.977214,7.165792,6.349735,5.072683,6.338223,5.099591,3.129025,8.755367,5.451254,5.01417,9.340622,5.363289,4.141893
2020-08-03,3.618282,3.931586,5.691625,5.411374,4.848383,5.602022,8.03103,4.922744,7.836977,5.338998,6.113393,4.994006,4.966656,4.866646,4.929003,3.183327,9.123445,5.339059,3.854262,9.5743,4.542068,3.691783
2020-08-04,3.170488,3.861894,5.603101,5.198349,5.042091,6.334964,8.177092,5.177893,7.760562,5.761466,6.275319,5.643062,5.257555,5.201719,4.804378,2.99771,8.675841,5.307036,4.300178,9.468038,4.453795,3.630849
2020-08-05,3.249802,4.288276,5.80934,5.468624,5.384957,6.134854,7.85899,5.39373,7.246582,5.590998,6.678186,6.469376,5.038732,5.148172,4.800831,2.769771,8.606404,4.712414,4.646173,9.375211,4.566093,3.586014
2020-08-06,3.167874,4.356398,5.800301,5.465096,5.384619,6.145918,7.890913,6.028408,7.300641,5.339181,6.91313,6.837687,5.082188,5.147935,4.693908,2.827247,8.136066,5.052521,4.699007,8.6498,5.016814,3.590714
2020-08-07,3.720834,4.372918,5.716837,5.554877,5.96655,6.490796,7.893003,5.487169,7.212815,5.044809,7.16682,6.676073,5.125214,5.330426,4.71854,2.89635,7.982857,5.517512,4.965664,7.863505,5.476569,3.642324
2020-08-08,4.02208,5.242964,5.447215,6.023009,5.87359,6.84745,7.641144,5.075646,7.006799,5.566764,7.058648,6.274647,5.47689,5.339899,4.679834,2.950161,7.682183,5.193119,5.679201,7.202938,5.663329,3.419731
2020-08-09,4.238389,5.868832,5.541055,6.430992,5.802112,6.898714,7.451416,4.747859,7.16213,5.639629,6.620469,5.84585,5.742316,4.177032,4.206201,3.030927,7.899796,4.982804,6.17488,6.686599,5.757298,3.201169
2020-08-10,4.111902,6.275187,5.628192,6.941163,5.03515,6.827635,7.666087,4.526764,7.349821,4.604735,6.054336,5.47021,6.009621,3.212547,3.841756,3.201275,8.336588,4.762192,5.521001,6.249206,5.736938,3.064914
2020-08-11,4.049918,5.525514,5.590706,6.98495,5.793916,6.706788,7.572221,4.792531,7.21762,4.988638,6.050835,5.434084,5.816022,3.737505,3.387742,3.102417,8.007505,4.715567,5.496026,6.417544,6.052172,3.247778
2020-08-12,3.552552,5.386691,5.584407,6.876322,5.477957,6.833863,7.246803,4.629837,7.483336,5.161617,6.008659,4.738653,5.613183,3.841097,3.437879,2.83544,8.018239,4.98159,5.287034,6.4458,5.772012,3.47356
2020-08-13,3.535148,5.369847,5.432936,6.824969,5.625699,7.115121,7.130664,4.129106,6.916986,5.419396,6.07697,5.074638,6.357917,4.059121,3.314798,2.572437,7.466625,4.609329,5.379373,6.021892,5.405757,3.62089
2020-08-14,3.610307,4.856196,5.479236,5.973383,5.214979,7.63753,6.967391,3.503178,6.719985,5.225848,5.882716,4.704088,6.076595,4.056367,3.744276,2.799072,7.09934,4.619054,5.220803,5.285483,5.504525,3.875232
2020-08-15,3.636321,4.384708,5.087874,5.662362,4.926699,8.415132,6.573411,3.486375,6.715183,5.57064,5.682185,4.638449,5.91946,4.345985,3.341961,3.03927,6.721985,4.092509,4.974124,4.591021,5.402111,3.977721
2020-08-16,3.68186,4.027626,5.430082,5.412892,4.725307,8.937639,6.442225,3.442806,6.288483,5.539967,5.54641,4.836283,5.884938,3.683651,2.848754,3.293318,6.551933,3.700754,4.790929,4.00878,5.356614,4.165694
2020-08-17,3.634474,3.728091,6.012706,5.204204,4.659845,9.044265,6.735197,3.202405,6.199451,4.481838,5.047142,4.881299,5.799867,2.770822,2.708886,3.564918,6.857003,3.551978,4.169739,3.552989,5.279841,4.359683
2020-08-18,3.923984,3.118359,5.942635,5.523679,4.380221,8.226499,6.585252,2.919134,5.979103,4.477379,5.075593,4.857256,5.506232,3.082161,3.075543,3.63163,6.473772,3.498443,4.128617,3.28581,5.898386,4.695252
2020-08-19,3.245673,3.19477,6.072177,5.833972,4.404464,7.810597,6.290314,2.406553,5.809381,4.596294,5.104302,4.893269,5.11043,2.977453,2.75974,4.499751,6.554376,3.67335,4.00384,2.959108,5.976806,4.462904
2020-08-20,2.875313,2.807112,5.673019,5.789097,4.563666,7.096705,6.051253,2.293823,5.586739,4.582003,5.042219,4.786051,4.857181,3.061194,2.630166,5.575919,6.472334,3.343868,4.208973,2.827089,5.857406,4.351561
2020-08-21,2.834099,2.519283,5.473513,5.686857,4.213684,6.224446,5.642007,2.555427,5.666056,4.16376,5.169386,4.904163,4.417673,2.896423,2.844768,5.602125,6.122148,3.681826,4.451236,2.898543,6.043751,3.87348
2020-08-22,2.995693,2.316561,5.016954,6.103225,4.402293,5.929641,5.486697,2.529057,5.432627,4.367953,5.090882,4.821132,4.71499,3.30159,2.45494,5.290026,5.966536,3.913252,4.934285,3.115891,6.245341,3.714872
2020-08-23,3.192596,2.198779,4.896583,6.58272,5.322738,5.675086,5.507002,2.563262,5.200687,4.35431,4.919226,4.563901,4.918399,2.74536,2.236756,4.958503,6.347109,4.195736,5.250707,3.428188,6.345049,3.650193
2020-08-24,3.530272,2.077927,5.000669,6.976622,5.902542,5.396638,5.922598,2.554489,5.544997,3.601895,4.706954,4.309749,5.050576,2.241748,2.199393,4.669526,6.919927,4.395657,4.626931,3.676012,6.306271,3.607742
2020-08-25,3.346028,2.518766,4.913609,6.530975,5.618108,5.763823,5.729943,2.501441,5.4613,3.817491,4.696562,4.290729,5.406213,2.528233,2.616543,4.70214,6.755953,4.097941,4.528247,3.950886,6.038346,4.611395
2020-08-26,3.141347,2.574571,4.874637,6.23324,5.606199,5.132814,5.697642,2.691682,5.409411,3.981172,4.566921,4.117313,4.911536,2.606173,2.709682,4.430003,6.446674,4.075982,4.669998,4.44742,6.047257,5.936187
2020-08-27,2.990193,3.039882,4.640169,6.804547,6.951612,4.698539,5.784436,2.650501,5.510496,4.047286,4.507114,3.765842,5.449633,2.744748,3.085871,4.065081,6.159662,4.00948,4.372591,4.740009,5.519359,6.729329
2020-08-28,2.902737,3.100437,4.510502,6.912053,7.465702,4.502966,5.628463,2.850957,5.817527,4.499058,5.016718,3.711226,5.289624,2.782927,3.030126,3.462824,6.031196,4.064755,4.361215,4.616071,5.212778,6.172324
2020-08-29,2.853537,2.96848,4.398802,7.114256,7.610881,5.807632,5.509329,2.875164,5.860326,4.744594,4.944276,4.204586,5.11296,3.103622,2.870675,2.977322,5.556365,4.064246,4.882288,4.617851,5.310674,5.37709
2020-08-30,2.843169,2.844442,4.526768,6.962489,8.298342,6.61073,5.721032,2.837042,5.496816,4.687607,4.777382,4.865778,4.911541,2.615232,2.703448,2.551217,5.813033,3.913234,5.274549,4.672721,5.358256,4.69612
2020-08-31,2.888551,2.825389,5.046733,6.804734,8.817247,7.108462,6.422572,2.610245,5.83216,3.773227,4.39687,5.218578,4.735461,2.174664,2.631921,2.202844,6.295479,3.760108,5.374579,4.71548,5.312721,4.117174
2020-09-01,2.562001,2.877489,5.329626,6.607695,8.795117,7.435017,6.457176,2.275861,5.585268,3.641927,4.471404,4.742741,4.609332,2.692899,3.260558,3.09754,6.244716,3.930344,5.466056,4.427059,5.148839,4.699045
2020-09-02,2.522107,2.85323,5.382608,5.898922,8.539742,6.328842,6.411495,2.27521,5.474819,3.04821,4.213414,4.464636,4.817171,2.519748,3.215131,4.071707,5.947368,3.608533,4.670879,4.059051,4.769954,4.771948
2020-09-03,2.559133,3.266469,5.667905,5.71958,9.422229,6.193857,6.572989,2.340997,5.22571,3.141354,4.515421,4.549208,5.45434,2.606215,3.387391,4.284687,5.808032,4.17625,4.646608,3.922764,5.064977,4.370302
2020-09-04,2.0281,3.85734,5.827016,4.893625,9.432336,5.603253,6.77949,2.601244,5.401118,3.235457,4.535775,4.536594,5.708043,2.678108,3.58305,4.785291,5.693243,4.352799,4.36089,3.874398,5.974046,4.229219
2020-09-05,1.856939,4.444885,5.473545,4.763238,9.260574,6.423482,6.595982,2.586452,5.922357,2.926489,4.347692,4.418042,6.514723,2.351479,3.58173,4.968437,5.604156,4.454954,4.26659,3.598033,6.047543,3.979741
2020-09-06,1.734481,4.99218,5.422703,4.72828,9.30412,7.008948,6.498852,2.72404,5.832816,2.663377,4.217427,4.355208,7.052734,1.882916,3.580877,5.068369,5.260121,4.529309,4.240796,3.478721,6.039973,3.792195
2020-09-07,2.039989,5.418787,5.377818,4.383307,9.034121,7.322725,6.435237,3.049083,5.327504,2.235155,3.902101,4.024524,7.412493,1.476631,3.618562,5.120224,5.079168,4.482499,3.642587,3.249118,5.905293,3.59704
2020-09-08,2.398164,6.292641,8.078332,4.50141,9.301721,6.502712,10.397888,2.877567,7.806759,1.755459,5.375992,3.712469,7.780144,1.219135,3.676867,6.576508,7.573419,4.797097,3.335376,3.157029,5.868422,3.460035
2020-09-09,2.817389,6.122819,7.840757,4.275958,8.612977,6.966254,10.225234,2.603772,8.189018,1.684258,5.512471,3.71016,7.591086,1.420807,3.608748,5.649568,7.482851,4.760101,3.466011,3.721787,5.490117,3.257496
