time_value,154,155,156,158,161,163,164,166,170,171,172,173,175
2020-08-01,7.891743,9.410836,9.690616,6.986499,8.930985,6.748674,7.025373,7.892489,2.742656,2.982831,2.57297,1.622041,2.770151
2020-08-02,7.427229,8.929365,8.773922,6.697539,8.467011,6.458549,6.618715,7.35545,2.976127,2.859386,2.588828,1.478842,2.282396
2020-08-03,7.13098,8.480089,8.31822,6.515253,8.108673,6.304049,6.395603,7.181195,3.230507,2.748181,2.601892,1.366592,1.830956
2020-08-04,6.767723,8.494662,8.363395,6.572051,8.184674,6.215623,6.097318,7.213381,3.244397,3.056421,2.579106,1.777778,1.73396
2020-08-05,6.247437,8.846287,8.728306,6.584724,8.549616,6.326559,6.186559,7.442108,3.320412,3.162571,2.412278,2.374951,2.161369
2020-08-06,6.958603,9.145161,9.012918,6.546765,8.831902,7.463371,7.091561,7.955199,3.391977,4.175564,2.496059,2.20068,3.146529
2020-08-07,6.710013,9.167668,9.048759,6.265759,8.86409,7.358187,6.775724,7.877211,3.21501,3.694107,4.220175,2.006235,3.427693
2020-08-08,6.699383,9.196158,9.087095,6.610235,8.881275,7.517959,7.52548,8.036653,3.213924,3.485416,4.070375,1.903695,2.913412
2020-08-09,6.600634,9.106003,8.657988,6.802557,8.788634,7.546914,7.982186,7.680229,3.101773,3.294384,3.884767,1.820211,2.487206
2020-08-10,6.837216,9.062744,9.528206,7.139593,8.724801,8.330068,8.583105,8.016117,2.964313,3.181779,3.714357,1.735891,2.044384
2020-08-11,7.190519,9.00178,9.426939,7.267324,8.592735,8.557569,8.732591,8.188083,3.086771,3.04643,3.643923,1.663566,1.720931
2020-08-12,6.584879,9.696615,10.102974,7.376276,9.298273,8.150299,7.886809,8.453586,3.419944,3.174645,3.359815,1.600871,3.524855
2020-08-13,7.107225,10.126001,10.444027,7.913091,9.707042,8.795456,7.788798,9.134689,3.569436,3.917567,3.20309,1.494636,5.320858
2020-08-14,7.697008,10.018477,10.252542,7.64408,9.562739,8.834011,8.102656,9.10963,4.173672,4.024659,3.253613,1.425596,4.85999
2020-08-15,7.931174,9.959612,10.108897,7.769594,9.397479,9.426148,9.156604,9.369136,4.102839,3.833827,3.634652,1.370302,4.595662
2020-08-16,7.876663,9.787231,9.493345,7.784987,9.180226,9.69715,9.894987,8.927268,3.983436,3.683679,3.958076,1.316218,4.359478
2020-08-17,7.824288,9.510414,9.864369,7.769814,8.98445,9.995845,10.552924,8.771716,3.859528,3.536665,4.2173,1.272385,4.125465
2020-08-18,8.280543,9.580585,9.867245,7.535684,9.158262,9.894247,10.445915,8.860704,3.56066,3.613837,3.975978,1.256296,4.227246
2020-08-19,7.925995,10.211981,10.449024,7.385198,9.630835,9.383346,9.693174,9.050927,3.657536,3.341008,3.849557,1.634243,4.79598
2020-08-20,8.496352,10.369006,10.552661,7.290461,9.746137,10.023781,9.285399,9.566403,3.641503,3.553103,3.807543,1.786041,5.140081
2020-08-21,8.194049,10.023871,10.146264,6.835115,9.39707,9.780703,8.754538,9.325732,3.718041,3.467006,3.522536,1.537494,4.308402
2020-08-22,8.345274,9.912157,10.003256,6.717239,9.261914,9.483379,8.539698,9.212301,3.261433,3.496895,3.654975,1.471111,3.604512
2020-08-23,8.249666,9.710447,9.55351,6.531529,8.800913,9.12761,8.319158,8.829259,2.938848,3.529377,3.72173,1.435378,3.02499
2020-08-24,8.111595,9.61529,10.146919,6.320046,8.729691,8.851182,8.22128,8.693201,2.703403,3.551675,3.812716,1.411244,2.543848
2020-08-25,8.116439,9.655998,10.108358,6.300203,8.871259,8.358556,8.137012,8.519542,2.678716,3.502142,3.707699,1.283949,2.333544
2020-08-26,7.634749,10.533143,10.913513,6.580284,9.70664,8.210235,8.12516,8.90447,2.511301,3.624465,3.354149,1.317512,2.454476
2020-08-27,7.164239,10.482079,10.779565,6.73401,9.680111,8.337652,8.227243,8.953444,2.648901,3.707805,3.289503,1.392186,2.600815
2020-08-28,6.430049,10.410032,10.619985,6.94755,9.758665,7.747191,7.825578,8.612695,2.890302,4.290383,3.413918,1.48351,2.566919
2020-08-29,6.721541,10.157363,10.322035,6.932772,9.529322,7.414355,7.468021,8.405669,3.061385,4.32223,3.204989,1.5797,2.682733
2020-08-30,6.691078,9.863856,9.580355,6.849084,9.24638,7.037137,7.12459,7.749614,3.15866,4.260897,3.149271,1.715397,2.769132
2020-08-31,6.669413,9.575868,10.267446,6.708866,8.973136,6.736149,6.782266,7.459239,3.24236,4.143559,3.1068,1.819643,2.825596
