time_value,274,275,276
2020-08-01,0.1687526,0.0,0.1013597
2020-08-02,0.1601421,0.0,0.131608
2020-08-03,0.2138234,0.1580319,0.2516379
2020-08-04,0.2375084,0.1958369,0.2163182
2020-08-05,0.1932442,0.2357088,0.1871953
2020-08-06,0.1925601,0.1579071,0.1383704
2020-08-07,0.1621223,0.1405525,0.2192869
2020-08-08,0.1786712,0.1671776,0.0837915
2020-08-09,0.1562809,0.0,0.0916618
2020-08-10,0.2485874,0.1269204,0.2161349
2020-08-11,0.2760067,0.1582296,0.2339273
2020-08-12,0.2039631,0.1859487,0.2122241
2020-08-13,0.2093013,0.2922591,0.1492796
2020-08-14,0.2357235,0.209487,0.1769708
2020-08-15,0.162473,0.003781,0.0988845
2020-08-16,0.1551482,0.1120292,0.1369895
2020-08-17,0.2082997,0.2039234,0.1853033
2020-08-18,0.2097903,0.1902048,0.2282982
2020-08-19,0.2186204,0.1788989,0.2299347
2020-08-20,0.190173,0.2334678,0.1520961
2020-08-21,0.161448,0.2214813,0.1769454
2020-08-22,0.1867237,0.003954,0.0834892
2020-08-23,0.2082123,0.0044235,0.0757594
2020-08-24,0.2401301,0.2003244,0.2220508
2020-08-25,0.1708661,0.2416823,0.2313956
2020-08-26,0.2428067,0.1290928,0.1703098
2020-08-27,0.2474253,0.108247,0.1969615
2020-08-28,0.2231077,0.2100565,0.1504577
2020-08-29,0.0642616,0.134343,0.09197
2020-08-30,0.1490273,0.0,0.1923466
2020-08-31,0.2448079,0.1661082,0.2059513
2020-09-01,0.224517,0.2755953,0.2168605
2020-09-02,0.2511091,0.2808398,0.2637914
2020-09-03,0.2367249,0.1499712,0.160099
2020-09-04,0.1994153,0.1067901,0.2368726
2020-09-05,0.0947359,0.1100397,0.1329987
2020-09-06,0.1139534,0.1397437,0.1442863
2020-09-07,0.1459519,0.0036574,0.1389595
2020-09-08,0.2606144,0.3253307,0.212858
2020-09-09,0.2144714,0.3016284,0.2562567
2020-09-10,0.2529692,0.2457924,0.3117601
2020-09-11,0.2267407,0.1356382,0.137282
2020-09-12,0.1324163,0.1181408,0.2107183
2020-09-13,0.1862112,0.1403054,0.2272547
2020-09-14,0.2598062,0.3478726,0.2799065
2020-09-15,0.2786192,0.2065979,0.2411149
2020-09-16,0.2939794,0.2339734,0.3078747
2020-09-17,0.1878003,0.100575,0.2472122
2020-09-18,0.2402421,0.1401178,0.2348636
2020-09-19,0.1216284,0.0,0.1327686
2020-09-20,0.1129934,0.1363682,0.1942035
2020-09-21,0.2338747,0.3406758,0.2483747
2020-09-22,0.2747249,0.1845592,0.2256046
2020-09-23,0.2356782,0.2213522,0.2567014
2020-09-24,0.2745938,0.1768547,0.1541538
2020-09-25,0.2237436,0.2097274,0.2242197
2020-09-26,0.1850343,0.2782462,0.1866453
2020-09-27,0.1806224,0.1851512,0.1561629
2020-09-28,0.2980703,0.1193281,0.2630717
2020-09-29,0.2781518,0.3269134,0.2952081
2020-09-30,0.2771266,0.1782206,0.2709673
2020-10-01,0.2865359,0.2656689,0.2673706
2020-10-02,0.231861,0.143327,0.3068234
2020-10-03,0.1600487,0.1602548,0.2747416
2020-10-04,0.248024,0.2985416,0.2786172
2020-10-05,0.3454638,0.2089602,0.3134687
2020-10-06,0.354868,0.2902193,0.3286651
2020-10-07,0.242264,0.2782473,0.2399446
2020-10-08,0.2759814,0.2980901,0.2714003
2020-10-09,0.2475832,0.2784776,0.2680884
2020-10-10,0.1721852,0.1897004,0.232367
2020-10-11,0.2439802,0.0085258,0.2030724
2020-10-12,0.2936493,0.3335655,0.2847827
2020-10-13,0.2707226,0.3167691,0.2769924
2020-10-14,0.2758554,0.222143,0.2247249
2020-10-15,0.2604237,0.1816612,0.3192461
2020-10-16,0.2441781,0.1624766,0.2743924
2020-10-17,0.1629223,0.234918,0.2042837
2020-10-18,0.216271,0.2186777,0.1376643
2020-10-19,0.2541437,0.2622013,0.2529915
2020-10-20,0.2975904,0.3288971,0.3429076
2020-10-21,0.2832854,0.2718683,0.2783324
2020-10-22,0.3268411,0.2579565,0.2286239
2020-10-23,0.2702114,0.215409,0.2612148
2020-10-24,0.1647048,0.1428665,0.1752115
2020-10-25,0.2119313,0.1410883,0.2060313
2020-10-26,0.272312,0.372423,0.2719309
2020-10-27,0.2700223,0.2563715,0.3062577
2020-10-28,0.2839873,0.3808139,0.286427
2020-10-29,0.2470986,0.0890177,0.3510607
2020-10-30,0.2215892,0.0947036,0.1730639
2020-10-31,0.1525616,0.1957762,0.1038563
2020-11-01,0.1936659,0.1129401,0.2397847
2020-11-02,0.2634995,0.1538443,0.2906362
2020-11-03,0.2199236,0.2094611,0.2653343
2020-11-04,0.2234027,0.1662734,0.2695942
2020-11-05,0.2693733,0.2419003,0.3104884
2020-11-06,0.1840439,0.2917817,0.2311927
2020-11-07,0.2031425,0.1331434,0.0936474
2020-11-08,0.1996298,0.1253388,0.1550082
2020-11-09,0.2317833,0.2721323,0.3138062
2020-11-10,0.2951301,0.2018374,0.267554
2020-11-11,0.2292167,0.2625889,0.3475362
2020-11-12,0.3046861,0.3512335,0.244027
2020-11-13,0.249411,0.3228449,0.2639689
2020-11-14,0.235835,0.097586,0.2288678
2020-11-15,0.2316992,0.2544968,0.1675304
2020-11-16,0.3095871,0.2744776,0.3097452
2020-11-17,0.4065652,0.3135061,0.2838094
2020-11-18,0.3638474,0.3516144,0.2489852
2020-11-19,0.2518958,0.2852364,0.2169404
2020-11-20,0.2604845,0.1936657,0.2856429
2020-11-21,0.2464388,0.1911113,0.220545
2020-11-22,0.1850369,0.2710685,0.1773082
2020-11-23,0.3204553,0.3150505,0.2476998
2020-11-24,0.2682111,0.1634247,0.2668206
2020-11-25,0.2227579,0.2890241,0.2105486
2020-11-26,0.1253578,0.0,0.0943086
2020-11-27,0.1723679,0.1011748,0.2330204
2020-11-28,0.1911442,0.1251748,0.1419964
2020-11-29,0.2509603,0.2248681,0.105167
2020-11-30,0.2508231,0.3031201,0.3117113
2020-12-01,0.3194602,0.3202457,0.3016136
2020-12-02,0.2920432,0.332659,0.2821437
2020-12-03,0.2491168,0.2626304,0.2720655
2020-12-04,0.2538493,0.2983776,0.199895
2020-12-05,0.201226,0.0992978,0.1729879
2020-12-06,0.1994956,0.1498892,0.1895067
2020-12-07,0.2269319,0.2468629,0.3121053
2020-12-08,0.2972695,0.2378352,0.2763663
2020-12-09,0.2540829,0.2524311,0.235437
2020-12-10,0.2545828,0.2757054,0.2336543
2020-12-11,0.1775376,0.3236615,0.257189
2020-12-12,0.1014514,0.1653971,0.1952821
2020-12-13,0.1037243,0.2078144,0.1793758
2020-12-14,0.2805121,0.2484221,0.2064916
2020-12-15,0.2194284,0.2741564,0.3007612
2020-12-16,0.1981946,0.1059836,0.308729
2020-12-17,0.2142273,0.1119955,0.212583
2020-12-18,0.2005841,0.1664126,0.2669005
2020-12-19,0.1384687,0.23346,0.0692817
2020-12-20,0.1230436,0.1694084,0.208409
2020-12-21,0.198175,0.1309945,0.2077536
2020-12-22,0.17862,0.1193057,0.1696447
2020-12-23,0.165254,0.0904621,0.2219493
2020-12-24,0.139766,0.0040281,0.0638691
2020-12-25,0.0829989,0.0,0.117422
2020-12-26,0.1406717,0.0,0.1486554
2020-12-27,0.1829062,0.1366424,0.1689855
2020-12-28,0.2449729,0.1497354,0.2232327
2020-12-29,0.2142029,0.3068898,0.2341204
2020-12-30,0.2044999,0.1434337,0.1998619
2020-12-31,0.1762125,0.1127749,0.2212628
2021-01-01,0.1204412,0.1005884,0.1506449
2021-01-02,0.1840705,0.1158652,0.1055357
2021-01-03,0.1610703,0.2072527,0.1840745
2021-01-04,0.2202436,0.2570489,0.2119862
2021-01-05,0.2649588,0.1667205,0.264556
2021-01-06,0.2505272,0.2497049,0.188627
2021-01-07,0.2365927,0.2286692,0.2678231
2021-01-08,0.1684014,0.2638155,0.192526
2021-01-09,0.1815253,0.0056344,0.1765475
2021-01-10,0.1606805,0.0,0.1537813
2021-01-11,0.2024806,0.2075853,0.2556306
2021-01-12,0.2319865,0.2184844,0.2076366
2021-01-13,0.2089309,0.0971423,0.1983366
2021-01-14,0.1638088,0.2617408,0.2354487
2021-01-15,0.2496121,0.1859993,0.1726485
2021-01-16,0.146463,0.0,0.1349395
2021-01-17,0.1804136,0.1552574,0.1211572
2021-01-18,0.2078833,0.2484524,0.2522893
2021-01-19,0.2121556,0.2759334,0.2719348
2021-01-20,0.2113287,0.1566974,0.2581798
2021-01-21,0.222975,0.1771725,0.2253822
2021-01-22,0.1979121,0.2071809,0.2026452
2021-01-23,0.1578425,0.1410939,0.1287661
2021-01-24,0.1792643,0.0985632,0.2030568
2021-01-25,0.2519769,0.2413634,0.3212317
2021-01-26,0.2592978,0.2137341,0.1680102
2021-01-27,0.2430512,0.2295173,0.2458156
2021-01-28,0.213862,0.2137678,0.2930626
2021-01-29,0.2654434,0.1175759,0.1926333
2021-01-30,0.1231615,0.0043,0.1357333
2021-01-31,0.1893375,0.2074033,0.2279803
2021-02-01,0.2993941,0.1696488,0.2133593
2021-02-02,0.244174,0.1572736,0.2403913
2021-02-03,0.2342089,0.2519098,0.2617142
2021-02-04,0.2166958,0.2527916,0.2646126
2021-02-05,0.2135229,0.1970714,0.2281422
2021-02-06,0.1710933,0.2025271,0.1988183
2021-02-07,0.1719053,0.1782238,0.181574
2021-02-08,0.2760893,0.0929952,0.2328858
2021-02-09,0.2933437,0.2251141,0.2606043
2021-02-10,0.2340909,0.2860856,0.2362406
2021-02-11,0.28677,0.1563941,0.2649793
2021-02-12,0.2201441,0.1476988,0.2188441
2021-02-13,0.1877238,0.0052143,0.2172837
2021-02-14,0.1509686,0.1505451,0.1014982
2021-02-15,0.2598393,0.1115091,0.2570759
2021-02-16,0.1765596,0.2843726,0.2199169
2021-02-17,0.2035008,0.2453903,0.1922764
2021-02-18,0.213619,0.2819441,0.2499117
2021-02-19,0.2200548,0.1518898,0.2686287
2021-02-20,0.1252477,0.251474,0.2283294
2021-02-21,0.2376682,0.2879614,0.179407
2021-02-22,0.2390024,0.2154898,0.2148885
2021-02-23,0.2555228,0.2111663,0.2256943
2021-02-24,0.2670513,0.2836167,0.2240968
2021-02-25,0.2300719,0.1399763,0.1886621
2021-02-26,0.2474372,0.2030405,0.2428743
2021-02-27,0.1346733,0.1073393,0.095832
2021-02-28,0.1698472,0.0046954,0.2101312
2021-03-01,0.2634455,0.161942,0.2957016
2021-03-02,0.254487,0.1331119,0.2322284
2021-03-03,0.2369135,0.1866991,0.2168234
2021-03-04,0.2285763,0.1427833,0.1409158
2021-03-05,0.2332637,0.1349328,0.1444326
2021-03-06,0.1463106,0.1302924,0.0848116
2021-03-07,0.1966434,0.1945609,0.1782269
2021-03-08,0.2336849,0.2002986,0.2423984
2021-03-09,0.2541686,0.2240694,0.2704621
2021-03-10,0.2836653,0.2416869,0.3509885
2021-03-11,0.2160055,0.2476616,0.2961366
2021-03-12,0.1742293,0.1470821,0.2847593
2021-03-13,0.1640944,0.1725457,0.2011687
2021-03-14,0.2235975,0.152803,0.162582
2021-03-15,0.2205634,0.1782238,0.3029438
2021-03-16,0.3063183,0.2903451,0.2472668
2021-03-17,0.2645352,0.2508742,0.2441831
2021-03-18,0.2133842,0.2376352,0.2520631
2021-03-19,0.2122656,0.227155,0.2524239
2021-03-20,0.1156465,0.1714729,0.145716
2021-03-21,0.1489052,0.2159155,0.2079974
2021-03-22,0.2607403,0.1548305,0.2514428
2021-03-23,0.2439768,0.1880897,0.2628981
2021-03-24,0.2972155,0.1374343,0.2586324
2021-03-25,0.247265,0.1529198,0.2313839
2021-03-26,0.198624,0.2726815,0.2039696
2021-03-27,0.1784148,0.1166368,0.0501571
2021-03-28,0.1837462,0.1612994,0.1948569
2021-03-29,0.2499396,0.2217802,0.2806633
2021-03-30,0.2304598,0.0876091,0.2436564
2021-03-31,0.2034926,0.1445548,0.3012879
2021-04-01,0.251628,0.2572611,0.1877473
2021-04-02,0.1544602,0.1080144,0.2382653
2021-04-03,0.1142772,0.0053379,0.1224602
2021-04-04,0.203301,0.1653971,0.1702318
2021-04-05,0.2091405,0.2437177,0.2478461
2021-04-06,0.2152562,0.2288838,0.2929378
2021-04-07,0.2810319,0.1974511,0.2812601
2021-04-08,0.2350929,0.194426,0.2521879
2021-04-09,0.2207028,0.1776095,0.2541677
2021-04-10,0.2097509,0.0055603,0.1858436
2021-04-11,0.1911293,0.0962605,0.1460417
2021-04-12,0.2507106,0.1175512,0.2504247
2021-04-13,0.2909442,0.1513405,0.2891323
2021-04-14,0.2751574,0.2993257,0.235911
2021-04-15,0.2709358,0.1825822,0.2135602
2021-04-16,0.2184476,0.1866485,0.1582499
2021-04-17,0.1346689,0.1383935,0.1676338
2021-04-18,0.1631612,0.137696,0.2066711
2021-04-19,0.2718429,0.1573411,0.230553
2021-04-20,0.2456636,0.1694107,0.252186
2021-04-21,0.2114558,0.2175712,0.2496601
2021-04-22,0.2619526,0.2828529,0.2550317
2021-04-23,0.2367551,0.2785765,0.2424666
2021-04-24,0.1476021,0.1026823,0.1794518
2021-04-25,0.1818382,0.1883502,0.1768811
2021-04-26,0.2639054,0.1284706,0.3212317
2021-04-27,0.221495,0.3041243,0.270546
2021-04-28,0.2369987,0.1718224,0.253604
2021-04-29,0.235937,0.2321682,0.2490515
2021-04-30,0.232047,0.155965,0.2073849
2021-05-01,0.1328784,0.1716651,0.189177
2021-05-02,0.2460948,0.1719639,0.1857695
2021-05-03,0.273659,0.2835437,0.259475
2021-05-04,0.23995,0.1673697,0.2238998
2021-05-05,0.2349752,0.210672,0.2628767
2021-05-06,0.1741246,0.1619745,0.1659778
2021-05-07,0.1632652,0.1852579,0.1765378
2021-05-08,0.0679013,0.1127401,0.0923757
2021-05-09,0.1387064,0.1026913,0.0944471
2021-05-10,0.2864532,0.1563121,0.1571869
2021-05-11,0.2791373,0.2473853,0.2457591
2021-05-12,0.230013,0.2347439,0.1971858
2021-05-13,0.2117115,0.1552989,0.1708326
2021-05-14,0.1614314,0.1614803,0.1642574
2021-05-15,0.1774823,0.0,0.0530438
2021-05-16,0.1678848,0.2549989,0.1482672
2021-05-17,0.18845,0.0031138,0.1714762
2021-05-18,0.2546788,0.2746989,0.2074337
2021-05-19,0.2095976,0.1547541,0.1626093
2021-05-20,0.2286375,0.2648691,0.2340658
2021-05-21,0.1897678,0.1543587,0.2156687
2021-05-22,0.1520327,0.1030204,0.0940687
2021-05-23,0.1591564,0.1545957,0.0910474
2021-05-24,0.191555,0.1991516,0.2121929
2021-05-25,0.2795828,0.2011062,0.2584159
2021-05-26,0.16469,0.2181632,0.2177811
2021-05-27,0.2480992,0.1680841,0.1738597
2021-05-28,0.2004348,0.181223,0.2274926
2021-05-29,0.1341053,0.1323235,0.0351714
2021-05-30,0.2073216,0.0063264,0.1144729
2021-05-31,0.1549108,0.2137262,0.1384445
