time_value,346,347,350,351,352,354,355,356,357,358,359,360,362,363
2020-08-01,0.3321032,0.0992488,0.1714929,0.1995381,0.3407969,0.128331,0.4110074,0.4220652,0.3234623,0.334539,0.0537154,0.3238917,0.3787286,0.3646647
2020-08-02,0.3923938,0.2998167,0.2009314,0.2566012,0.334881,0.2776811,0.4478409,0.433794,0.3393345,0.3604789,0.0019721,0.3403894,0.4283136,0.3501722
2020-08-03,0.4379746,0.3510133,0.2869485,0.3270597,0.4852776,0.3310184,0.5076565,0.5352436,0.408056,0.4367624,0.2403242,0.4509037,0.5424713,0.6278561
2020-08-04,0.3886024,0.3612107,0.2936562,0.2846185,0.3850809,0.4486245,0.4567246,0.5209035,0.4283535,0.5066443,0.1567438,0.3330879,0.4865217,0.5426622
2020-08-05,0.3888335,0.2478971,0.2807115,0.3293809,0.4579521,0.5285255,0.4950955,0.5227711,0.410633,0.4838363,0.2088676,0.3378365,0.5273939,0.5172492
2020-08-06,0.4227466,0.3553814,0.2946039,0.3040313,0.4006831,0.326907,0.4837671,0.5262354,0.3868684,0.4694597,0.0094383,0.3815395,0.5697207,0.5546371
2020-08-07,0.3708981,0.2888532,0.1710105,0.2498017,0.4170704,0.2082454,0.4780533,0.5038492,0.3739684,0.4528013,0.0601354,0.4198799,0.5013723,0.562541
2020-08-08,0.3236709,0.2130099,0.186711,0.2541331,0.352222,0.3899989,0.4107832,0.416861,0.3225317,0.3373711,0.0467733,0.300016,0.3519917,0.4464557
2020-08-09,0.3425338,0.1931417,0.2196709,0.19205,0.3327005,0.1559477,0.4390225,0.4263669,0.326115,0.3590246,0.0428828,0.2321446,0.3919604,0.3669431
2020-08-10,0.4542445,0.3049856,0.2729081,0.3183426,0.4357356,0.3255765,0.5265224,0.5553277,0.4119431,0.5741058,0.1994283,0.4264967,0.5230702,0.6524055
2020-08-11,0.4507104,0.2160932,0.2097355,0.3269634,0.448552,0.2916089,0.4796007,0.5488113,0.4319303,0.4585379,0.0501076,0.4622969,0.4065317,0.5778955
2020-08-12,0.406513,0.2635704,0.1804484,0.2604361,0.4291466,0.3867349,0.5406132,0.5498123,0.4221979,0.5130296,0.0603275,0.372118,0.5052474,0.5650133
2020-08-13,0.4026983,0.2070592,0.190311,0.2239962,0.4238456,0.3954903,0.5204896,0.5515406,0.4341851,0.5112637,0.151056,0.2710227,0.5158853,0.628842
2020-08-14,0.3898182,0.216311,0.2495917,0.2738849,0.4121863,0.4289626,0.4661217,0.4955545,0.377247,0.4130209,0.04912,0.2671489,0.4480484,0.477102
2020-08-15,0.3272564,0.308685,0.125632,0.1934109,0.3091182,0.1134946,0.3810859,0.4236734,0.2863896,0.3254631,0.0468121,0.2802467,0.4971189,0.4172859
2020-08-16,0.3272605,0.1653486,0.2175619,0.1979425,0.2933598,0.2746795,0.3713831,0.4311713,0.3006017,0.4045923,0.0517101,0.2984564,0.3840044,0.4072173
2020-08-17,0.4362776,0.2506438,0.2567074,0.3170488,0.4297593,0.3594582,0.5147947,0.5404692,0.4097226,0.5121336,0.0837545,0.3131633,0.4467306,0.5173411
2020-08-18,0.434257,0.2662473,0.1832817,0.2859958,0.3988652,0.3665024,0.5478868,0.525398,0.4334055,0.4226071,0.0905124,0.4457564,0.5396568,0.5448369
2020-08-19,0.4266059,0.3298179,0.2531735,0.2871355,0.4290974,0.2356144,0.483961,0.5239091,0.4081136,0.4573149,0.2311255,0.3361462,0.5345648,0.4955368
2020-08-20,0.4131733,0.2268012,0.3021619,0.2897763,0.3555493,0.3491681,0.5149645,0.5183843,0.4152486,0.4700604,0.0533445,0.3431018,0.4778317,0.5430602
2020-08-21,0.353227,0.2525208,0.255788,0.266349,0.3675143,0.3771275,0.429234,0.4877929,0.4054299,0.3979104,0.0770349,0.3131503,0.4076273,0.4437006
2020-08-22,0.3117854,0.158594,0.2360837,0.2127703,0.3325537,0.0978671,0.4491629,0.4002457,0.4420653,0.31249,0.0593388,0.2426839,0.4023346,0.3896981
2020-08-23,0.3319069,0.1323596,0.1645004,0.2480428,0.3051023,0.2428057,0.3911128,0.3967687,0.3422544,0.3787974,0.0470019,0.2239522,0.4086493,0.3461714
2020-08-24,0.4579798,0.3240126,0.2508679,0.2493297,0.393361,0.4328702,0.4509637,0.5328634,0.4640499,0.4451673,0.1825046,0.3748892,0.4183729,0.6278444
