time_value,115,116,118,119,120,122,123,124,127,129,130,131,133,134,137,139,140,141
2020-08-01,0.528766,0.5325,0.4843993,0.5219793,0.273515,0.5425659,0.3624989,0.506964,0.5663525,0.5793466,0.4638899,0.4314072,0.5041233,0.4544953,0.5324277,0.5325,0.2540988,0.5185558
2020-08-02,0.5624886,0.53625,0.516629,0.5601287,0.3055245,0.5416963,0.3913866,0.5373422,0.6026433,0.5892011,0.5092664,0.4595911,0.4401401,0.418135,0.4915381,0.53625,0.2450948,0.5459304
2020-08-03,0.678743,0.675,0.6325928,0.638189,0.3398908,0.6593763,0.4804478,0.6539271,0.6873961,0.5995577,0.593694,0.5461038,0.5064377,0.6051433,0.607791,0.675,0.3271485,0.6560864
2020-08-04,0.6037667,0.6475,0.61859,0.6687707,0.3606736,0.6685447,0.5119633,0.6532821,0.6964536,0.7713933,0.5985268,0.6768515,0.5856461,0.5493569,0.6186501,0.6475,0.2700318,0.6507118
2020-08-05,0.7487212,0.655,0.6322018,0.6146439,0.3930386,0.6284128,0.4972001,0.6245392,0.686367,0.755203,0.5885778,0.6368515,0.5229706,0.5882687,0.5859553,0.655,0.3176926,0.65757
2020-08-06,0.6475231,0.61625,0.6366356,0.6550665,0.3943252,0.6428145,0.4909195,0.6327852,0.662667,0.8321431,0.5714172,0.674743,0.6170824,0.5666707,0.6584036,0.61625,0.2727501,0.6321056
2020-08-07,0.6574947,0.6125,0.5973402,0.6075558,0.3905459,0.6428271,0.5022645,0.5794002,0.6405558,0.5394981,0.5275545,0.5391352,0.4965262,0.5437203,0.5905559,0.6125,0.2686361,0.6017726
2020-08-08,0.4487714,0.5425,0.5230298,0.5449044,0.2650164,0.57625,0.36534,0.5676574,0.568902,0.5693752,0.4575494,0.5062379,0.4769213,0.4060724,0.4729551,0.5425,0.1690663,0.5174738
2020-08-09,0.592493,0.5425,0.5077884,0.5220649,0.2759529,0.5558115,0.4120669,0.5084552,0.5502105,0.5797382,0.4576623,0.5547019,0.4714934,0.4152181,0.5222839,0.5425,0.2195083,0.5318311
2020-08-10,0.7062778,0.66125,0.6399831,0.6678408,0.3535134,0.6733748,0.4988445,0.6386406,0.6371763,0.6668638,0.5578361,0.5648771,0.5040506,0.5688408,0.732059,0.66125,0.288611,0.6728926
2020-08-11,0.681246,0.5925,0.5972646,0.6540933,0.4168128,0.6420462,0.49101,0.6494231,0.6487489,0.6863828,0.5653568,0.5226282,0.5292495,0.5806786,0.6140614,0.5925,0.2872307,0.6350608
2020-08-12,0.6150308,0.60125,0.6066077,0.6328234,0.4084894,0.6239098,0.4622752,0.5524423,0.6245625,0.7510955,0.5667228,0.5940476,0.4719604,0.5743496,0.6446221,0.60125,0.2226853,0.6345295
2020-08-13,0.6999686,0.605,0.6044654,0.6124385,0.4172081,0.6138286,0.4856139,0.5709892,0.6113265,0.6182027,0.5313191,0.5373011,0.4513902,0.5356666,0.5447942,0.605,0.2651601,0.6140473
2020-08-14,0.6062483,0.57,0.5437381,0.6066102,0.4249539,0.5105477,0.4559516,0.5763983,0.5538184,0.6949574,0.5107021,0.4798591,0.3925237,0.4864092,0.5504118,0.57,0.2368395,0.5784112
2020-08-15,0.4750013,0.5175,0.4878551,0.4886876,0.288591,0.4760574,0.3854367,0.4578245,0.5136172,0.555587,0.4487633,0.3963666,0.4772535,0.4079981,0.4306156,0.5175,0.147331,0.5023856
2020-08-16,0.5262179,0.54625,0.4903328,0.4859472,0.2785388,0.5621602,0.3671117,0.5360977,0.5091821,0.5323303,0.452779,0.4156421,0.419435,0.4373973,0.3977628,0.54625,0.1996561,0.5349249
2020-08-17,0.5762731,0.5925,0.5640655,0.6139243,0.3823904,0.596032,0.4615487,0.5543661,0.6056864,0.6089749,0.5379441,0.4983057,0.5251708,0.5272593,0.5988502,0.5925,0.3087152,0.6116993
2020-08-18,0.670006,0.59125,0.5776956,0.6705777,0.3906646,0.5950026,0.4600386,0.6554335,0.5714978,0.6539261,0.52632,0.5220383,0.5727456,0.5002033,0.6389074,0.59125,0.2554598,0.6251528
2020-08-19,0.6825251,0.6475,0.5548933,0.675897,0.3253623,0.5459154,0.473534,0.6149453,0.5612346,0.7682047,0.5246936,0.5204142,0.4160931,0.5303878,0.6944062,0.6475,0.2946783,0.6398425
2020-08-20,0.6599983,0.61625,0.5444449,0.5484035,0.4034735,0.6404564,0.4416897,0.5683152,0.5624165,0.6536689,0.5458749,0.5149356,0.4678505,0.5131767,0.5855411,0.61625,0.253266,0.5894489
2020-08-21,0.606256,0.58,0.5546178,0.5923658,0.3797734,0.5521882,0.4116693,0.5556839,0.5695282,0.6210722,0.5175554,0.6111096,0.446253,0.4153175,0.5774209,0.58,0.2082283,0.5237915
2020-08-22,0.5687487,0.52125,0.4934192,0.5014711,0.3047353,0.4542191,0.3709598,0.4957881,0.4711506,0.4369874,0.4232533,0.4855488,0.4137581,0.335155,0.5050023,0.52125,0.1926204,0.4578695
2020-08-23,0.5162617,0.47875,0.4680185,0.5108165,0.2367545,0.4300913,0.4199441,0.4915596,0.4692756,0.6643255,0.4481469,0.4305667,0.4276547,0.4392258,0.5068605,0.47875,0.2131761,0.4744633
2020-08-24,0.6224886,0.60875,0.5542839,0.6379507,0.3938481,0.6076699,0.4587256,0.5449909,0.5475564,0.5831856,0.5086931,0.4874235,0.4327713,0.4829731,0.5370186,0.60875,0.241479,0.555706
2020-08-25,0.7012079,0.64375,0.551326,0.5749798,0.3326225,0.599924,0.4194658,0.6338855,0.5499451,0.6741737,0.5352663,0.5750058,0.4564239,0.526584,0.5105751,0.64375,0.2443031,0.5952423
2020-08-26,0.6025284,0.62625,0.5347215,0.5663001,0.3370751,0.6078245,0.4359481,0.5745521,0.534707,0.6304085,0.5182367,0.4746085,0.3388982,0.481553,0.6316055,0.62625,0.3362311,0.5985351
2020-08-27,0.5600294,0.60625,0.5346534,0.6050403,0.3690147,0.538035,0.4326852,0.5641975,0.538497,0.74386,0.5265786,0.5052738,0.3656642,0.5041916,0.5885414,0.60625,0.3058162,0.5386517
2020-08-28,0.5162694,0.57,0.5332239,0.589507,0.3115169,0.5763439,0.3994143,0.5344346,0.5051455,0.5766366,0.4833144,0.4948945,0.4326987,0.4280846,0.535653,0.57,0.2675236,0.5406628
2020-08-29,0.526249,0.45875,0.4799626,0.5169818,0.1690315,0.5170183,0.3709175,0.5098895,0.4984994,0.4495301,0.4363605,0.4270499,0.4506743,0.3632254,0.4647691,0.45875,0.2149102,0.4723775
2020-08-30,0.5699733,0.5325,0.4640582,0.5440758,0.2732809,0.4968256,0.3560942,0.4883573,0.452482,0.6228837,0.4646334,0.3887437,0.4229742,0.3460346,0.4355696,0.5325,0.260227,0.4911125
2020-08-31,0.6487597,0.63375,0.5553231,0.6550672,0.2854552,0.609858,0.4403381,0.5901941,0.5115109,0.7635664,0.5648627,0.5875934,0.3972147,0.5779029,0.6204088,0.63375,0.3315195,0.586156
2020-09-01,0.6974753,0.6425,0.5578122,0.6436127,0.3495792,0.6284888,0.4762935,0.5427615,0.5388721,0.7527029,0.5674148,0.5634635,0.4615508,0.5505025,0.5627309,0.6425,0.2748099,0.6245591
2020-09-02,0.6037941,0.60625,0.5722874,0.6472668,0.3802873,0.7212347,0.4930606,0.6347129,0.565041,0.6722899,0.5616385,0.5403562,0.5837882,0.5046321,0.6829039,0.60625,0.3062061,0.6374824
2020-09-03,0.8449358,0.595,0.5633541,0.6024979,0.3191531,0.6458189,0.5042161,0.5763836,0.5701258,0.6351285,0.5406014,0.5047488,0.4827644,0.4771901,0.5780447,0.595,0.3099115,0.5805465
2020-09-04,0.6512343,0.585,0.5347361,0.568668,0.3370515,0.5343104,0.4617855,0.5040748,0.510611,0.7068997,0.4986185,0.5840592,0.4350961,0.4810725,0.5494739,0.585,0.2965844,0.5340549
2020-09-05,0.45376,0.465,0.4816695,0.5308519,0.2766027,0.4956669,0.3888222,0.5371482,0.4837549,0.5332083,0.453321,0.4275992,0.3147786,0.3843673,0.4382267,0.465,0.1917529,0.4828857
2020-09-06,0.4825127,0.55375,0.481897,0.5219941,0.3563864,0.5398048,0.4302158,0.5264597,0.4661116,0.5680763,0.4370256,0.463598,0.3095063,0.424241,0.4717746,0.55375,0.2400539,0.5055554
2020-09-07,0.4887557,0.58875,0.4755394,0.5516519,0.3003807,0.5149367,0.3825444,0.4679612,0.4891281,0.5209287,0.4371168,0.4366056,0.3216803,0.438532,0.4554691,0.58875,0.194919,0.4893363
2020-09-08,0.6212734,0.64125,0.5844261,0.6253909,0.3914041,0.5971222,0.5130811,0.6206897,0.560644,0.7020944,0.5625925,0.5889368,0.5398148,0.6339978,0.6471393,0.64125,0.3578289,0.5874839
2020-09-09,0.6450278,0.6425,0.5978359,0.671871,0.3659434,0.6906617,0.5194596,0.6065005,0.58855,0.6820937,0.5794999,0.5749884,0.4571503,0.5614571,0.673709,0.6425,0.3591505,0.6438304
2020-09-10,0.5612607,0.61125,0.612048,0.7058792,0.402133,0.6276166,0.5079134,0.6309508,0.5678758,0.6604433,0.5723624,0.5938846,0.4312249,0.5065996,0.5680066,0.61125,0.3383523,0.6060299
2020-09-11,0.6762072,0.60875,0.5732344,0.5977591,0.3931099,0.5949113,0.465078,0.5921411,0.5297538,0.6364433,0.5375955,0.5222779,0.470279,0.484838,0.4959488,0.60875,0.248961,0.5691584
2020-09-12,0.522516,0.54875,0.5175874,0.5335538,0.285313,0.5383115,0.4469088,0.4735708,0.4846415,0.5705413,0.473535,0.5228213,0.473237,0.3983518,0.5146641,0.54875,0.2302335,0.5332121
2020-09-13,0.5425348,0.53,0.494811,0.562416,0.2974047,0.4985041,0.4266564,0.5731378,0.511367,0.4424785,0.4952138,0.5444333,0.4725832,0.3711694,0.5912019,0.53,0.2368628,0.5111543
2020-09-14,0.6087995,0.59625,0.6120957,0.6352327,0.4093608,0.6322008,0.4842827,0.6324363,0.5886536,0.8004772,0.5848895,0.5398301,0.462433,0.386366,0.7163349,0.59625,0.313651,0.6112226
2020-09-15,0.6675127,0.635,0.5905595,0.7039873,0.434161,0.6228271,0.4872937,0.6004827,0.5783018,0.6618105,0.5810495,0.5967112,0.4280076,0.3955723,0.660871,0.635,0.2944177,0.6038115
2020-09-16,0.6700047,0.615,0.5890756,0.6746083,0.4338026,0.6470969,0.5302096,0.6228869,0.5938376,0.7436798,0.5819046,0.560391,0.332723,0.1617228,0.6397314,0.615,0.3026936,0.6026659
2020-09-17,0.5987463,0.60625,0.6080045,0.6263411,0.3551106,0.5920462,0.5043113,0.5668249,0.5831243,0.6935098,0.5625705,0.560286,0.444717,0.2599949,0.540008,0.60625,0.298231,0.5829582
2020-09-18,0.5312697,0.56125,0.5489937,0.5752339,0.3650145,0.5119929,0.4509057,0.5512624,0.5214315,0.6182319,0.5163153,0.5400111,0.3924096,0.2922708,0.5425124,0.56125,0.2571788,0.5553288
2020-09-19,0.446263,0.49625,0.5275222,0.5280356,0.2474206,0.4557176,0.3932996,0.5397131,0.4981021,0.5269645,0.438128,0.5196961,0.4333317,0.2704867,0.4462349,0.49625,0.2630851,0.5104267
2020-09-20,0.4037955,0.53875,0.4998908,0.5658283,0.2750968,0.5571349,0.4025171,0.4856967,0.473557,0.6031064,0.4985687,0.5679438,0.4382304,0.3442151,0.5049685,0.53875,0.2343542,0.5024379
2020-09-21,0.5637881,0.61375,0.6069482,0.6923038,0.3400932,0.6291785,0.4578035,0.6242723,0.5665742,0.6012481,0.5602953,0.5481363,0.4999304,0.410371,0.6419757,0.61375,0.3159025,0.6013682
2020-09-22,0.649985,0.66,0.5881033,0.6606514,0.4184588,0.6604158,0.4964996,0.6437794,0.5800709,0.673154,0.5953757,0.5693637,0.4752919,0.5064327,0.5617014,0.66,0.2938017,0.645121
