time_value,232,233,234,235,236,238,239,240,242,244,245,246,248,249
2020-08-01,0.3480364,0.3833084,0.3608289,0.3171577,0.2586728,0.2003063,0.2417071,0.0,0.1953512,0.3968479,0.396368,0.1385266,0.1617773,0.0615727
2020-08-02,0.3861825,0.4089421,0.3891564,0.3314469,0.2848304,0.277578,0.270818,0.0,0.2690401,0.4055024,0.4047946,0.2242855,0.2268604,0.1602844
2020-08-03,0.4162127,0.4778667,0.4713812,0.470799,0.334959,0.3385404,0.2864545,0.0700487,0.2629007,0.5176668,0.515354,0.2429917,0.300537,0.2140383
2020-08-04,0.4504716,0.474887,0.4585507,0.4226651,0.3241186,0.3233528,0.329667,0.0992715,0.2619496,0.5053537,0.5010752,0.2496533,0.27735,0.1338961
2020-08-05,0.4296653,0.482651,0.446189,0.455447,0.3325713,0.3050711,0.3411414,0.1541452,0.2983232,0.4754889,0.475118,0.2121984,0.3604647,0.1700578
2020-08-06,0.4455125,0.4734183,0.4758314,0.4309642,0.309975,0.3666211,0.2974512,0.0911063,0.2502306,0.4905292,0.4944843,0.2146644,0.399471,0.1651711
2020-08-07,0.4077881,0.453901,0.411642,0.3437137,0.3214538,0.3171398,0.2984689,0.0869812,0.2702364,0.4815138,0.4721503,0.1939856,0.2473003,0.1299867
2020-08-08,0.3557573,0.3719351,0.3575728,0.307482,0.2687692,0.2403018,0.2385559,0.0571563,0.2854566,0.4004654,0.3993094,0.1892618,0.2345152,0.1705465
2020-08-09,0.3708419,0.39174,0.3648393,0.339345,0.298656,0.2359847,0.1540053,0.0674702,0.2209079,0.4220492,0.4165166,0.1676412,0.3046778,0.1128832
2020-08-10,0.4694405,0.4777846,0.4442865,0.4349568,0.3641498,0.3025805,0.3280273,0.1587197,0.1730891,0.5169886,0.5081206,0.2038933,0.324966,0.0899156
2020-08-11,0.4754667,0.4975894,0.4417299,0.4491199,0.3588873,0.2850239,0.280264,0.0790734,0.3254391,0.5094482,0.4975481,0.183273,0.2685268,0.089427
2020-08-12,0.4646671,0.5157159,0.450989,0.3858648,0.3148859,0.3079444,0.290942,0.2172888,0.3172996,0.4940884,0.4864292,0.2504404,0.3845175,0.1573523
2020-08-13,0.4629925,0.4902024,0.4652422,0.4572716,0.3342131,0.3077324,0.3229785,0.1078664,0.3383941,0.4931675,0.4913243,0.1970764,0.3420282,0.1241227
2020-08-14,0.4269826,0.4532159,0.4260918,0.3655812,0.2885719,0.280613,0.2998406,0.0838006,0.1673328,0.4541736,0.4511189,0.2035908,0.1754588,0.122168
2020-08-15,0.3301631,0.3685929,0.3590324,0.3329885,0.2307676,0.2363611,0.2115996,0.0653215,0.2185939,0.4167553,0.4113549,0.0927976,0.1695467,0.1480676
2020-08-16,0.3430781,0.3746713,0.3775102,0.3310558,0.254216,0.2295183,0.1299163,0.0807924,0.1414626,0.4103131,0.408986,0.2140786,0.2958858,0.0439805
2020-08-17,0.4171623,0.4442194,0.4488553,0.4655269,0.3359838,0.3319563,0.3160737,0.1409466,0.3187411,0.4875839,0.4847072,0.2803151,0.3123333,0.0762328
2020-08-18,0.4149224,0.4213599,0.423423,0.4142465,0.2949717,0.3060369,0.3521859,0.1765779,0.2860746,0.4552197,0.4577054,0.2302803,0.3285195,0.1392715
2020-08-19,0.4333214,0.4714627,0.4457149,0.3701084,0.2769296,0.3550391,0.3032372,0.1539989,0.3519179,0.4494969,0.4501617,0.1875804,0.2805159,0.0728121
2020-08-20,0.4310941,0.4632981,0.4255016,0.417272,0.3181186,0.3019055,0.2722944,0.1939361,0.3442098,0.4772608,0.4720017,0.2130858,0.302779,0.1417148
2020-08-21,0.4095022,0.4189935,0.4165569,0.3928444,0.2667358,0.2115474,0.2649795,0.0855196,0.2880653,0.4595749,0.457736,0.1528063,0.1723539,0.159307
2020-08-22,0.3319111,0.3827948,0.3664338,0.2950282,0.2325647,0.237716,0.1419939,0.1695082,0.2008043,0.3764214,0.3794406,0.1636665,0.3544452,0.0664594
2020-08-23,0.339647,0.3917369,0.3628909,0.2898172,0.2374203,0.1740058,0.2605529,0.0739165,0.2284887,0.3953254,0.3915603,0.1640633,0.3458041,0.0576633
2020-08-24,0.423545,0.4396713,0.4328191,0.3862832,0.3199582,0.35388,0.3220366,0.0889576,0.2792587,0.4744052,0.4725743,0.1962368,0.3787123,0.1353621
