time_value,200,201
2020-08-01,0.2178631,0.2091945
2020-08-02,0.1605466,0.1848376
2020-08-03,0.1994606,0.2686661
2020-08-04,0.2152028,0.2471796
2020-08-05,0.2311303,0.2513419
2020-08-06,0.2406193,0.2537308
2020-08-07,0.2082299,0.2416273
2020-08-08,0.10039,0.1680397
2020-08-09,0.2022805,0.2083554
2020-08-10,0.1979887,0.2802907
2020-08-11,0.1814152,0.2763794
2020-08-12,0.2381634,0.2349973
2020-08-13,0.2230713,0.2780892
2020-08-14,0.2250605,0.2224818
2020-08-15,0.1039793,0.1774435
2020-08-16,0.2074958,0.1641892
2020-08-17,0.1580228,0.260793
2020-08-18,0.1573057,0.2670738
2020-08-19,0.2199774,0.2944588
2020-08-20,0.2075198,0.2551371
2020-08-21,0.198015,0.2413456
2020-08-22,0.1455108,0.2092066
2020-08-23,0.1843291,0.2239797
2020-08-24,0.2328515,0.2656412
2020-08-25,0.218716,0.3094536
2020-08-26,0.2680406,0.2417969
2020-08-27,0.2184509,0.2983632
2020-08-28,0.2153278,0.2670199
2020-08-29,0.1553366,0.1949449
2020-08-30,0.1992516,0.2145134
2020-08-31,0.2622053,0.2719255
2020-09-01,0.21367,0.2717765
2020-09-02,0.2402324,0.2715202
2020-09-03,0.2119654,0.2560957
2020-09-04,0.1674196,0.2435993
2020-09-05,0.142829,0.1866293
2020-09-06,0.1886891,0.2335133
2020-09-07,0.2279087,0.2134382
2020-09-08,0.2334203,0.2876895
2020-09-09,0.1614194,0.2900253
2020-09-10,0.2678611,0.271137
2020-09-11,0.2313645,0.2476957
2020-09-12,0.1940254,0.2918554
2020-09-13,0.2645947,0.2244361
2020-09-14,0.281186,0.2710248
2020-09-15,0.256381,0.2964939
2020-09-16,0.2212768,0.3010165
2020-09-17,0.2770371,0.2775408
2020-09-18,0.194832,0.2484229
2020-09-19,0.1967062,0.2433922
2020-09-20,0.2478642,0.3183562
2020-09-21,0.2172574,0.3213984
2020-09-22,0.2944021,0.3117881
2020-09-23,0.25811,0.2868788
2020-09-24,0.2064325,0.2570814
2020-09-25,0.1996508,0.2465428
2020-09-26,0.1968225,0.2276373
2020-09-27,0.1906103,0.2335924
2020-09-28,0.2023367,0.2990272
2020-09-29,0.2251891,0.3447284
2020-09-30,0.1838429,0.3365846
2020-10-01,0.2429985,0.3200178
2020-10-02,0.2703248,0.2975993
2020-10-03,0.2023764,0.2188074
2020-10-04,0.2870835,0.2529738
2020-10-05,0.2851144,0.3352664
2020-10-06,0.3111955,0.3424851
2020-10-07,0.311944,0.3224715
2020-10-08,0.2814895,0.3137214
2020-10-09,0.209555,0.2559083
2020-10-10,0.1197493,0.2343912
2020-10-11,0.1894412,0.2672135
2020-10-12,0.2950716,0.3592517
2020-10-13,0.2623052,0.3149137
2020-10-14,0.2525232,0.2947287
2020-10-15,0.2219066,0.3015352
2020-10-16,0.2356503,0.2779143
2020-10-17,0.0988608,0.2700294
2020-10-18,0.1838277,0.2562419
2020-10-19,0.2824726,0.3068187
2020-10-20,0.2428788,0.3362366
2020-10-21,0.2832875,0.3542684
2020-10-22,0.320779,0.329507
2020-10-23,0.2365729,0.2663832
2020-10-24,0.193849,0.2350893
2020-10-25,0.198637,0.3017439
2020-10-26,0.2576288,0.3003721
2020-10-27,0.2904393,0.2930764
2020-10-28,0.2454478,0.2994699
2020-10-29,0.3169862,0.3006994
2020-10-30,0.2274496,0.2515386
2020-10-31,0.120891,0.2013886
2020-11-01,0.211122,0.2514473
2020-11-02,0.2752382,0.2870552
2020-11-03,0.2503057,0.2854552
2020-11-04,0.2709185,0.2557433
2020-11-05,0.2856003,0.3065509
2020-11-06,0.2546326,0.2801463
2020-11-07,0.1561137,0.2594381
2020-11-08,0.2024903,0.2522695
2020-11-09,0.2306861,0.3085481
2020-11-10,0.3097903,0.317747
2020-11-11,0.2933383,0.3534859
2020-11-12,0.3142084,0.3402228
2020-11-13,0.1939609,0.2948494
2020-11-14,0.2699509,0.2699939
2020-11-15,0.204317,0.276811
2020-11-16,0.2542001,0.3395262
2020-11-17,0.2606444,0.335429
2020-11-18,0.2923072,0.3169835
2020-11-19,0.3407442,0.3010664
2020-11-20,0.2954468,0.2969889
2020-11-21,0.2379108,0.2501358
2020-11-22,0.2121519,0.2705259
2020-11-23,0.2905807,0.331368
2020-11-24,0.2804262,0.3138197
2020-11-25,0.2669418,0.3004538
2020-11-26,0.1772052,0.2099896
2020-11-27,0.1797321,0.2384488
2020-11-28,0.1535333,0.2053461
2020-11-29,0.1964012,0.2588705
2020-11-30,0.2973986,0.3031171
2020-12-01,0.237951,0.3310769
2020-12-02,0.2455306,0.301087
2020-12-03,0.2813014,0.3089067
2020-12-04,0.2403963,0.2800952
2020-12-05,0.1420439,0.2466621
2020-12-06,0.2486461,0.2415445
2020-12-07,0.1848139,0.3114927
2020-12-08,0.2498721,0.2785491
2020-12-09,0.255145,0.3018154
2020-12-10,0.2666685,0.306065
2020-12-11,0.1917999,0.274937
2020-12-12,0.1294043,0.2434097
2020-12-13,0.244647,0.1961113
2020-12-14,0.2756109,0.2360109
2020-12-15,0.2701035,0.2501572
2020-12-16,0.2954603,0.2688416
2020-12-17,0.2338979,0.2676112
2020-12-18,0.2452472,0.2430773
2020-12-19,0.164374,0.2187406
2020-12-20,0.2371421,0.1860254
2020-12-21,0.1668572,0.244522
2020-12-22,0.1944496,0.2711069
2020-12-23,0.2073448,0.2058621
2020-12-24,0.1392247,0.1896365
2020-12-25,0.0509654,0.1382733
2020-12-26,0.1667622,0.2060061
2020-12-27,0.2055899,0.2283659
2020-12-28,0.2167949,0.282313
2020-12-29,0.203047,0.2747187
2020-12-30,0.2959762,0.2602099
2020-12-31,0.1889491,0.2365885
2021-01-01,0.2252978,0.2022505
2021-01-02,0.1940223,0.2327781
2021-01-03,0.2082359,0.2118397
2021-01-04,0.2448258,0.2809436
2021-01-05,0.2310805,0.273307
2021-01-06,0.1838832,0.2571334
2021-01-07,0.211022,0.2922407
2021-01-08,0.2091295,0.2470428
2021-01-09,0.11917,0.2069661
2021-01-10,0.114958,0.197091
2021-01-11,0.2374514,0.300345
2021-01-12,0.2119633,0.2735869
2021-01-13,0.2547094,0.2933972
2021-01-14,0.2349406,0.3001054
2021-01-15,0.2311999,0.2640665
2021-01-16,0.1387075,0.2250837
2021-01-17,0.1512986,0.2110215
2021-01-18,0.2609065,0.2901666
2021-01-19,0.2063609,0.2850186
2021-01-20,0.1950299,0.2644181
2021-01-21,0.2743496,0.2798715
2021-01-22,0.2033709,0.2650658
2021-01-23,0.1859985,0.2198704
2021-01-24,0.1281402,0.2255207
2021-01-25,0.2284031,0.3009158
2021-01-26,0.251987,0.2880662
2021-01-27,0.2196778,0.3008825
2021-01-28,0.2181554,0.3002444
2021-01-29,0.1626167,0.2486268
2021-01-30,0.1764024,0.1903837
2021-01-31,0.1661209,0.187126
2021-02-01,0.2023142,0.2926178
2021-02-02,0.2748257,0.2754596
2021-02-03,0.2484923,0.2868986
2021-02-04,0.1994833,0.2605523
2021-02-05,0.1963186,0.2821477
2021-02-06,0.2130751,0.2569582
2021-02-07,0.1453774,0.2122084
2021-02-08,0.2120973,0.2823639
2021-02-09,0.2311547,0.2986964
2021-02-10,0.2553137,0.290111
2021-02-11,0.2072994,0.2990873
2021-02-12,0.2150621,0.2506725
2021-02-13,0.1282782,0.239035
2021-02-14,0.2114489,0.2241448
2021-02-15,0.2028865,0.2760831
2021-02-16,0.2460944,0.2405332
2021-02-17,0.2401588,0.2733231
2021-02-18,0.2486706,0.2458256
2021-02-19,0.2415361,0.2436078
2021-02-20,0.1879646,0.2147003
2021-02-21,0.1765463,0.2595282
2021-02-22,0.2563876,0.2728798
2021-02-23,0.202074,0.3106135
2021-02-24,0.2463109,0.2765559
2021-02-25,0.1947813,0.2864172
2021-02-26,0.204725,0.2274748
2021-02-27,0.1635475,0.2017813
2021-02-28,0.2236294,0.1929881
2021-03-01,0.2320258,0.2619483
2021-03-02,0.2086908,0.2675332
2021-03-03,0.2249346,0.2777008
2021-03-04,0.2164341,0.2692838
2021-03-05,0.1849793,0.2417206
2021-03-06,0.1652602,0.2418431
2021-03-07,0.1359232,0.1926645
2021-03-08,0.2511004,0.304614
2021-03-09,0.3036137,0.2876374
2021-03-10,0.2637151,0.3010989
2021-03-11,0.2093651,0.2850709
2021-03-12,0.2197818,0.2943561
2021-03-13,0.1581798,0.1958901
2021-03-14,0.193853,0.2119098
2021-03-15,0.2137963,0.3084207
2021-03-16,0.2385739,0.3054637
2021-03-17,0.2376783,0.261514
2021-03-18,0.2145625,0.2678598
2021-03-19,0.2119215,0.2295328
2021-03-20,0.1590982,0.1837244
2021-03-21,0.2692848,0.2479715
2021-03-22,0.2700903,0.3057969
2021-03-23,0.2611148,0.2755646
2021-03-24,0.2306083,0.2644021
2021-03-25,0.2952486,0.2926096
2021-03-26,0.2472884,0.282425
2021-03-27,0.1398886,0.2029128
2021-03-28,0.1434415,0.2676385
2021-03-29,0.2588483,0.2708196
2021-03-30,0.2757341,0.3111361
2021-03-31,0.2757626,0.2780117
2021-04-01,0.2449871,0.2652313
2021-04-02,0.1738655,0.2753841
2021-04-03,0.1832512,0.2424942
2021-04-04,0.178861,0.2761449
2021-04-05,0.2486197,0.2890811
2021-04-06,0.2543384,0.298146
2021-04-07,0.262787,0.2938304
2021-04-08,0.2184544,0.3107595
2021-04-09,0.2799951,0.3000378
2021-04-10,0.1701977,0.2447211
2021-04-11,0.18298,0.2404919
2021-04-12,0.2389338,0.2976707
2021-04-13,0.3333853,0.3125714
2021-04-14,0.256162,0.2933896
2021-04-15,0.2210263,0.3085014
2021-04-16,0.1725253,0.2887402
2021-04-17,0.1799672,0.2130853
2021-04-18,0.1907557,0.2470403
2021-04-19,0.265183,0.3041969
2021-04-20,0.26573,0.3116535
2021-04-21,0.22665,0.3011316
2021-04-22,0.2292198,0.2551958
2021-04-23,0.2837361,0.2885007
2021-04-24,0.1972403,0.2242058
2021-04-25,0.1744723,0.2355516
2021-04-26,0.2903761,0.3137686
2021-04-27,0.3568998,0.2988055
2021-04-28,0.2419393,0.3038176
2021-04-29,0.235314,0.2806798
2021-04-30,0.2490149,0.2650697
2021-05-01,0.1830075,0.1996707
2021-05-02,0.168897,0.2245949
2021-05-03,0.2455233,0.3107752
2021-05-04,0.1871895,0.3069041
2021-05-05,0.2121104,0.2679854
2021-05-06,0.2941164,0.2654195
2021-05-07,0.2479534,0.2645023
2021-05-08,0.1732068,0.2266859
2021-05-09,0.1361522,0.2297332
2021-05-10,0.2179111,0.3008487
2021-05-11,0.253928,0.2920542
2021-05-12,0.2835096,0.2917356
2021-05-13,0.2142816,0.2857879
2021-05-14,0.2335725,0.2213404
2021-05-15,0.1229416,0.214319
2021-05-16,0.2302266,0.2578791
2021-05-17,0.2366252,0.2439625
2021-05-18,0.2653807,0.2581727
2021-05-19,0.2211901,0.267228
2021-05-20,0.2858887,0.2770924
2021-05-21,0.1565372,0.2570079
2021-05-22,0.1759587,0.2047307
2021-05-23,0.1193059,0.2148183
2021-05-24,0.1998619,0.2825386
2021-05-25,0.2383812,0.2875193
2021-05-26,0.1624725,0.3107322
2021-05-27,0.27708,0.280845
2021-05-28,0.1959084,0.251012
2021-05-29,0.1978856,0.2244361
2021-05-30,0.1453341,0.188676
2021-05-31,0.1794956,0.16923
2021-06-01,0.2514477,0.2822867
2021-06-02,0.2035731,0.3019126
2021-06-03,0.2131388,0.2764531
2021-06-04,0.1938167,0.2458908
2021-06-05,0.1559818,0.2270158
2021-06-06,0.1715226,0.2435664
2021-06-07,0.2477064,0.2828719
