time_value,142,144,145,146,147,148,149
2020-08-01,0.0712437,0.3522838,0.3818801,0.3362864,0.2034413,0.1525641,0.2662489
2020-08-02,0.1241368,0.3788424,0.3994872,0.2194422,0.2141586,0.1308246,0.2256062
2020-08-03,0.082578,0.4563833,0.5436194,0.4056387,0.2779639,0.2889147,0.3534036
2020-08-04,0.0895944,0.4793915,0.5364764,0.4890141,0.318373,0.2475895,0.3892259
2020-08-05,0.1716326,0.4545625,0.4527845,0.4036714,0.2973205,0.2305068,0.3304062
2020-08-06,0.1775696,0.456362,0.5205884,0.3693059,0.2644931,0.1683563,0.3787144
2020-08-07,0.1710929,0.4194384,0.4264589,0.3234431,0.2350342,0.1603796,0.3321668
2020-08-08,0.0,0.3510243,0.3790842,0.27124,0.2307327,0.0886458,0.2964482
2020-08-09,0.0,0.367093,0.4387659,0.2933756,0.2432044,0.1790438,0.3280641
2020-08-10,0.0631479,0.4634264,0.5080873,0.4366377,0.2905845,0.2000916,0.3781507
2020-08-11,0.190523,0.4609416,0.485318,0.4413569,0.2581242,0.2113414,0.3630709
2020-08-12,0.1829669,0.4237297,0.4559126,0.3885577,0.2519582,0.2114976,0.3449343
2020-08-13,0.1014684,0.4233815,0.4752424,0.3475914,0.3062394,0.2671722,0.3582795
2020-08-14,0.1489642,0.3929397,0.4418193,0.3264618,0.2047466,0.2691735,0.2690123
2020-08-15,0.1117231,0.332871,0.4090013,0.2272784,0.1777887,0.1115099,0.2251578
2020-08-16,0.1128026,0.3217335,0.471682,0.2573403,0.2119477,0.246265,0.2596298
2020-08-17,0.1575998,0.397061,0.5342449,0.3360439,0.2696528,0.2929253,0.3346714
2020-08-18,0.1360108,0.4233696,0.4819227,0.3549639,0.2797502,0.2286946,0.3883982
2020-08-19,0.1144218,0.4300513,0.4543788,0.2902068,0.260119,0.1876145,0.3171384
2020-08-20,0.1840463,0.4234853,0.404384,0.3881696,0.2896083,0.2548477,0.3677452
2020-08-21,0.1306135,0.3915174,0.4516502,0.2936912,0.1971283,0.2303181,0.2708046
2020-08-22,0.0,0.3345919,0.3662317,0.2141689,0.1765707,0.1643427,0.260337
2020-08-23,0.0739424,0.34669,0.3844209,0.3418259,0.1859772,0.1663064,0.2542616
2020-08-24,0.1597587,0.4109352,0.495234,0.3794985,0.2908708,0.3027202,0.3382626
2020-08-25,0.0858163,0.4244618,0.3598902,0.3186079,0.2675592,0.28136,0.3856053
2020-08-26,0.1311532,0.4192175,0.5005155,0.4171252,0.2586787,0.1446611,0.3565585
2020-08-27,0.1797285,0.4122926,0.4911641,0.301972,0.264574,0.2101557,0.3200286
2020-08-28,0.0663862,0.3805294,0.3482582,0.2504839,0.234478,0.2255439,0.3087162
2020-08-29,0.1117231,0.3429857,0.3178344,0.2022058,0.2190631,0.2296104,0.2616657
2020-08-30,0.1322327,0.3341806,0.3911857,0.2729595,0.1944923,0.1441599,0.3184546
2020-08-31,0.2385586,0.459598,0.5073892,0.3616609,0.2284269,0.1891531,0.4277398
2020-09-01,0.1068656,0.4422683,0.5380825,0.4005238,0.2537437,0.2752485,0.326793
2020-09-02,0.1894436,0.4476163,0.4393408,0.3906751,0.2280515,0.3234322,0.3485426
2020-09-03,0.1667751,0.4472907,0.429385,0.2909342,0.3028907,0.2746086,0.3517946
2020-09-04,0.1306135,0.3969445,0.4588592,0.2941578,0.1940633,0.2567676,0.2854903
2020-09-05,0.0858163,0.36049,0.3605505,0.2524301,0.1874868,0.2019726,0.2737205
2020-09-06,0.2623065,0.3634965,0.3890961,0.2522909,0.2091126,0.1275886,0.2217635
2020-09-07,0.0993095,0.3694776,0.3843539,0.2739708,0.2661314,0.2401869,0.3143355
2020-09-08,0.1187396,0.4631217,0.4774448,0.4897681,0.2659034,0.3078958,0.3756591
2020-09-09,0.2056353,0.4571597,0.5073381,0.3982091,0.2731997,0.2343653,0.3802057
2020-09-10,0.2363997,0.4420169,0.454595,0.4032942,0.294032,0.2419959,0.346387
2020-09-11,0.0782602,0.4151855,0.4270388,0.2893784,0.2290584,0.2895938,0.3495139
2020-09-12,0.0852766,0.3395691,0.3585878,0.2031038,0.1891895,0.1610714,0.2955467
2020-09-13,0.1106437,0.3693358,0.3775802,0.278578,0.2494452,0.177277,0.2786575
2020-09-14,0.1845861,0.4591827,0.4416832,0.3914864,0.315503,0.2230936,0.3900852
2020-09-15,0.1856655,0.4604332,0.5335066,0.3225505,0.2712608,0.2801747,0.387711
2020-09-16,0.1662354,0.4475849,0.4948927,0.3847988,0.284193,0.2893225,0.37983
2020-09-17,0.1057862,0.428195,0.4212967,0.3551127,0.2694898,0.1888494,0.3344745
2020-09-18,0.1052464,0.4055263,0.3687652,0.2625849,0.2546748,0.1596357,0.318162
2020-09-19,0.0,0.3454639,0.3890539,0.2417198,0.2139548,0.130105,0.2635269
2020-09-20,0.0,0.3465227,0.4144421,0.3243178,0.2087424,0.0935804,0.2773652
2020-09-21,0.2045559,0.452755,0.4731392,0.3836898,0.2970105,0.2934834,0.3618786
2020-09-22,0.1349313,0.4755575,0.5212154,0.3999441,0.2835851,0.1545757,0.3911875
2020-09-23,0.1111834,0.4609787,0.5359567,0.3818047,0.2473964,0.3246753,0.3716434
2020-09-24,0.1975395,0.4343215,0.5093104,0.3821768,0.2595892,0.2174781,0.3475496
2020-09-25,0.1122629,0.4114942,0.451998,0.3571234,0.2949003,0.1812467,0.2955335
2020-09-26,0.0,0.3240581,0.2756077,0.276067,0.1886394,0.202617,0.2686159
2020-09-27,0.0,0.3645272,0.4895645,0.2842471,0.1802622,0.1168,0.2500968
2020-09-28,0.1608381,0.4633233,0.4786502,0.3733775,0.3005041,0.2454963,0.3471099
2020-09-29,0.1522025,0.4564816,0.5001081,0.3981435,0.3061327,0.29696,0.311133
2020-09-30,0.1441067,0.4408368,0.4763634,0.4034305,0.2487626,0.2713426,0.3742053
2020-10-01,0.1581395,0.447497,0.4054091,0.4093767,0.2981261,0.2696874,0.301933
2020-10-02,0.1802683,0.4296607,0.4595868,0.4313647,0.2769581,0.2452874,0.2806255
2020-10-03,0.1014684,0.3661321,0.3757451,0.294245,0.2370408,0.2351423,0.3074045
2020-10-04,0.1484245,0.4178246,0.4395795,0.3577029,0.2440896,0.2288187,0.2845215
2020-10-05,0.159219,0.5181982,0.4775796,0.4853529,0.3425375,0.2846829,0.4243027
2020-10-06,0.1656957,0.5164468,0.5013365,0.3948231,0.2841477,0.2671733,0.4023197
2020-10-07,0.1640765,0.4954619,0.4933245,0.4011336,0.3034986,0.2809254,0.3624467
2020-10-08,0.2029367,0.4625799,0.4567334,0.3927271,0.2351988,0.2607006,0.3783623
2020-10-09,0.1036273,0.4276266,0.450876,0.4072619,0.2330244,0.2017591,0.3122839
2020-10-10,0.070704,0.3483361,0.3342086,0.3030951,0.1940139,0.1918134,0.2125587
2020-10-11,0.1408683,0.3687954,0.3621578,0.2772666,0.1557532,0.1239903,0.249015
2020-10-12,0.1214382,0.4755071,0.4190737,0.401623,0.2981578,0.2829238,0.3031991
2020-10-13,0.1872847,0.4513096,0.509632,0.3326494,0.2966231,0.2423234,0.4067206
2020-10-14,0.1910628,0.4567864,0.4698521,0.3875973,0.274385,0.2172881,0.3677994
2020-10-15,0.1899833,0.4549227,0.4218258,0.4184925,0.2473604,0.2355312,0.3501815
2020-10-16,0.1851258,0.4157014,0.4612821,0.2422493,0.2126508,0.1546626,0.3513379
2020-10-17,0.1468053,0.3547086,0.4126747,0.2655614,0.1881945,0.1169702,0.2780327
2020-10-18,0.1333122,0.3638646,0.3916209,0.3620986,0.2010876,0.1479428,0.3032164
2020-10-19,0.1759504,0.4791006,0.4346115,0.4235954,0.2967996,0.2772451,0.3830741
2020-10-20,0.2293833,0.4862615,0.4683812,0.4534392,0.2598218,0.2636007,0.3642079
2020-10-21,0.1862052,0.4848389,0.4199096,0.4544956,0.3106137,0.2908774,0.3853768
2020-10-22,0.1613779,0.4510182,0.4284024,0.346024,0.2909748,0.2599962,0.3519141
2020-10-23,0.1262957,0.422792,0.4171555,0.3599847,0.2281716,0.2199813,0.285534
2020-10-24,0.1068656,0.3511987,0.3305269,0.3448249,0.1678347,0.1591255,0.2917546
2020-10-25,0.1241368,0.387264,0.310625,0.3080394,0.1764663,0.1720374,0.2748879
2020-10-26,0.2018573,0.4821222,0.5310083,0.3927049,0.303386,0.2706833,0.4163684
2020-10-27,0.1349313,0.4605741,0.4559396,0.374338,0.2414709,0.2036316,0.3299096
2020-10-28,0.1889039,0.4492301,0.4209804,0.2994432,0.3098441,0.2084803,0.3669572
2020-10-29,0.0993095,0.3836189,0.4740872,0.3866916,0.2705554,0.2204552,0.333671
2020-10-30,0.0949917,0.3726056,0.4071544,0.2549234,0.2477808,0.1259789,0.32266
2020-10-31,0.0,0.2931215,0.2379678,0.2291589,0.1683467,0.0758745,0.2198877
2020-11-01,0.1171204,0.3269994,0.3254872,0.2033631,0.1644396,0.1876039,0.2608007
2020-11-02,0.1835066,0.4437452,0.3727028,0.3909595,0.2633368,0.3258404,0.3454252
2020-11-03,0.0658465,0.3998426,0.3706132,0.3131867,0.2448102,0.1855689,0.3417195
2020-11-04,0.1284546,0.3839635,0.4022242,0.3635991,0.2364705,0.1346169,0.2955141
2020-11-05,0.125756,0.4118039,0.4205862,0.4402871,0.2883611,0.3263282,0.330625
2020-11-06,0.1451861,0.3882056,0.3782632,0.3202865,0.2285298,0.2450708,0.3241528
2020-11-07,0.0809588,0.303456,0.3346161,0.2247386,0.2220127,0.2007867,0.2222132
2020-11-08,0.1581395,0.3547148,0.4296415,0.2007861,0.1990584,0.0873282,0.2729224
2020-11-09,0.110104,0.4641921,0.4715007,0.3856574,0.2687459,0.1708463,0.4411611
2020-11-10,0.1651559,0.4796209,0.4544358,0.4335282,0.2976103,0.2217,0.3813578
2020-11-11,0.1694737,0.4645808,0.4701595,0.3377139,0.278983,0.1920287,0.3514835
2020-11-12,0.141408,0.4651546,0.4851349,0.3332886,0.2895066,0.2169029,0.404407
2020-11-13,0.1727121,0.4187527,0.3860678,0.3119466,0.2550196,0.2573355,0.3542023
2020-11-14,0.1635368,0.3632569,0.3756481,0.2799837,0.1760355,0.1701641,0.2522718
2020-11-15,0.0604492,0.3936672,0.4252917,0.2813498,0.2632748,0.209163,0.286788
2020-11-16,0.1656957,0.4816374,0.513096,0.369853,0.302704,0.2935598,0.3953555
2020-11-17,0.0814985,0.4965395,0.5052373,0.4134946,0.2640777,0.2063377,0.3705871
2020-11-18,0.2104929,0.4899977,0.5190509,0.4565495,0.2895922,0.3125142,0.4015078
2020-11-19,0.1192793,0.455919,0.39603,0.3568295,0.3039044,0.2478663,0.3928876
2020-11-20,0.0933725,0.4180707,0.4111193,0.3268235,0.2718284,0.3159161,0.3279611
2020-11-21,0.0734026,0.3671205,0.3722134,0.2040831,0.1203808,0.1105289,0.2443239
2020-11-22,0.0669259,0.3856391,0.3785749,0.3183091,0.2147377,0.1066893,0.3141139
2020-11-23,0.1187396,0.4940021,0.4607383,0.3673212,0.29802,0.2679423,0.3737378
2020-11-24,0.1111834,0.4780117,0.489443,0.4636905,0.2558405,0.2020512,0.3825015
2020-11-25,0.1003889,0.4289175,0.3900875,0.2736075,0.1803063,0.2556474,0.3386806
2020-11-26,0.0739424,0.3210936,0.3255995,0.1808453,0.1280485,0.1561742,0.2296347
2020-11-27,0.0,0.3767506,0.3447641,0.3379367,0.2059171,0.1703522,0.3360449
2020-11-28,0.0669259,0.3809709,0.3845028,0.2668019,0.1672255,0.0863525,0.2763888
2020-11-29,0.0890547,0.3954296,0.3955542,0.2422275,0.1354602,0.2642432,0.3140074
2020-11-30,0.1009286,0.482037,0.4843767,0.4236201,0.2597285,0.2271491,0.4382664
2020-12-01,0.2234463,0.4635708,0.4262578,0.3870212,0.2742341,0.1789984,0.4263336
2020-12-02,0.1862052,0.4721278,0.4600988,0.3787694,0.257038,0.2321031,0.4214069
2020-12-03,0.104167,0.4768353,0.4371228,0.3689618,0.2577328,0.2737647,0.3998061
2020-12-04,0.2029367,0.4518168,0.4967199,0.3459131,0.2364452,0.2511938,0.3568038
2020-12-05,0.0782602,0.3562481,0.3483886,0.2919181,0.1349711,0.0954122,0.3456559
2020-12-06,0.0928328,0.3910556,0.4408708,0.3469462,0.1973261,0.266238,0.2986671
2020-12-07,0.2034764,0.479565,0.4400311,0.4723568,0.2089838,0.2291502,0.4346476
2020-12-08,0.1889039,0.4776565,0.3938994,0.459778,0.248277,0.2805059,0.4206697
2020-12-09,0.0998492,0.4684346,0.4162508,0.3872589,0.2909797,0.1354984,0.3764694
2020-12-10,0.1845861,0.4623076,0.4156637,0.4219839,0.2852742,0.2856736,0.3777564
2020-12-11,0.1651559,0.4333415,0.3772492,0.339467,0.2116111,0.1738188,0.3735543
2020-12-12,0.0723232,0.3980353,0.3100644,0.3675684,0.2108756,0.2062855,0.2855966
2020-12-13,0.1381697,0.3929949,0.3651024,0.3015997,0.181897,0.1380296,0.2871307
2020-12-14,0.0971506,0.4728645,0.4853348,0.4264313,0.2679984,0.2835761,0.3954226
2020-12-15,0.1527423,0.4779136,0.4825124,0.372866,0.2406257,0.2943432,0.3211671
2020-12-16,0.1549012,0.4608928,0.5258205,0.405239,0.2824358,0.2588082,0.3432433
2020-12-17,0.2061751,0.4500794,0.4259474,0.4082677,0.2588652,0.209219,0.3965026
2020-12-18,0.1851258,0.423023,0.4269603,0.331267,0.2712496,0.2870562,0.2974277
2020-12-19,0.0787999,0.3935511,0.3498864,0.3059513,0.2064679,0.1057427,0.2907614
2020-12-20,0.0798793,0.3976812,0.3320202,0.2229372,0.208666,0.2422143,0.3522753
2020-12-21,0.09823,0.4717387,0.5011048,0.316195,0.2182687,0.2455501,0.395096
2020-12-22,0.1856655,0.4679189,0.4571323,0.396196,0.252098,0.2640905,0.3440324
2020-12-23,0.070704,0.4561186,0.3893674,0.3237433,0.2273364,0.2164589,0.3137088
2020-12-24,0.0,0.3652767,0.3419401,0.2321559,0.1971,0.0890306,0.2259976
2020-12-25,0.0,0.339939,0.3051,0.2533158,0.1612616,0.1432485,0.1645674
2020-12-26,0.1980792,0.4042591,0.4136413,0.2215316,0.1706877,0.1820236,0.3163297
2020-12-27,0.0771807,0.4337068,0.4018794,0.2640452,0.2368421,0.2682961,0.3010981
2020-12-28,0.1662354,0.5260435,0.528408,0.4484163,0.3027051,0.253692,0.4546564
2020-12-29,0.1068656,0.516985,0.4923059,0.4482354,0.2607685,0.2474931,0.3847185
2020-12-30,0.162997,0.5134366,0.4910476,0.4474997,0.3214254,0.3115943,0.3436321
2020-12-31,0.1646162,0.4752056,0.4369963,0.3355126,0.24231,0.2223744,0.3370663
2021-01-01,0.1522025,0.4178637,0.3901019,0.2910669,0.1786697,0.2141009,0.280399
2021-01-02,0.0976903,0.4663237,0.4218961,0.381381,0.2631148,0.2123247,0.3553325
2021-01-03,0.0690848,0.4378181,0.4139708,0.3878576,0.2759981,0.2084784,0.3117769
2021-01-04,0.2283038,0.5279377,0.4434372,0.3953813,0.2362524,0.2209508,0.4257178
2021-01-05,0.1538217,0.5164924,0.5499276,0.4185212,0.2811309,0.2898001,0.3873455
2021-01-06,0.1381697,0.4702669,0.4811784,0.3469448,0.2385423,0.2562476,0.3585884
2021-01-07,0.1700135,0.5000142,0.5249694,0.3758305,0.2770237,0.3015167,0.3763494
2021-01-08,0.1932217,0.4886501,0.4324891,0.357722,0.2656818,0.2880033,0.2651464
2021-01-09,0.0,0.4283604,0.4336642,0.3481881,0.2077372,0.1094083,0.3235997
2021-01-10,0.1764902,0.4241084,0.4867946,0.2380433,0.2216197,0.0985413,0.3064595
2021-01-11,0.2256052,0.5107263,0.6126413,0.4287242,0.2894775,0.2585553,0.4213424
2021-01-12,0.2428764,0.5010578,0.4751085,0.4835086,0.2777964,0.2952379,0.3756854
2021-01-13,0.0809588,0.5031078,0.5491625,0.4248224,0.3038423,0.2660713,0.3735862
2021-01-14,0.162997,0.5023756,0.5425175,0.4131472,0.2890964,0.2222473,0.4462486
2021-01-15,0.1565203,0.4970468,0.4278162,0.4646517,0.2967083,0.1962817,0.3763074
2021-01-16,0.1829669,0.4280446,0.3915767,0.3642822,0.2185547,0.1728569,0.2441128
2021-01-17,0.1430272,0.4103322,0.428219,0.3018734,0.2437365,0.2125704,0.3179397
2021-01-18,0.1246765,0.5042004,0.5137554,0.4204961,0.2803927,0.3165262,0.4124889
2021-01-19,0.1894436,0.5039217,0.5482122,0.4200534,0.3097406,0.2031998,0.4183673
2021-01-20,0.1813477,0.4698797,0.5026995,0.3387293,0.29489,0.2832777,0.4122044
2021-01-21,0.2077942,0.4997357,0.550732,0.4316664,0.3144454,0.3031589,0.4002312
2021-01-22,0.1775696,0.4715527,0.4549819,0.3677254,0.2732448,0.2418839,0.3542004
