time_value,001,002,005,006,007,009
2020-08-01,0.32351,0.2244148,0.34967,0.3831603,0.1681082,0.3440904
2020-08-02,0.3189058,0.1344903,0.3425856,0.4224724,0.2470372,0.3786624
2020-08-03,0.4415721,0.219026,0.4215547,0.5478937,0.2521919,0.399744
2020-08-04,0.413761,0.3129173,0.4484988,0.5031124,0.2830239,0.400674
2020-08-05,0.4070786,0.171365,0.4963706,0.5435055,0.3122814,0.3677784
2020-08-06,0.4190079,0.2485808,0.4685225,0.552642,0.2902604,0.389755
2020-08-07,0.3442539,0.129438,0.4376256,0.4300907,0.2372453,0.3533643
2020-08-08,0.2753809,0.1725311,0.2964405,0.3881822,0.1866868,0.2669078
2020-08-09,0.3033719,0.1635959,0.4033477,0.3324548,0.2823113,0.2813102
2020-08-10,0.4177887,0.1878884,0.4367315,0.4819195,0.3372793,0.4824405
2020-08-11,0.3877725,0.247809,0.446943,0.5505916,0.2307771,0.3095336
2020-08-12,0.3725715,0.26477,0.4574207,0.5404926,0.2778566,0.3697315
2020-08-13,0.3954216,0.2425653,0.4419278,0.5046599,0.2354863,0.3251664
2020-08-14,0.3688856,0.1543354,0.3784896,0.488509,0.2137575,0.2477676
2020-08-15,0.2587934,0.1272793,0.2935953,0.4259511,0.2062541,0.2603558
2020-08-16,0.2902085,0.1261934,0.3114706,0.3763329,0.2316678,0.2521721
2020-08-17,0.3474383,0.2719938,0.3620786,0.5208872,0.2403401,0.329548
2020-08-18,0.3958759,0.3338296,0.4102662,0.4372728,0.2318397,0.2953093
2020-08-19,0.3805355,0.224649,0.3994934,0.4607378,0.2549444,0.3524778
2020-08-20,0.3677009,0.2593684,0.405757,0.437562,0.2486932,0.3287709
2020-08-21,0.3581586,0.2081623,0.3391093,0.3985215,0.2296886,0.368775
2020-08-22,0.2839771,0.2510544,0.2906309,0.3895764,0.2230214,0.2994774
2020-08-23,0.2950243,0.1552503,0.3668544,0.3217585,0.1447479,0.2814089
2020-08-24,0.3913792,0.2048947,0.4177516,0.493917,0.2543207,0.4534219
2020-08-25,0.4107887,0.2090934,0.3826379,0.4612868,0.2490027,0.4252177
2020-08-26,0.3715536,0.1934851,0.436762,0.5166922,0.2221296,0.3861267
2020-08-27,0.3610122,0.1808743,0.4174659,0.3859786,0.271889,0.3249991
2020-08-28,0.3333966,0.1930741,0.3435175,0.4478072,0.2672564,0.3715322
2020-08-29,0.3015627,0.1469815,0.3485725,0.3908512,0.1832119,0.2212443
2020-08-30,0.2689857,0.1545425,0.3486162,0.3911277,0.1892591,0.3386031
2020-08-31,0.3953251,0.1942048,0.4277565,0.4183428,0.2857076,0.3688076
2020-09-01,0.3871488,0.3335843,0.4879198,0.4667091,0.2871929,0.3861231
2020-09-02,0.3935577,0.2340399,0.4527609,0.4569265,0.2138573,0.466159
2020-09-03,0.3817559,0.2303724,0.498309,0.4377548,0.251588,0.4150762
2020-09-04,0.3596749,0.2356794,0.3922413,0.4191069,0.2111779,0.3515456
2020-09-05,0.2602935,0.0870937,0.3011644,0.3625542,0.1563209,0.3131357
2020-09-06,0.3047834,0.0716853,0.3621279,0.3790953,0.1640052,0.287798
2020-09-07,0.3386414,0.1428928,0.4052619,0.3771297,0.2021026,0.30587
2020-09-08,0.4305879,0.3053144,0.5176324,0.5026532,0.2575932,0.3868816
2020-09-09,0.4084207,0.1759147,0.4700368,0.5127078,0.2501429,0.4425186
2020-09-10,0.4205002,0.2266698,0.4958413,0.4695194,0.265449,0.4341953
2020-09-11,0.383249,0.1682468,0.3743717,0.4692299,0.2645806,0.3150973
2020-09-12,0.3057841,0.1628436,0.3629954,0.3935104,0.1512771,0.2649128
2020-09-13,0.3208129,0.3051758,0.3585314,0.3094414,0.2449514,0.3533193
2020-09-14,0.4275815,0.2401298,0.4805659,0.4049478,0.2433925,0.4133819
2020-09-15,0.3996862,0.1768368,0.3981388,0.3313115,0.2478666,0.3069708
2020-09-16,0.3885464,0.153918,0.4118124,0.1888367,0.2604982,0.3660745
2020-09-17,0.3945967,0.1968417,0.4627928,0.3119211,0.2102461,0.3342674
2020-09-18,0.3329547,0.1221384,0.4810584,0.3333139,0.2558236,0.3051039
2020-09-19,0.2742719,0.1411727,0.2978639,0.2984465,0.2044608,0.3003992
2020-09-20,0.3356025,0.1907863,0.4168827,0.3336691,0.1859189,0.4259699
2020-09-21,0.4524388,0.1778439,0.4851617,0.5171127,0.3043239,0.4662421
2020-09-22,0.4350542,0.2685663,0.4890127,0.4631108,0.2655614,0.4078131
2020-09-23,0.4523435,0.2751429,0.4556052,0.4657583,0.2290719,0.3997563
2020-09-24,0.4133535,0.2312662,0.4374016,0.4623688,0.2657683,0.3714154
2020-09-25,0.3659925,0.1321794,0.4329219,0.4127357,0.2575524,0.4014356
2020-09-26,0.2847699,0.0903975,0.3442183,0.4681578,0.1659778,0.2494401
2020-09-27,0.3222362,0.1774689,0.3693782,0.433536,0.1835368,0.2995006
2020-09-28,0.4230328,0.1897039,0.4906012,0.5517533,0.2740135,0.3233303
2020-09-29,0.3983646,0.1839471,0.5255459,0.5624889,0.2843836,0.4405649
2020-09-30,0.3949632,0.2163292,0.4125358,0.5154817,0.3146276,0.4215733
2020-10-01,0.4270982,0.2536472,0.4655667,0.5289702,0.2985964,0.3496944
2020-10-02,0.4020228,0.2297912,0.4666415,0.4158956,0.2612675,0.2869391
2020-10-03,0.3260662,0.1894347,0.4073139,0.3628067,0.2121319,0.4033929
2020-10-04,0.3873258,0.2279461,0.4619351,0.4076987,0.2539424,0.27966
2020-10-05,0.5274762,0.2169587,0.5875101,0.5840992,0.3124719,0.4116153
2020-10-06,0.4638692,0.2325766,0.5108015,0.5268425,0.3118124,0.4789418
2020-10-07,0.449912,0.2036426,0.5299193,0.4950451,0.2774824,0.409661
2020-10-08,0.4364083,0.2701531,0.5189409,0.5459217,0.2923814,0.3779879
2020-10-09,0.4016957,0.1949733,0.4548645,0.5452571,0.2661076,0.3550342
2020-10-10,0.2648421,0.108721,0.3613211,0.4474921,0.1897829,0.3550057
