time_value,011,012,014,015
2020-09-08,8.5538287,5.9317256,0.0,6.8636644
2020-09-09,8.570731,4.3862691,0.0,8.4572861
2020-09-10,7.7582272,5.6223626,3.2457315,8.8293341
2020-09-11,7.8599522,5.3800467,5.8222446,9.6947393
2020-09-12,7.8596344,6.202669,4.2919762,9.7981328
2020-09-13,8.2485624,6.3690183,4.3368079,9.6637771
2020-09-14,8.0994376,6.0937724,3.6350659,8.6908431
2020-09-15,8.1023655,6.5374593,4.4520753,8.6610409
2020-09-16,7.8396745,6.9435022,4.246027,8.6277555
2020-09-17,7.7966051,6.901397,4.3694587,8.2224895
2020-09-18,7.8612806,7.1299953,4.1886058,7.619516
2020-09-19,7.5670455,6.8102264,5.990928,7.1030692
2020-09-20,6.9605157,6.5088886,6.4899695,7.1408815
2020-09-21,7.4148844,6.3765366,7.5440477,7.9749101
2020-09-22,6.9681185,6.1696392,6.461375,8.1783607
2020-09-23,6.2950832,6.1835693,6.5341821,8.2527153
2020-09-24,7.4407229,7.2933077,6.1539568,8.2199247
2020-09-25,7.3475695,7.8405581,5.792436,8.8888351
2020-09-26,8.222339,8.0493057,4.7080337,9.105655
2020-09-27,8.4494781,8.5231751,3.7076363,8.931392
2020-09-28,8.1801544,8.9818991,2.8943753,8.4804432
2020-09-29,8.4195173,8.9948638,4.1835507,8.2572053
2020-09-30,10.0590113,9.9439511,3.7571469,8.0805247
2020-10-01,9.7702223,9.2116945,3.9620207,8.3228759
2020-10-02,9.7919202,8.6818896,5.168469,8.5880409
2020-10-03,9.3849217,8.9195925,5.3180731,8.9407103
2020-10-04,9.6328411,9.6095678,4.95131,9.1596917
2020-10-05,9.2339218,9.5418684,4.7334517,8.9743953
2020-10-06,9.5763298,9.9405803,4.3475374,8.974092
2020-10-07,9.7375685,9.926331,5.5645053,8.6007141
2020-10-08,9.2331076,10.1202319,5.7511671,8.8536401
2020-10-09,9.1338708,10.4656515,4.3066499,8.9940418
2020-10-10,9.1895019,10.1696634,5.2041297,9.4689652
2020-10-11,9.2929999,9.5388535,5.8004658,9.5402717
2020-10-12,10.2492696,9.8853843,6.4768622,10.3491011
2020-10-13,10.4573045,9.6227487,8.0641073,11.0627247
2020-10-14,9.8526311,9.1455129,7.5084659,12.156407
2020-10-15,9.7083346,8.6381544,8.1120764,12.3013434
2020-10-16,10.7419165,8.6615091,8.0995193,11.1994875
2020-10-17,11.0548948,8.7034963,8.5944406,10.2346833
2020-10-18,10.6624915,8.8684367,9.6488896,11.7193578
2020-10-19,9.7666477,9.5440174,9.4035803,11.5729312
2020-10-20,10.4387461,9.656856,8.6643149,11.6636091
2020-10-21,10.0107028,10.1549045,9.3889481,11.3963252
2020-10-22,10.2842071,10.5425554,8.1428264,11.1054481
2020-10-23,10.6842885,10.7222489,7.6281733,11.4882562
2020-10-24,10.2769022,10.877255,6.2939251,11.8324615
2020-10-25,10.2845637,10.513043,4.8657361,10.7322234
2020-10-26,10.9254452,9.8803943,5.3445639,11.2531533
2020-10-27,10.0622931,9.3229548,6.2842535,10.7324418
2020-10-28,10.8143371,7.9805236,7.3566999,11.0300544
2020-10-29,10.4940567,8.2465177,9.6199844,11.0757313
2020-10-30,9.0253042,7.6188758,10.4068578,11.9432521
2020-10-31,9.3243077,7.5393804,10.2892794,12.3560128
2020-11-01,9.5251247,7.3678779,10.7662352,11.5755592
2020-11-02,9.4205142,8.6563468,10.2050485,10.529125
2020-11-03,8.997506,8.872648,9.2066303,10.1534886
2020-11-04,8.9898185,9.9499843,6.4261454,9.8336571
2020-11-05,9.9684618,8.8358385,4.1327205,11.2120476
2020-11-06,11.0833562,9.5044971,5.2420143,11.1530675
2020-11-07,11.5376008,10.2739212,6.6975759,10.1722689
2020-11-08,11.626179,10.4668848,6.6346615,11.7060048
2020-11-09,11.9225874,10.0500224,8.0894879,12.0636851
2020-11-10,12.5344277,10.8254145,8.7273459,12.6888167
2020-11-11,12.4646008,10.5419077,9.8705822,12.7848014
2020-11-12,11.5875608,12.0570396,11.5387735,12.0630996
2020-11-13,11.6115794,11.7827732,10.1204594,11.0176014
2020-11-14,11.3685285,12.0535958,8.4621077,11.9278807
2020-11-15,11.9428475,12.8106809,9.6068072,10.9775168
2020-11-16,11.2376647,12.199968,8.4886871,11.3067171
2020-11-17,10.9881067,12.3540143,7.1727024,11.4758267
2020-11-18,11.412764,12.8509169,8.0811328,10.74765
2020-11-19,13.0648111,12.0413235,6.9128974,10.5809279
2020-11-20,12.9791787,12.5262417,8.139397,11.5129991
2020-11-21,13.7174795,12.0365211,8.5890153,12.2690764
2020-11-22,13.6357321,11.6146202,7.7585369,12.6707266
2020-11-23,14.8807931,11.6051042,9.3539452,12.3184563
2020-11-24,15.931357,11.6113223,9.2914549,12.8678234
2020-11-25,16.6856314,11.3464333,8.6343124,14.0523391
2020-11-26,16.4623884,11.8060202,10.7483466,14.4605086
2020-11-27,16.9797097,12.1833872,9.5490229,14.0162827
2020-11-28,17.0213257,12.0769799,9.4214725,13.4263417
2020-11-29,17.508036,12.8834777,9.6309318,13.165013
2020-11-30,18.5580557,13.2135291,8.8057115,13.6551888
2020-12-01,17.997881,13.4695073,10.433316,14.0025874
2020-12-02,17.7336415,13.8140474,12.1761017,13.9830677
2020-12-03,18.152798,14.3078069,11.3599719,14.8889427
2020-12-04,17.4206751,13.837098,11.7334409,15.4712252
2020-12-05,16.9087145,14.4253614,12.3989985,15.6813167
2020-12-06,17.5396303,14.8453598,12.9932337,16.0730802
2020-12-07,16.5312331,14.9389958,12.0737717,16.24712
2020-12-08,16.5785781,15.1868509,11.7799461,16.484092
2020-12-09,15.7607006,15.3519349,9.8329275,16.3690812
2020-12-10,14.8452939,15.4789008,8.5766052,15.7733929
2020-12-11,14.7740124,16.1698996,9.2685147,16.0782101
2020-12-12,15.8218416,16.6387974,10.1384562,17.0195118
2020-12-13,15.470894,16.9812549,10.3380969,17.1305797
