time_value,346,347,350,351,352,354,355,356,357,358,359,360,362,363
2020-09-08,7.8851911,0.0,0.0,0.0,2.3997124,0.0,0.0,8.363392,6.0470579,0.0,0.0,0.0,0.0,0.0
2020-09-09,7.4539169,10.7048666,5.618871,7.2568554,3.5342049,0.0,8.7941332,6.3199301,4.5895581,6.5438042,0.0,0.0,0.0,5.4033407
2020-09-10,5.9909145,10.0115045,3.7023882,6.672013,4.9782215,4.9853562,7.6155383,7.2190275,4.1063529,6.371338,0.0,7.9447819,3.5993879,5.0466256
2020-09-11,6.043668,8.5993242,3.6468625,5.6256927,5.6608153,6.1561888,7.6075556,7.8809332,4.3648633,6.1750465,7.9283192,6.9388463,3.5294414,6.2440903
2020-09-12,6.1129393,8.3182906,6.1638172,6.1268937,5.0301355,5.4569042,10.2367093,8.627222,4.2953285,6.4456766,6.3521461,6.8636224,5.2523371,7.7030003
2020-09-13,5.5228491,7.3741244,5.6957948,7.231039,4.8921416,4.8036581,9.7909808,8.9782246,4.6423352,6.1104022,5.8703028,7.8992463,5.1575295,6.7529466
2020-09-14,5.8435466,6.2519589,5.6128204,6.4741017,5.150083,4.1557019,9.3113814,8.5679363,4.633298,5.7086434,4.8810247,6.772935,4.1921762,6.6860155
2020-09-15,5.4256668,6.458955,5.5608975,5.5120188,5.5149915,4.5943406,9.3607597,8.8538576,4.4335636,6.8861218,5.0534717,6.6209683,4.4080844,7.7547116
2020-09-16,5.6529221,5.877375,5.3262776,4.8185488,5.3886055,4.6521878,9.4763595,8.5473738,4.4811896,6.8804881,5.4181622,6.4559822,4.0429152,7.7935314
2020-09-17,5.7557822,4.3740154,6.7564527,4.2631276,5.2083811,6.1325431,9.8851761,8.6641074,5.1595473,7.3509763,5.8221601,5.3049731,3.7727613,7.5055865
2020-09-18,5.5251075,4.6347784,6.4888928,3.8160976,5.260507,7.3283426,9.423328,8.924809,5.0133637,6.9194032,4.6889624,5.9108462,4.2982494,7.218632
2020-09-19,5.2884153,4.1662751,6.4811741,3.3109566,5.5431316,7.5008338,6.600136,8.6015828,5.1562757,7.8136714,6.3090709,6.1159444,3.1848588,7.1819477
2020-09-20,5.6543757,3.8597056,5.9291225,1.7921316,5.7575984,7.2750565,7.1573358,8.0813631,4.9035674,7.4726889,6.9343916,4.5578456,2.4317802,6.7189096
2020-09-21,4.9162566,3.7902897,5.8168222,2.1386358,5.9882327,7.6363618,7.5499511,8.2335878,5.0612401,7.3516887,7.0975445,4.6912413,2.9656848,7.8702848
2020-09-22,5.7528686,2.9853795,7.41237,2.5182467,5.2173691,10.1838599,6.0907786,7.6583031,5.3706563,5.9617776,6.4810958,3.8266154,2.6469182,6.7883129
2020-09-23,5.0657524,2.3030955,8.7082617,2.3523245,5.3948463,9.7855988,6.3334168,7.8951619,5.6114591,5.8727725,6.6072669,3.9982747,3.0743279,7.1262222
2020-09-24,5.4309949,3.1172338,7.4823192,3.3432642,6.5807044,7.8636862,6.2294321,7.5362963,4.8633937,4.7415008,6.9392495,4.6703849,2.5675854,7.9086995
2020-09-25,5.3816664,3.2933881,8.1676786,3.8201114,6.1543466,7.0631658,6.6957925,6.7037474,5.3499491,5.536079,7.006475,4.1769305,3.6630623,8.0530987
2020-09-26,5.8235222,3.3660735,6.9545287,3.6867347,6.241933,7.6133518,7.1872768,6.4062855,5.5386575,4.2912828,6.258373,3.5201921,5.4799847,7.4187984
