time_value,190,191,192,193,194,195,196,197
2020-09-08,0.0,0.0,12.0022387,0.0,0.0,0.0,0.0,0.0
2020-09-09,5.258117,8.3425254,9.8909932,0.0,12.2187702,0.0,0.0,0.0
2020-09-10,4.5896707,9.09159,8.6023161,0.0,12.4611941,0.0,8.4915037,5.5307749
2020-09-11,4.7357078,9.2425704,10.1706432,6.4504477,10.872912,0.0,7.0825389,9.9983646
2020-09-12,5.6744013,7.8503424,10.5236676,4.0990504,9.1528589,13.9635257,6.333185,8.9711736
2020-09-13,5.1644797,9.2458014,9.8127417,4.6951631,8.1216961,12.5979224,7.6384784,8.8098565
2020-09-14,5.0426854,9.103706,9.5805941,6.0147163,7.5471009,11.1042624,9.4210829,8.9971426
2020-09-15,6.8826881,8.9580406,8.9964779,5.703459,5.3419132,10.9849347,8.6724669,9.3500266
2020-09-16,6.8808793,9.0229704,9.4055714,7.9071804,5.1577748,9.1670471,9.3436336,10.1619156
2020-09-17,9.0396319,7.8945157,10.0579658,7.0258375,5.1997395,8.9186969,9.8089302,11.7730179
2020-09-18,9.5542207,7.5565702,9.487872,8.947891,6.2935838,9.004852,12.4275758,10.145458
2020-09-19,9.2969518,7.2977631,10.0928337,9.3179588,6.0067053,8.4580494,13.7768642,11.4849814
2020-09-20,11.4095509,5.4943642,10.4645222,10.8069726,6.5343683,11.3260337,18.5413364,12.4650951
2020-09-21,12.3297562,5.0045733,10.2628394,12.5638022,6.8963365,10.6490308,17.1019362,11.8468281
2020-09-22,11.8588242,4.8837147,11.0778444,12.0773973,7.7644735,9.7501688,17.0592904,10.4159969
2020-09-23,10.6791846,4.9357635,10.6637665,15.7108267,7.4496151,12.2440672,16.3352717,9.6579379
2020-09-24,9.5654673,5.0385589,10.6430028,15.4436538,7.4902915,12.5766682,16.0370185,10.2761818
2020-09-25,10.3826646,5.3885569,10.1927527,13.8764177,9.9903434,10.3716233,15.4928955,9.8999221
2020-09-26,11.4697817,8.7803294,9.4506432,12.915858,10.2029953,8.5674988,18.3845991,10.8973099
2020-09-27,11.5907514,9.0067866,9.7415232,15.5724857,9.411624,6.2399651,13.8007945,10.1932203
2020-09-28,11.6273074,9.8389723,9.916774,15.6225149,9.302701,12.6551088,16.1764576,10.4679875
2020-09-29,9.7990177,10.3550034,10.2182629,19.4207711,10.1456771,13.6392702,15.4359407,9.6669672
2020-09-30,10.2608362,10.4921677,10.3691686,14.5372927,11.1341948,13.993132,16.1586527,9.4977431
2020-10-01,9.325452,10.7230301,9.874828,16.7446101,10.4246501,11.3159371,25.7504986,8.5309995
2020-10-02,8.3375047,11.3012416,10.42255,17.9953194,6.6620129,12.8611474,25.4000399,8.6574587
2020-10-03,7.9164308,9.5496389,9.6776838,17.5747391,7.5976851,13.6811429,22.2057237,7.9773296
2020-10-04,6.1914972,10.1191969,9.5472509,15.7035574,9.0558981,13.5564042,22.2557843,7.4404396
2020-10-05,5.7424961,9.6230996,9.2159833,14.2104228,10.540921,12.6314018,19.0179088,7.0541231
2020-10-06,6.5103417,9.2414414,9.1317284,11.5197872,10.3715636,11.5171571,19.1596689,8.4458491
2020-10-07,7.1362331,9.9182553,9.4750651,14.3409406,9.6372208,9.3928744,20.6630528,8.7204051
2020-10-08,8.0279616,11.7328759,9.6576818,12.1792037,9.1528756,9.7164455,12.9413119,9.4012617
2020-10-09,7.9986391,11.1799008,9.6612646,12.5083461,9.2666027,10.7748734,9.9132659,8.7943405
2020-10-10,7.9667477,10.6314364,10.8832137,15.3431633,7.9825176,9.517444,12.1486837,6.8372371
2020-10-11,8.3943011,11.815017,11.2316285,14.226,7.694558,8.4960076,11.6756215,6.782743
2020-10-12,9.0132867,12.8492068,11.5084201,15.0113767,6.0585472,7.0389713,11.3174965,7.0854209
2020-10-13,9.3563821,14.7931573,10.4168928,15.7574444,6.6233419,8.5639068,13.2940326,6.3940475
2020-10-14,9.6300529,13.6516104,10.8700406,13.1922984,6.221911,10.947393,13.1527723,8.9002271
2020-10-15,12.1552778,12.40417,11.440416,14.2062001,7.7142878,12.3824351,12.1239644,8.290823
2020-10-16,12.2237427,12.4549047,10.8556679,14.2041983,7.1768271,13.8733752,13.1189055,9.7360711
2020-10-17,12.3648367,12.9528947,9.946571,13.0333171,7.8316681,13.2578243,11.3623699,11.2895637
2020-10-18,14.664272,12.4640422,9.2335586,11.4804521,7.3030518,15.99338,12.0587865,12.5262618
2020-10-19,14.2679132,11.2521109,9.4512614,13.6028559,7.5864054,17.5798267,12.7832406,12.0836299
2020-10-20,13.7255219,10.3990866,9.6780117,18.4255314,6.5234216,16.2256851,11.7589996,12.8972139
2020-10-21,13.5842365,10.861068,8.9186461,18.4088759,8.3054434,13.733511,11.0917572,10.8222932
2020-10-22,11.2933374,11.8461676,8.9029079,21.22766,7.7570753,13.0728014,11.3778741,10.9848024
2020-10-23,11.8642774,13.8993095,9.5916725,19.3832009,8.4811799,11.2867044,16.6346715,10.2736971
2020-10-24,12.2457472,13.802933,10.2590943,18.9191474,8.7732591,13.4715515,15.799872,11.1218344
2020-10-25,10.2403847,13.2536373,10.3393311,18.5067192,8.7610049,14.5064425,17.8876124,10.0302901
2020-10-26,9.6705371,14.3675706,10.8369432,15.9546956,10.0245326,10.5267603,17.0769373,11.4137467
2020-10-27,10.6109785,14.0223336,12.2842771,15.3904947,12.5681291,12.3121797,17.9728752,10.0762815
2020-10-28,10.138996,13.4693668,12.5898099,15.8569077,10.2942123,16.3304721,19.1577833,10.3266431
2020-10-29,11.5822416,13.3899683,12.0615395,14.4991803,9.2929184,0.0,19.1153074,9.3228804
2020-10-30,10.6540813,10.77334,10.9134259,16.0814319,8.3360474,0.0,15.4836112,8.0846133
2020-10-31,10.5184177,11.5842679,10.8699334,14.9231746,9.7204584,0.0,17.2424881,7.2880833
2020-11-01,9.509071,12.1682952,11.7942832,15.657246,9.922591,0.0,14.3490222,12.2339727
2020-11-02,10.10471,12.9573165,12.1441984,17.3751873,8.6878617,0.0,16.3181557,11.9495562
2020-11-03,9.6703075,13.5813378,12.9088411,14.5247936,5.9096113,0.0,16.1883333,12.839294
2020-11-04,11.3692059,14.3434995,12.747928,13.5873314,6.5434589,0.0,14.4756227,11.9412131
2020-11-05,9.2572971,13.7466047,13.3325566,18.426016,8.4918561,0.0,14.7716122,13.0767611
2020-11-06,9.779314,14.6503228,14.4683923,19.2425005,8.640427,0.0,13.9852246,13.547887
2020-11-07,13.0003308,12.6749767,14.7811509,19.0615986,7.8383663,0.0,12.4846644,13.4771085
2020-11-08,15.1930302,12.4813781,15.3746035,0.0,7.9803983,0.0,14.6880423,10.3233606
2020-11-09,16.4867778,11.1417734,15.2313528,19.2521791,8.9529053,0.0,15.1859909,10.1205214
2020-11-10,17.8215194,10.2395867,13.4257417,19.3773062,10.8192858,8.8291195,15.6756588,11.4068605
2020-11-11,19.1972762,11.226203,13.5981398,20.4875604,14.1498777,11.1918099,15.1175628,12.7579868
2020-11-12,18.6352231,11.1914111,14.347046,15.0217876,12.6354278,15.6330385,15.2945071,13.1344834
2020-11-13,19.9245047,10.7893851,15.1537242,14.5934323,15.4232981,17.2174498,16.4216806,12.7770413
2020-11-14,19.0753921,13.2819755,15.3314845,16.3779604,15.5948954,17.3405307,17.769737,14.0855638
2020-11-15,19.321354,13.1180916,14.3428288,18.1619853,16.3404155,18.1360326,15.4147559,16.0042522
2020-11-16,18.7574344,13.5854993,14.9901141,18.2667757,16.1292986,18.1685383,14.8442566,17.1873058
2020-11-17,18.8467259,15.1756703,16.4260107,20.9264024,15.9936458,16.8689861,12.6683347,17.6544285
2020-11-18,16.9491196,13.2875558,16.1273017,20.6846314,12.1388926,18.1711522,16.2467667,16.9186107
2020-11-19,19.1433877,13.0735619,15.3919447,22.4923962,11.7934003,13.0221068,15.5819288,17.7260058
2020-11-20,18.9054881,13.9443844,15.508811,22.362454,10.6023603,14.6438166,15.7766008,19.700952
2020-11-21,16.805927,12.336613,15.55688,22.6222416,10.1398112,15.6779771,15.1676347,19.8540096
2020-11-22,16.9242744,12.5385924,15.4823789,19.2665122,8.7757351,14.3650255,15.6823836,16.591059
2020-11-23,16.1218155,12.8365551,15.1317524,16.3020464,8.5983961,15.2620554,17.1995562,17.6073014
2020-11-24,15.6737949,12.7971017,13.7467457,11.9617513,8.6443782,16.7291871,18.4406264,16.9776425
2020-11-25,15.9436387,13.8417388,14.305066,12.3179883,10.4658238,15.774832,15.7315895,17.7345292
2020-11-26,16.3770181,15.4499864,14.5221153,11.5013648,11.7572331,15.9835617,15.87611,16.8528059
2020-11-27,16.1731092,13.9488503,13.5094174,11.475243,12.6717199,15.0547757,14.9796288,16.9331654
2020-11-28,16.0763088,14.1645271,12.9116988,10.3309492,13.5484458,14.6968397,15.7678489,15.9025543
2020-11-29,14.942498,14.6099504,13.1945282,9.9825851,14.8849408,19.3463428,16.4073004,15.5081521
2020-11-30,14.5389505,14.1744428,13.3016624,11.74677,15.6972163,18.9757558,13.4041868,13.4346936
2020-12-01,14.2956621,12.8728842,13.0922081,12.31025,15.6376902,18.7417587,13.5101453,12.3322813
2020-12-02,13.346549,12.40696,12.9909224,11.3456913,15.9266539,18.4658031,13.7731481,12.6269523
2020-12-03,12.2863486,10.8034849,12.5967431,10.5315065,15.0071456,17.8362216,13.3996289,12.6888321
