time_value,443,444,445
2020-09-08,0.0,0.0,0.0
2020-09-09,6.8896384,7.4538652,8.4061081
2020-09-10,7.0333189,5.8368545,8.5386988
2020-09-11,7.1175859,7.8387319,8.990183
2020-09-12,7.5733212,8.6697819,9.4670909
2020-09-13,7.8280487,8.8536109,9.6231508
2020-09-14,7.4827105,9.1174738,8.683925
2020-09-15,8.7546186,9.2274189,8.6075997
2020-09-16,8.6046712,10.3620297,8.8581898
2020-09-17,8.9059945,10.892884,8.8161667
2020-09-18,8.9481633,13.0381034,8.5702244
2020-09-19,8.6647962,14.0045229,8.6593278
2020-09-20,8.4794402,14.1452397,8.3922851
2020-09-21,8.6509057,12.7575186,8.883334
2020-09-22,8.3497574,12.4595109,7.8814743
2020-09-23,9.0315559,12.1326629,6.7719527
2020-09-24,9.0419923,11.532105,6.4181367
2020-09-25,9.1450205,8.6792986,7.5227582
2020-09-26,10.2185859,8.5410098,7.2814604
2020-09-27,11.1622517,7.6629525,7.4180226
2020-09-28,11.2380686,8.4534687,7.9171773
2020-09-29,11.8275565,9.3868117,8.3759742
2020-09-30,11.5572277,8.5033747,11.2099858
2020-10-01,12.5336532,10.7079623,11.3707272
2020-10-02,12.7841752,11.6043582,10.5584262
2020-10-03,13.0627791,9.89159,10.7789925
2020-10-04,12.1198091,12.3257747,9.8007281
2020-10-05,13.1684938,11.9998635,8.7491766
2020-10-06,12.659054,11.399149,10.3490978
2020-10-07,12.5820029,12.9031817,8.3708804
2020-10-08,12.196221,11.6609659,8.3248718
2020-10-09,12.5495624,10.9973132,8.3512042
2020-10-10,11.5484324,13.9691925,8.2817022
2020-10-11,13.6690553,13.9617167,8.6521603
2020-10-12,13.0011856,13.5612785,9.2051107
2020-10-13,13.4878502,13.1743918,7.9950901
2020-10-14,13.4935843,11.435141,8.2413451
2020-10-15,13.4034647,12.9699068,9.0292589
2020-10-16,13.3809922,13.8441966,8.6174499
2020-10-17,14.0744313,11.455753,9.7734274
2020-10-18,12.0077986,10.9408288,10.6230785
2020-10-19,12.4151814,12.394008,10.9607385
2020-10-20,12.1058134,11.4127457,12.2475851
2020-10-21,13.2732514,11.8303703,12.0890688
2020-10-22,13.719346,10.1316696,12.0820663
2020-10-23,14.3782563,11.158395,11.9652493
2020-10-24,13.9839514,11.9283506,11.2206149
2020-10-25,15.2380882,11.152327,11.2823956
2020-10-26,14.3450263,11.4986007,12.0245598
2020-10-27,14.4939047,11.9245703,10.4071442
2020-10-28,13.3286823,12.0353679,9.4744288
2020-10-29,13.4148828,12.6219027,8.3907729
2020-10-30,13.0162646,11.7712144,7.7453195
2020-10-31,12.8656467,12.0046044,7.5609212
2020-11-01,12.2731645,11.3839086,6.6188594
2020-11-02,12.9653629,12.524686,6.3793722
2020-11-03,13.5352647,15.0104032,8.0992033
2020-11-04,12.3388758,14.6183414,7.3545124
2020-11-05,12.67182,14.8309247,11.4440531
2020-11-06,12.5239992,14.0339486,12.5320774
2020-11-07,12.7025398,14.2052464,15.3524418
2020-11-08,13.0184892,13.9927708,16.4582076
2020-11-09,13.8167061,12.5750112,17.6883382
2020-11-10,12.4375683,10.415425,17.7723716
2020-11-11,14.8390289,11.4168022,21.2043185
2020-11-12,14.0527706,10.7420347,17.6820607
2020-11-13,14.3159653,13.814345,17.8563963
2020-11-14,14.6792857,13.6307558,16.3561116
2020-11-15,14.5459889,15.4747866,15.8223588
2020-11-16,13.6948053,15.4063114,14.628955
2020-11-17,14.6636968,16.7109954,13.839017
2020-11-18,14.3376274,16.6952682,12.7716007
2020-11-19,14.7508054,18.1799032,12.70462
