time_value,382,383,385,386,388,390,391,393,394,396,397,399,400,402,406,411,412,413,416,417,418,420
2020-09-08,0.0,0.0,8.4769891,0.0,0.0,0.0,7.6413362,8.821622,8.2343411,0.0,10.3330557,0.0,0.0,0.0,0.0,0.0,5.3580909,0.0,0.0,0.0,0.0,0.0
2020-09-09,0.0,9.6026948,7.6198502,4.4218812,0.0,6.351514,6.7382674,7.5007313,6.0172672,6.4431626,8.9919127,0.0,12.73422,3.9723981,0.0,0.0,6.2134377,3.6508312,7.398904,0.0,8.3830361,0.0
2020-09-10,6.3578043,7.4426548,6.608381,4.5857245,0.0,5.5858999,7.0986414,7.129429,6.0327301,7.2626558,9.5973781,0.0,13.7436012,8.190304,6.17757,0.0,5.0243866,3.7273534,9.3727702,0.0,7.367719,0.0
2020-09-11,7.4420826,7.9814868,6.7239229,3.8073751,9.5882704,5.3580512,6.7364262,6.839451,5.6675296,8.4673631,9.8509764,8.2219561,12.3804242,7.7695997,5.1815143,0.0,5.8924186,4.0439192,8.7206689,0.0,8.7479684,6.022094
2020-09-12,6.3004056,5.9913484,6.601813,3.7935292,13.6344233,6.7016956,7.3304439,7.0310733,5.3832293,7.6896581,9.7074158,8.5659418,12.7407286,8.6762885,5.8584001,5.4020685,6.4449661,5.1743652,7.7129725,0.0,8.1544603,5.9518075
2020-09-13,5.9276558,5.6571514,6.9440082,3.5133787,13.5283493,6.1447861,7.382043,6.6850809,5.3910999,6.8093226,9.2119158,8.1189721,12.7302829,9.1949631,6.148432,5.4715611,6.0685821,4.9255042,7.7218811,4.4265893,8.1007984,6.2694249
2020-09-14,7.12362,5.2776785,6.9227253,3.6846008,12.0915236,5.4432173,6.9055563,7.0793851,5.0451838,7.8041013,8.7981124,7.6790051,11.818034,9.6291225,7.0089366,5.9130682,6.2355156,5.0189695,6.9625284,3.8052658,6.8506999,6.5899862
2020-09-15,7.1840561,4.9029988,6.6840272,3.7515968,11.3713059,5.1788163,7.0951956,7.0713325,5.0293786,7.7730734,9.0062905,7.3270471,10.4478516,8.6191372,6.044848,6.371427,6.55941,5.799401,6.7892278,4.0471286,7.2562832,5.4093852
2020-09-16,6.698219,6.253266,6.7548898,4.0819027,10.700584,5.6153868,7.2511797,7.2244893,4.9215875,8.1675003,9.376442,6.8414757,11.2158934,9.3832827,6.6467004,6.3030716,6.8318598,5.7065771,6.3575683,2.9235205,9.0960404,5.3256761
2020-09-17,7.1131972,7.0927919,6.7889663,4.706,8.9800657,5.7536812,7.1577414,7.0992985,4.6136067,7.2056879,9.1858986,6.5637743,9.5453139,8.852995,7.2420734,5.7041236,6.9177417,5.6885041,5.151437,2.8606177,9.5457223,5.8599901
2020-09-18,6.5201332,6.3809451,6.9550366,6.1125166,8.926201,5.5791128,7.3283327,8.1527756,3.9990221,5.9207249,8.8662286,7.0557754,9.9119828,8.6750214,7.0096199,5.2352097,6.5585387,7.7065138,5.4128006,2.9840621,9.6332916,5.6531613
2020-09-19,7.7482817,6.6735174,6.9993745,5.7081252,8.6088609,4.5719986,7.0317056,7.8217751,3.8998315,5.51892,8.8354591,6.5346125,9.7053084,7.2631038,6.8811467,5.7411425,5.8590504,6.7229982,5.3664855,2.1157121,11.0103351,5.9255735
2020-09-20,8.4256075,8.2961138,6.5425397,6.1187727,7.5464314,4.9231901,6.6842462,8.1812315,4.0279983,5.9500497,9.3656497,7.0676712,10.1589628,6.7629704,7.0598747,4.7472002,6.5856763,7.3534232,5.6108095,4.4716122,10.8708567,4.9479057
2020-09-21,7.3754709,9.1364765,6.6679711,6.8865682,8.1412337,5.9338437,7.1276383,9.2673068,4.0651193,5.9763942,9.604737,9.1278007,9.7720994,7.6200257,5.7026509,3.6463026,6.4777465,8.1613844,6.2185988,5.6981071,12.9582371,3.6893928
2020-09-22,7.7348883,9.5843591,7.0113469,6.9851491,9.8559055,7.1036531,6.9567452,8.7629315,4.085014,5.8702241,9.3252374,9.8974359,10.9236173,7.79297,6.5544323,2.9103757,6.5801612,8.7321565,7.9756161,5.0818561,11.4817901,4.9646122
2020-09-23,6.843564,8.6451307,6.9785304,6.1884468,10.6125954,6.0693431,6.5667355,9.3802648,4.2846605,7.5128219,8.699537,9.85537,9.6207739,8.9860431,5.5897661,2.9089054,6.7343994,9.8995988,8.0283411,6.6081033,10.4496583,5.7064234
2020-09-24,5.9315886,7.9695265,7.2356313,6.200244,11.3513565,6.5076051,6.5044146,9.2826628,3.8457307,7.3598371,8.462212,10.1517271,10.8817086,8.2310519,4.7408156,4.2030429,7.2777568,9.7252444,8.5011272,6.7705963,11.2227818,6.304431
2020-09-25,5.5829673,10.0432363,7.4036325,4.8787656,10.890614,7.8798903,6.3792946,8.483221,4.5805358,7.4934486,8.8138342,9.3953919,10.2404708,9.1457057,4.8368632,4.8868142,7.5182863,7.3278531,10.245494,8.0106394,10.5058545,5.7693804
2020-09-26,5.609765,11.5494388,7.272851,5.1352254,8.6922181,7.4390038,6.8054178,8.9631672,4.8491639,9.1580439,9.1182339,7.771586,9.5056706,10.2967416,4.2700032,6.9063785,8.3880352,7.5544946,12.301388,9.9925643,9.8559561,6.1634007
2020-09-27,7.0983381,11.2427802,7.0253301,4.7187015,9.9478765,7.9455805,7.4635597,9.0017371,5.18425,9.0184417,8.6044497,6.8667803,7.8828544,10.5505703,2.9417921,6.0707872,7.7894866,6.7349787,13.1554431,7.471372,11.3264594,6.618561
