time_value,365,366,367,368,369
2020-09-08,3.4833974,6.1668736,0.0,8.1348125,0.0
2020-09-09,4.7540278,6.0072204,0.0,9.7457262,8.2000371
2020-09-10,5.6992827,7.8416366,10.9198418,10.1452176,4.1326815
2020-09-11,7.1303431,7.6342474,11.100423,8.4421009,5.1037859
2020-09-12,7.0038956,8.2685127,9.7441263,8.1094661,5.9900997
2020-09-13,6.7892974,7.6004782,9.6251898,7.5145587,7.028647
2020-09-14,6.6267172,7.1792906,9.4773938,7.1438167,7.2268473
2020-09-15,6.6687711,6.8488591,8.9228621,6.6050474,6.4228593
2020-09-16,6.5691931,6.7396611,9.9511077,6.0931724,9.2136693
2020-09-17,6.3750395,6.4555096,9.394121,5.5036011,10.3102758
2020-09-18,5.2153296,6.5922217,8.3571231,5.9842412,10.6718392
2020-09-19,4.9473172,6.5287758,8.9905744,6.1233707,10.8558845
2020-09-20,4.7988139,6.8547803,7.883177,6.5785162,10.335986
2020-09-21,4.8486926,7.4754007,7.9931445,6.5083866,9.9189756
2020-09-22,5.4912487,7.7613433,8.8216905,7.7308572,10.7312686
2020-09-23,5.9223037,7.5875361,7.6135032,9.050815,8.2834654
2020-09-24,6.3270542,8.0017352,7.739432,9.6394652,7.8107282
2020-09-25,7.6825182,9.1709942,8.3807821,10.5273725,7.5430962
2020-09-26,8.5948698,8.5634912,10.5685226,10.7610747,6.088847
2020-09-27,8.9928101,8.2479778,12.0178932,10.600051,5.2711189
2020-09-28,8.3976051,8.6422097,13.2573455,10.8468949,6.0000974
2020-09-29,7.7153893,10.1187617,13.3572074,9.9212853,5.1378961
2020-09-30,7.4351867,10.9788878,13.1790468,9.2936876,6.1685466
2020-10-01,7.5675642,10.2488863,13.7871536,8.6695118,5.7590656
2020-10-02,6.1483921,9.4828367,13.8109528,8.2571693,5.1339994
2020-10-03,5.8982433,9.1282809,12.8429089,8.1706304,5.2753943
2020-10-04,5.8907255,10.2108059,13.9020141,9.1572882,8.2010507
2020-10-05,6.5852518,9.5270442,12.5018977,10.3351544,7.647173
2020-10-06,6.7023423,8.8341537,11.7695969,11.1135542,7.8162364
2020-10-07,7.3270486,9.5184364,11.5065611,11.5430717,7.5143943
2020-10-08,7.2706633,10.0074319,11.5168544,11.8958549,7.716029
2020-10-09,8.1065149,10.8801816,10.8641814,11.6649055,8.4615609
2020-10-10,7.9575972,11.9998541,10.9896148,12.0029022,10.5351332
2020-10-11,7.8617122,11.2656684,8.6237172,11.3531817,9.9847874
2020-10-12,7.6270455,11.8555792,8.1530483,11.1684012,10.1783049
2020-10-13,8.0177,11.1862937,8.4622356,11.0719809,11.1056645
2020-10-14,7.3755109,10.8895052,8.3220139,9.5398992,11.1169788
2020-10-15,7.1359617,11.4045537,7.677476,9.5979437,12.8093788
