time_value,023,025,031,033,043,056,058,062,065,069,073,077,078,079,080,081,082,083,085,086,087,089,091,096
2021-01-07,4826.07,1323.3,193.36,718.16,1741.46,18716.92,1017.61,103.11,888.54,693.12,186.9,1640.99,525.12,6735.61,5247.57,810.94,1362.18,476.16,500.2,522.84,310.5,301.03,756.99,1679.0
2021-01-08,3880.69,2378.37,295.5,974.41,1671.57,17238.65,1098.44,214.3,1305.75,631.2,214.07,1979.79,636.48,6628.91,5772.73,1044.8,1803.59,454.77,651.28,575.23,290.65,326.39,737.31,1498.0
2021-01-09,2432.56,1856.49,209.77,802.37,1676.95,17660.62,1186.56,122.78,984.29,629.07,195.25,2114.52,398.4,6591.27,4778.78,755.95,1755.01,346.89,510.44,541.11,254.15,217.68,816.55,1459.0
2021-01-10,1734.6,1225.86,229.56,783.12,1112.24,13239.57,861.44,153.87,1022.54,526.95,82.33,1587.65,607.68,5096.08,4367.68,793.13,1561.95,308.76,527.88,347.24,263.49,535.14,528.75,1133.0
2021-01-11,3720.93,1258.38,165.23,650.76,1391.86,12574.49,705.15,174.87,886.14,537.45,89.07,1253.4,306.24,5215.94,4066.77,567.63,1088.49,239.01,440.24,482.99,171.03,269.08,414.57,1150.0
2021-01-12,3585.88,1313.61,220.74,562.59,1462.23,14080.66,882.19,185.88,726.75,384.9,140.22,2033.75,561.6,2999.33,4448.2,654.29,1225.46,149.73,453.28,465.27,217.66,215.17,545.32,1164.0
2021-01-13,3108.91,1151.04,178.14,700.99,864.32,12113.79,1000.5,156.86,963.47,427.68,154.78,1773.99,368.64,4547.79,4138.59,713.83,1144.58,247.38,504.8,570.62,184.98,209.39,640.17,1143.0
2021-01-14,2921.58,1315.68,212.35,686.39,1287.44,16869.55,860.4,163.32,834.37,530.49,231.46,1671.77,365.76,5014.29,3657.18,725.59,1365.72,220.41,553.88,444.59,188.64,302.71,594.93,1528.0
2021-01-15,2582.39,1494.45,201.41,931.27,1418.21,14537.83,994.29,191.24,1093.25,524.43,199.69,1990.58,361.92,4682.62,3680.45,929.55,1630.33,266.91,670.16,398.09,221.59,297.36,702.15,1157.0
2021-01-16,1823.64,1719.21,271.43,1037.7,2116.01,14051.81,1221.14,234.37,1206.86,609.12,175.63,991.76,546.24,5383.38,4195.36,868.0,1539.49,318.06,577.44,628.94,283.83,408.47,674.97,1340.0
2021-01-17,1199.93,1049.82,151.88,726.56,1079.06,10045.54,860.8,235.45,821.28,413.67,82.77,1682.59,368.64,3594.69,2722.73,701.16,1195.46,180.42,434.0,330.58,185.9,266.95,403.29,919.0
2021-01-18,2329.88,1018.68,118.6,384.94,721.84,9526.28,466.69,96.78,593.06,289.56,48.13,878.63,225.6,2449.05,3185.76,416.55,924.88,86.49,389.56,255.51,112.96,197.97,271.08,649.0
2021-01-19,2335.07,913.17,107.35,423.95,1012.79,8473.67,600.33,106.47,525.45,289.74,45.45,1097.75,292.8,2026.4,3121.73,413.6,795.73,114.39,265.96,374.61,135.51,67.04,223.86,819.0
2021-01-20,1778.09,781.35,94.17,379.96,673.53,5950.48,451.69,99.43,371.64,371.64,133.01,970.69,135.36,3539.12,2415.07,366.4,541.17,78.12,230.52,342.88,63.95,132.69,323.4,784.0
2021-01-21,1568.26,773.49,126.17,515.32,814.83,7840.51,569.43,71.49,559.88,344.88,150.72,1073.71,200.64,3061.18,1953.84,397.18,1058.67,210.18,269.4,369.82,109.29,181.0,215.31,611.0
2021-01-22,1197.86,894.57,149.59,330.94,916.93,8198.63,553.57,87.79,405.12,224.28,122.42,973.05,738.24,2174.61,3320.58,428.46,445.06,177.63,274.48,361.37,178.22,222.84,210.48,429.0
2021-01-23,275.89,1017.93,107.73,341.07,800.99,10663.53,480.55,58.36,402.43,190.14,131.04,912.25,250.56,1909.82,3325.51,470.07,750.79,296.67,328.28,278.33,97.37,131.29,20.01,1196.0
2021-01-24,772.81,1382.85,131.76,562.74,798.55,7681.95,685.29,195.22,765.14,442.29,100.86,1334.89,352.32,3628.91,2526.97,576.48,937.4,101.37,307.6,517.63,150.68,258.08,710.1,789.0
2021-01-25,224.61,508.41,82.91,315.85,738.97,6489.02,500.69,69.32,452.21,192.6,52.07,977.01,223.68,1556.07,1917.15,367.18,546.02,104.16,258.96,347.84,84.34,117.42,237.87,585.0
2021-01-26,1646.44,845.46,122.72,395.73,544.48,5803.1,707.38,117.94,616.65,182.34,86.47,938.28,245.76,1310.48,1862.88,397.12,568.06,142.29,283.04,276.71,85.14,116.84,513.43,632.0
2021-01-27,1329.36,705.18,80.45,267.71,384.4,6229.52,337.7,58.26,361.47,218.97,101.29,689.1,188.16,2171.08,1881.82,367.65,533.62,98.58,209.8,133.42,79.42,91.37,221.16,791.0
2021-01-28,1541.58,834.0,90.98,435.52,800.58,6692.63,554.42,79.17,589.72,231.72,134.6,752.92,184.32,2125.17,2061.7,330.76,772.12,152.52,344.68,256.48,87.88,208.27,425.85,630.0
