time_value,154,155,156,158,161,163,164,166,170,171,172,173,175
2021-01-07,240.45,560.98,1665.5,547.4,573.09,271.96,444.41,827.52,510.64,456.96,629.17,337.27,175.97
2021-01-08,248.04,590.02,1749.5,526.0,605.67,327.4,532.49,918.46,521.21,449.67,577.15,335.35,170.43
2021-01-09,177.56,423.72,1243.5,369.15,408.69,229.64,394.01,625.26,377.03,350.84,537.85,249.65,143.4
2021-01-10,136.55,303.5,899.5,284.3,299.91,160.2,272.21,455.98,263.82,261.39,303.71,123.6,107.73
2021-01-11,133.76,285.34,840.5,302.3,292.83,173.4,267.49,459.3,166.7,279.21,468.01,190.05,72.15
2021-01-12,208.92,447.48,1344.0,437.04,480.96,217.84,308.31,697.46,305.37,258.41,513.51,204.38,131.42
2021-01-13,173.93,349.14,1029.0,315.07,355.32,214.88,326.4,571.72,320.46,296.61,423.68,233.42,104.1
2021-01-14,197.08,410.84,1220.5,377.86,423.75,204.4,341.7,614.8,416.97,377.08,500.0,234.76,129.07
2021-01-15,165.86,437.42,1306.0,378.02,450.66,246.8,329.22,697.4,351.04,305.0,434.97,218.31,128.79
2021-01-16,140.68,355.08,1057.5,317.98,360.99,191.68,291.59,550.4,261.76,288.73,381.59,205.5,106.12
2021-01-17,137.38,286.92,852.0,279.41,297.72,120.68,238.69,403.04,198.49,170.47,248.17,135.24,65.76
2021-01-18,119.1,216.16,626.0,226.55,216.42,136.68,260.99,345.04,148.76,199.94,166.92,97.43,37.68
2021-01-19,135.07,259.46,773.5,281.24,270.21,153.2,211.42,436.08,241.94,179.98,293.91,214.09,85.36
2021-01-20,149.44,268.7,788.5,280.42,281.37,160.44,303.52,438.04,248.63,289.97,323.25,211.88,68.14
2021-01-21,146.2,282.06,826.5,293.72,290.79,174.16,301.59,463.0,338.7,263.04,331.75,187.87,85.39
2021-01-22,176.66,423.94,1269.5,376.8,443.13,211.64,307.33,646.3,415.63,426.13,602.71,262.45,176.13
2021-01-23,207.37,328.28,971.5,331.77,330.51,197.68,332.01,560.58,257.03,227.11,336.44,153.56,84.32
2021-01-24,96.04,224.86,663.5,189.56,237.03,105.88,205.24,312.32,196.03,185.04,182.55,117.63,38.51
2021-01-25,73.41,186.04,554.0,183.54,193.38,94.0,137.55,283.0,169.54,131.38,178.3,129.69,42.44
2021-01-26,121.46,216.3,630.0,239.57,233.1,140.08,253.21,361.38,158.83,179.19,221.36,144.09,77.77
2021-01-27,123.83,213.3,625.5,209.73,219.87,117.96,206.98,333.7,233.24,222.4,207.84,205.97,57.69
2021-01-28,131.04,265.36,785.0,254.41,267.36,151.6,248.66,423.98,238.86,194.9,258.59,167.4,72.18
