time_value,023,025,031,033,043,056,058,065,069,073,077,078,079,080,081,082,083,085,086,091,096
2020-08-01,5.666666666666666,0.0,0.0,0.0,0.0,4.552238805970149,0.0,1.5060240963855422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-02,8.333333333333332,0.0,0.0,0.0,0.0,5.361050328227571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,6.547619047619048,0.0,0.0,0.0,13.380281690140844,6.126482213438735,0.0,3.4090909090909087,21.764705882352946,0.0,0.0,0.0,0.0,4.978354978354979,0.0,0.6607929515418502,0.0,0.0,0.0,0.0,0.0
2020-08-04,8.38235294117647,0.0,0.0,0.0,14.6551724137931,5.194256756756756,0.0,3.691275167785235,20.161290322580644,0.0,0.0,0.0,0.0,7.6158940397351,0.0,0.495049504950495,0.0,0.0,0.0,0.0,0.0
2020-08-05,6.038647342995169,0.0,0.0,0.0,8.783783783783784,4.465075154730328,0.0,4.464285714285714,17.796610169491526,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,0.0
2020-08-06,6.88622754491018,0.0,0.0,0.0,4.901960784313726,4.739084132055378,0.0,0.0,6.481481481481481,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.2525252525252525,0.0,0.0,0.0,0.0,0.0
2020-08-07,3.4530386740331496,0.0,0.0,0.0,12.264150943396226,4.574468085106383,0.0,0.819672131147541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0180995475113122,0.0,0.0,0.0,0.0,0.0
2020-08-08,7.894736842105263,0.0,0.0,0.0,0.0,4.1609822646657575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-09,6.770833333333333,0.0,0.0,0.0,0.0,4.074889867841409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,5.89622641509434,0.0,0.0,0.0,0.0,3.5778985507246377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.445544554455446,0.0,0.8865248226950355,0.0,0.0,0.0,0.0,0.0
2020-08-11,7.467532467532467,0.0,0.0,0.0,0.0,4.5324427480916025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3937007874015747,0.0,0.0,0.0,0.0,0.0
2020-08-12,2.922077922077922,0.0,0.0,0.0,0.0,3.8547486033519553,0.0,1.4705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2577319587628865,0.0,0.0,0.0,0.0,0.0
2020-08-13,4.193548387096775,0.0,0.0,0.0,0.0,2.5843881856540083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1968503937007873,0.0,0.0,0.0,0.0,0.0
2020-08-14,4.646017699115045,0.0,0.0,0.0,0.0,4.138915318744053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.576923076923077,0.0,0.2851711026615969,0.0,0.0,0.0,0.0,0.0
2020-08-15,5.28169014084507,0.0,0.0,0.0,0.0,3.6779324055666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307692307692308,0.0,0.0,0.0,0.0,0.0
2020-08-16,1.5060240963855422,0.0,0.0,0.0,0.0,5.038022813688213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.538461538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,4.838709677419355,0.0,0.0,0.0,0.0,3.69244135534318,0.0,2.586206896551724,0.0,0.0,0.0,0.0,0.0,8.766233766233766,0.0,0.1506024096385542,0.0,0.0,0.0,0.0,0.0
2020-08-18,3.2327586206896552,0.0,0.0,0.0,0.0,6.25615763546798,0.0,0.0,22.897196261682243,0.0,0.0,0.0,0.0,6.338028169014084,0.0,0.1510574018126888,0.0,0.0,0.0,0.0,0.0
2020-08-19,1.1574074074074074,0.0,0.0,0.0,0.0,5.601851851851851,0.0,0.0,13.768115942028986,0.0,0.0,0.0,0.0,5.456852791878172,0.0,0.5136986301369862,0.0,0.0,0.0,0.0,0.0
