time_value,309,311,312,313,314,318,319,320
2020-08-01,0.6845803,0.0,0.4437674,0.8166594,0.4523525,0.1437294,0.0,0.5969348
2020-08-02,0.1616633,0.5758322,0.7358271,0.757308,0.4300474,0.3221104,0.3775967,0.0803875
2020-08-03,0.6147529,0.7006776,0.5557352,0.0,0.4650652,0.5512825,0.7334989,0.4231433
2020-08-04,1.5359738,0.6008649,0.0,0.2491901,1.4128301,0.9756089,0.4720357,0.3857148
2020-08-05,0.9718519,0.0,0.3324034,0.0,0.0,0.0680797,0.2788639,0.9380498
2020-08-06,1.6747339,0.0,0.9651781,0.2197151,1.4661352,0.2051334,1.1010619,0.3698716
2020-08-07,0.0,0.1458031,0.3293764,0.0,0.2720916,0.3526396,0.2289398,1.1392523
2020-08-08,0.469489,0.6114221,0.2355521,0.2870099,0.5958492,0.1729664,1.3049618,1.013022
2020-08-09,1.4901693,0.1894559,0.4478455,0.1165761,1.3195243,0.5183917,1.0305735,0.4879656
2020-08-10,0.5237595,0.9416093,0.5165547,0.8782514,0.9898573,0.4212563,0.5548257,0.0
2020-08-11,1.4416258,0.2087742,0.4885581,0.1009456,0.0,0.6146726,0.0,0.5810077
2020-08-12,0.190098,0.3027776,0.3747548,0.6320914,1.160552,0.7195043,0.0,0.7161488
2020-08-13,0.5265028,0.3831411,0.0,0.0,0.0,0.4116069,0.8055556,0.7228206
2020-08-14,0.7473596,0.0891695,0.5430277,0.5,0.0,0.3615113,0.0,0.1092086
2020-08-15,0.4411437,0.0,0.9239724,0.0,0.1069763,0.0613259,0.0,0.0790384
2020-08-16,1.0839373,0.9847338,1.0286774,1.2645,0.7360717,0.2466711,0.0,0.504044
2020-08-17,0.4172564,0.496942,1.0526707,0.0,0.4993851,1.1358453,0.7668923,0.452375
2020-08-18,0.0,0.5817985,0.6931366,0.0,1.5047606,0.7389195,0.4818423,1.9423668
2020-08-19,1.9107106,0.3725235,0.5530217,0.9761195,0.8179511,0.4385813,0.0,0.5923172
