time_value,365,366,368,369
2020-08-01,0.867296,1.4868324,0.8230159,0.0
2020-08-02,0.8691903,0.1886414,1.7719979,0.0
2020-08-03,1.1608924,1.047793,1.433789,0.0
2020-08-04,1.2886158,0.6873643,0.5079453,0.0
2020-08-05,0.0585784,0.2775321,0.7209554,0.0
2020-08-06,0.1060195,1.1868501,0.2537745,0.0
2020-08-07,0.8764497,1.380024,0.341705,0.9175154
2020-08-08,0.2337331,1.3098299,0.9342271,0.0
2020-08-09,1.3196886,0.0586217,0.485361,0.0
2020-08-10,0.214204,1.0906786,0.3077254,0.0
2020-08-11,0.2667628,1.2865666,0.4654655,0.0
2020-08-12,0.1737834,1.3794482,0.9135449,0.0
2020-08-13,0.9188631,0.6045309,0.5461548,0.0
2020-08-14,0.4947795,1.1221314,1.9035814,0.0
2020-08-15,0.9143618,2.1139917,0.1943391,0.0
2020-08-16,0.2346705,0.3592355,0.3692963,0.0
2020-08-17,0.4499795,1.2010194,1.0876534,0.0
2020-08-18,0.6106411,0.6402016,0.3809883,0.0
2020-08-19,1.1508808,0.2237517,0.8391315,0.0
2020-08-20,0.4976524,1.5200522,0.8721736,0.0
2020-08-21,0.3579006,0.0,1.0913664,0.0
2020-08-22,1.4274124,0.5202582,0.1298205,0.0
2020-08-23,0.688195,0.2130212,0.2311811,0.0
2020-08-24,0.0,1.2443971,1.2936394,0.0
2020-08-25,0.5421028,0.2586086,0.0,0.0
2020-08-26,1.4527354,1.2509435,1.2209113,0.0
2020-08-27,0.5939495,0.8202227,0.6693601,0.0
2020-08-28,0.5218137,0.2762818,2.0656147,0.0
2020-08-29,2.3378055,0.9585222,1.3509697,0.0
2020-08-30,0.2270409,0.8975179,1.6060756,0.0
2020-08-31,0.4524207,0.4675654,0.0,0.0
2020-09-01,0.3809338,0.9326951,0.0,0.0
2020-09-02,0.1161155,0.8018403,0.3448145,0.0
2020-09-03,1.0470816,0.5747083,0.713047,0.0
2020-09-04,0.2546296,0.5642901,0.7501687,0.0
2020-09-05,0.0,0.3145429,1.3921752,0.0
2020-09-06,0.5765028,0.1439445,0.8385551,0.0
2020-09-07,0.4230825,0.5038014,1.3214569,0.0
2020-09-08,0.1097204,1.5865009,0.558215,0.0
2020-09-09,0.0,0.4927275,0.9594651,0.0
2020-09-10,1.398314,0.6265577,0.2338487,0.0
2020-09-11,0.5268882,0.7449985,0.6019629,0.0
2020-09-12,0.9507189,1.1973152,1.0204415,0.0
2020-09-13,0.0,0.68258,0.1723825,0.0
2020-09-14,0.628801,0.0,0.4720404,0.0
2020-09-15,0.2529651,0.8301351,0.0,0.0
2020-09-16,0.0,1.2409427,0.4189603,0.0
2020-09-17,1.2142699,0.6854802,1.545293,0.0
2020-09-18,2.0674872,0.7228376,0.2368367,0.0
2020-09-19,0.0,0.0,0.0,0.0
2020-09-20,0.89475,0.3904693,0.0,0.0
2020-09-21,0.0,0.8315345,0.9931063,0.0
2020-09-22,1.1328506,0.0,1.2326769,0.0
2020-09-23,0.837509,0.9471361,0.0,0.0
2020-09-24,0.0935835,0.214905,0.3300045,0.0
2020-09-25,1.8173365,0.253159,1.5235255,0.0
2020-09-26,0.1981728,0.3004144,0.7429493,0.0
2020-09-27,1.2031936,0.280346,0.0,0.0
2020-09-28,0.6904991,0.8209005,0.0,0.0
2020-09-29,0.3268302,0.3479523,0.6591658,0.0
2020-09-30,0.9752455,0.0,0.1966179,0.0
2020-10-01,0.448003,0.5123917,0.0,0.0
2020-10-02,0.5694092,0.0,1.1289546,0.0
2020-10-03,1.029513,1.9016101,0.0,0.0
2020-10-04,0.5861208,0.7541426,0.7463304,0.0
2020-10-05,1.6595946,0.7899402,1.1369023,0.0
2020-10-06,0.1067185,0.0,0.5249263,0.0
2020-10-07,0.8335991,0.3173894,0.9859537,0.0
2020-10-08,1.0903484,1.203724,1.6335345,0.0
2020-10-09,0.0,1.1891766,0.274753,0.0
2020-10-10,0.9509905,0.5411015,0.1890117,0.0
2020-10-11,0.3931087,0.8318385,1.2857142,0.0
2020-10-12,1.000423,1.5304574,1.035582,0.0
2020-10-13,0.7003438,1.0452971,2.1196984,0.0
2020-10-14,0.8219591,1.2723569,1.2742236,0.0
2020-10-15,1.258162,1.3323538,1.4649013,0.0
2020-10-16,0.5567033,0.4982772,1.7165913,0.0
2020-10-17,0.3278162,0.6022923,1.6034516,0.0
2020-10-18,0.8472645,0.7602634,0.3440145,0.0
2020-10-19,0.8965306,0.0,0.0,0.0
2020-10-20,1.3618302,0.0,0.5555715,0.0
2020-10-21,0.2411932,0.0,1.0575573,0.0
2020-10-22,0.1121771,0.0,1.3969548,0.0
2020-10-23,0.0,0.5330091,0.0,0.0
2020-10-24,0.1313072,0.6373298,0.0,0.0
2020-10-25,0.5570183,0.4215385,1.5515544,0.0
2020-10-26,0.5301937,1.4881601,0.6308523,0.0
2020-10-27,1.3900192,0.0,0.0,0.0
2020-10-28,0.4867223,0.1128095,0.0,0.0
2020-10-29,1.6949547,0.0,0.0,0.0
2020-10-30,0.0,0.0,0.0,0.0
2020-10-31,0.0,0.9168222,1.5455124,0.0
2020-11-01,0.0,0.7623261,1.3799369,0.0
2020-11-02,0.2686729,0.0,1.8432804,0.0
2020-11-03,0.3803459,1.6459334,0.8799086,0.0
2020-11-04,0.0,0.0,0.0,0.0
2020-11-05,0.0,0.0,0.0,0.0
2020-11-06,0.1333138,0.0,0.0,0.0
2020-11-07,0.0,0.0,0.0,0.0
2020-11-08,0.0,0.0,0.0,0.0
2020-11-09,0.7636088,0.2104504,0.0,0.0
2020-11-10,0.0,2.103577,1.5168854,0.0
2020-11-11,0.0,0.6971051,1.4517097,0.0
2020-11-12,0.4675792,1.3955251,0.8803641,0.0
2020-11-13,0.4762947,0.318449,1.5313762,0.0
2020-11-14,1.1600783,1.4234624,1.6875333,0.0
2020-11-15,0.9975417,1.9216079,0.0,0.0
2020-11-16,0.7545583,1.8352704,2.155552,0.0
2020-11-17,1.1788576,0.5691836,0.0,0.0
2020-11-18,1.4124409,0.3729557,0.8385312,0.0
2020-11-19,0.5082911,1.4495285,1.9610291,0.0
2020-11-20,0.8845655,1.0819155,1.4479013,0.0
2020-11-21,1.0566631,0.7476647,2.0981831,0.0
