time_value,115,116,118,119,120,122,123,124,127,129,130,131,134,137,139,140,141
2020-08-01,1.9573176,0.0,1.520056,0.5798108,0.1776854,0.440528,0.6709141,0.0,1.409683,0.0,0.950042,0.0,1.0995197,0.4499857,0.4944966,2.4454846,0.6442093
2020-08-02,0.7138623,0.4447322,0.3546443,1.1754581,1.6680006,0.2844081,0.835375,0.0,0.8205551,2.4913404,0.1516668,0.3552332,1.1356099,0.5383775,1.2998775,0.4433358,0.2545874
2020-08-03,0.0,1.0379727,0.5346984,1.289516,1.9464868,0.0,0.5173304,0.2472937,0.816885,0.2052363,1.1436345,0.1572177,1.2246217,1.0058773,1.5163209,1.3044273,0.9942505
2020-08-04,0.0,0.9786504,0.7829257,1.0838714,0.3549872,0.7437436,0.5539271,0.0,1.4822874,0.9017622,0.4192273,1.5478494,1.1063027,0.7984737,0.3477426,0.3806105,1.0177133
2020-08-05,0.0,0.0,0.47644,1.3270794,1.469441,0.6929111,1.4336991,0.0,2.1710317,0.45819,0.659926,0.8607021,0.3079854,0.0,0.8130483,1.4820895,0.4665115
2020-08-06,0.0,0.1169713,0.2045165,1.1628242,2.212116,0.4798422,1.0138111,0.0,1.619089,1.2898186,0.7633111,1.3699407,1.3484259,0.4229819,2.1457703,1.3075717,0.4822459
2020-08-07,1.0,0.0,2.6607932,1.5441322,0.7344721,0.0,0.87315,0.0,1.7677951,1.5859554,1.1091934,0.0,0.4097228,0.0,0.0,0.8234176,0.5023338
2020-08-08,0.0,0.0,0.4092882,0.9442918,3.4899353,1.2637238,1.6402601,0.0,0.9687701,0.9839899,1.0452361,0.8430925,1.7547032,0.0,0.9018907,0.0,1.5084178
2020-08-09,0.0,0.0,0.7436716,0.9706898,2.2453079,0.6782377,0.7193195,0.0,1.0736664,0.6102946,0.70362,0.0,0.8943262,0.0,0.0,0.3019762,0.5780139
2020-08-10,0.0,0.1583803,0.5636716,1.0763074,0.5902001,0.0,0.7259897,0.0,0.7847842,0.3668219,0.2546536,0.6701938,0.6888148,0.9882621,0.0,0.8600002,0.9726105
2020-08-11,0.0,0.1877323,0.6555953,0.8845669,1.6998308,1.1264809,0.3852788,0.0,0.722212,0.4701898,0.7223494,0.5857818,0.6731849,1.4046105,0.0,0.4148577,0.0
2020-08-12,0.0,0.7493921,0.1804715,1.1568433,0.458725,1.4787213,0.4159082,0.0,1.8098124,0.6223794,0.6644648,0.0,0.1066948,0.0,0.0,2.0325463,0.0
2020-08-13,0.0,0.6822636,0.8741433,0.9527972,1.6811374,0.0,1.0395746,0.0,1.8947068,0.0,1.2985317,0.8912321,1.6149209,0.9898881,0.4844952,1.2265977,0.4487452
2020-08-14,0.0,0.6172362,1.5824156,0.5288861,0.0,1.9058005,0.2257512,0.0,0.7189932,0.832448,0.5256213,0.5,0.4240627,0.0,0.0,1.3832071,0.5240743
2020-08-15,0.0,0.9601702,1.2069505,0.0839978,2.5155662,1.9829212,1.1799697,0.0,0.0946513,2.6440113,0.7520503,0.0,0.5780768,0.0,0.0,1.7886004,0.4540125
2020-08-16,0.0,0.538485,0.7230314,1.103355,0.4101464,2.0252729,0.7596213,0.9374835,1.0066226,0.7828292,0.6495759,0.0,0.6298322,0.0,0.6666667,2.0398792,0.0
2020-08-17,0.0,0.0,0.1305198,0.1965663,1.4778454,0.4908074,1.3021941,0.0,1.3356126,0.384812,0.7255951,0.6177532,0.8091458,0.0,0.0,1.1609565,0.4343454
2020-08-18,0.0,1.6666667,0.7397061,0.282789,0.0,0.2066839,0.3820853,0.0,0.6896105,0.2508895,0.1511314,0.0,0.5892471,0.0,0.4823816,0.2538359,0.2013894
2020-08-19,0.0,0.0,0.6316677,0.3295936,0.0,0.7283068,0.6875401,0.0,0.5341898,0.0,1.2675118,0.0,0.3894564,1.0,0.0,0.9162914,0.7933821
2020-08-20,0.0,0.0,0.0,0.6556883,0.9243977,0.0,0.4671957,0.0,1.077533,0.0,0.7187904,0.0,0.6099679,0.0,0.0,0.6092051,1.24049
2020-08-21,0.0,0.9201717,0.5220059,0.439187,2.2468107,0.0,1.0713135,0.0,0.9858516,0.0,0.6905661,0.0,0.4798621,0.0,0.0,2.1450093,0.2014301
2020-08-22,0.0,0.0,0.2700417,0.1860027,0.0,0.0,0.408434,0.0,0.9153826,0.8858128,0.4934311,0.0,0.6572772,1.0,0.0,0.1975768,0.5481029
2020-08-23,0.0,0.2334749,0.9945005,0.6038916,0.0,0.0,0.0,0.0,0.0828697,0.0,1.8077757,0.0,1.5733894,0.0,0.9866778,1.7654513,0.0
2020-08-24,0.0,0.0,0.0,0.8989917,0.0,0.0,0.5986048,0.0,0.4224062,0.3869503,0.1871485,0.5,1.7457741,0.0,0.0,0.9607744,0.8954476
2020-08-25,0.0,0.2279539,0.6990318,0.2914749,0.0,0.0,0.7729267,0.0,0.7469213,0.2862203,0.5997283,0.0,0.7559837,0.477928,0.0,1.2579064,0.0
2020-08-26,0.0,0.0,0.4104556,0.8899499,0.0,0.0,0.3491246,0.0,0.6664679,0.0,0.2903492,0.0,0.4019312,0.0,0.0,0.204058,0.0741102
2020-08-27,0.0,0.4742688,0.454939,1.5234574,0.0,0.0,1.3788608,0.0,0.5778004,2.347272,0.2696815,0.0,0.3073138,0.0,0.0,1.0963875,0.3747768
2020-08-28,0.0,1.3166124,0.5613309,0.1310865,0.0,0.0,0.6410825,0.0,0.0597433,0.9349323,0.1080801,0.0,0.6883643,0.0,0.0,3.4373955,0.815319
2020-08-29,0.0,0.2787603,0.8142667,0.0,0.0,0.0,0.449437,0.0,0.6009134,0.0,0.710756,0.0,0.4312857,0.0,0.0,1.4390436,0.3298462
2020-08-30,0.0,0.2385708,1.3227963,0.6876515,0.4737595,0.0,0.8324701,0.0,1.371268,0.3836697,0.23458,0.0,0.5572424,1.1439352,0.0,0.403871,0.9382551
2020-08-31,0.0,0.6445191,0.3086224,0.5892445,0.0,0.0,0.1163738,0.0,1.1497536,1.5449406,0.0523354,0.0,0.6454527,0.0,0.0,1.1403879,0.5354302
2020-09-01,0.0,0.4653596,1.2046724,0.192497,0.0,0.0,0.2608153,0.0,1.1515948,1.2809222,1.5337936,0.0,0.7270207,0.0,0.0,1.6225447,0.5864943
2020-09-02,0.0,0.0,0.2649437,1.2485206,0.4518435,0.0,0.3111887,0.0,0.4024677,0.5360291,0.1542676,0.0,1.0625756,0.0,0.0,1.1328857,0.0
2020-09-03,0.0,0.0,1.1115394,0.5894669,0.7449538,0.0,1.9531929,0.0,0.3652734,0.0,1.0033596,0.0,2.3897869,0.0,0.0,2.0936052,0.6249004
2020-09-04,0.0,0.0,0.190311,0.1868685,0.0,0.0,1.1539014,0.0,0.1231671,2.0,0.6673785,0.0,0.0,0.0,0.0,1.099936,0.2814919
2020-09-05,0.0,0.0,0.0,0.2342276,0.0,0.0,0.0,0.0,0.3905828,0.0,0.153352,0.0,0.2067094,0.0,0.0,2.0203915,0.0
2020-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.3969331,0.0,1.6122649,0.0,0.1744495,0.0,0.9795751,0.0,0.0,1.0800823,0.3153782
2020-09-07,0.0,0.0,0.1952118,0.1098537,0.0,0.0,0.8194484,0.0,0.945109,0.0,0.1571166,0.0,2.0352121,0.0,0.0,0.0,0.8447798
2020-09-08,0.0,2.3902281,0.0,0.6641174,0.9916598,0.0,2.0224548,0.0,1.1252342,2.3963664,0.8641345,0.0,0.4553045,0.0,0.0,0.9380297,0.5206492
2020-09-09,0.0,0.0,0.0,0.2299688,0.0,0.0,2.0690516,0.0,0.0,0.4000018,0.2606422,1.8468824,1.5533119,0.0,0.3238404,0.3527349,0.0
2020-09-10,0.0,0.3876598,0.236234,0.1099063,2.8196859,0.8676068,1.2554936,0.0,1.0588208,0.0,0.0889462,0.0,2.3368616,0.0,0.0,0.6614113,0.0
2020-09-11,0.0,0.8174293,0.0,0.2754555,0.0,0.0,2.0356875,0.0,0.214732,1.6073192,0.6786831,0.0,0.0,0.0,0.0,0.6340944,0.0
2020-09-12,0.0,0.0,0.4028995,0.4673869,0.148501,0.8963388,0.6276062,0.0,0.354733,0.9524335,0.7435144,0.6390876,0.0,0.987526,0.7239953,1.1370341,1.0246824
2020-09-13,0.0,1.398455,0.4164033,1.0372966,1.1662539,0.0,0.9052533,0.0,0.4192272,2.3922385,0.6519455,0.0,0.0,1.7735132,0.0,0.2863061,0.0
2020-09-14,0.0,0.8423826,0.2534674,0.0911164,1.5922443,0.1867857,0.5750204,0.0,0.1242698,0.3999006,0.4947777,0.7477922,1.6471145,0.0,0.0,0.3772658,1.0023322
2020-09-15,0.0,0.30434,0.6145426,0.1632263,0.0,0.0,0.0,0.0,1.0368869,1.5119253,0.7162443,0.2174733,1.7835868,0.0,0.0,0.3377218,0.0558277
2020-09-16,0.0,0.0,0.2169603,1.1624634,0.0,0.2511531,1.0977866,0.0,0.0,0.0,0.5979706,0.0,0.0,0.0,0.0,0.3271758,0.6559916
2020-09-17,0.0,0.4877337,0.5732468,0.6758264,0.0,0.0,1.3206329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383665
2020-09-18,0.0,1.3564169,0.6795184,0.0463828,0.0,0.0,1.0315934,0.0,0.8918372,0.3138802,0.4206829,0.0,0.9115924,0.0,0.0,0.0,0.5996315
2020-09-19,0.0,0.9370455,0.5407883,0.4745155,0.8268268,0.0,0.0,0.0,0.3737377,0.1360684,0.3540928,0.0,0.4137658,0.0,0.0,0.3586017,0.0
2020-09-20,0.0,0.9909375,0.4018831,0.6013026,0.0,0.0,0.7823519,0.0,0.0,0.0,0.7353444,0.0,0.4150502,0.0,0.0,1.0,0.0
2020-09-21,0.0,0.0,0.5696268,1.087045,0.0,0.0,0.4298991,0.0,0.0,0.0,0.0888694,0.0,0.0,0.0,0.0,0.0,0.9601957
2020-09-22,0.0,0.3033748,1.2192218,0.0,0.0,0.0,1.5039527,0.0,0.7369272,0.0,0.2798564,0.0,1.2650239,0.0,0.0,0.0,0.5072559
2020-09-23,0.0,0.9907913,0.2886272,1.3992448,0.0,0.0,0.0,0.0,0.3530026,0.0,0.48931,0.0,1.8333333,0.0,0.0,0.0,1.5695194
2020-09-24,0.0,0.0,0.0,0.6675119,0.0,0.0,1.16263,0.0,0.1471143,0.2201694,0.1237024,0.0,0.7570613,0.0,0.0,1.8587242,0.0
2020-09-25,0.0,0.0,0.0,0.312314,0.0,0.0,0.0,0.0,0.686591,0.0,1.0489266,0.0,0.5333333,0.0,0.0,1.5301403,0.5587122
2020-09-26,0.0,1.0,0.509257,0.3758073,0.0,0.0,0.988945,0.0,0.1831794,0.6397116,0.7800054,0.0,0.7455104,0.0,0.0,0.0,0.0
2020-09-27,0.0,0.6186129,0.537702,0.0,0.0,0.0,0.6802507,0.0,0.590997,0.2056809,0.6467155,0.0,0.0,0.0,0.0,0.8912452,0.3943772
2020-09-28,0.0,0.0,0.0,0.6449602,0.5,0.0,0.4566898,0.0,1.7271532,0.0,0.0,0.0,0.0,0.6353316,0.0,1.502834,0.0
2020-09-29,0.0,0.0,0.2780188,0.1694237,0.0,0.0,0.0,0.0,0.3604136,0.4001922,0.5006933,0.0,1.3458091,0.0,0.0,2.3511234,0.0
2020-09-30,0.0,1.4287647,0.0,0.0,0.0,0.0,0.7473077,0.0,0.0,0.0,0.3125287,0.0,0.0,0.0,0.0,0.9207708,0.1691636
2020-10-01,0.0,0.0,0.1088214,0.6551247,0.0,0.0,0.7875985,0.0,1.4853373,0.0,0.5642996,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,0.0,0.0,0.6077106,0.3112757,0.0,0.0,0.4747603,0.0,0.0,0.0,0.83193,0.0,0.8322522,0.0,0.0,0.0,0.1999832
2020-10-03,0.0,0.0,0.0,0.0,0.0,0.0,0.6693295,0.0,1.368419,0.0,0.3875143,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-04,0.0,0.0,0.0,1.3719445,0.0,0.0,0.181092,0.0,0.0,0.0,0.0,0.0,0.9061695,0.0,0.0,0.0,1.0548939
2020-10-05,0.0,0.0,0.4102103,0.0,0.0,0.0,0.9411694,0.0,0.0,0.0,0.346215,0.0,2.4565972,0.0,0.0,0.2900503,1.1388553
2020-10-06,0.0,0.0,1.1716474,1.2529846,0.7239524,0.4236822,1.1692847,0.0,0.0,1.7068846,0.349599,0.0,1.5321523,0.0,0.0,1.4845131,0.4771073
2020-10-07,0.0,0.0,0.8030198,0.1375678,0.434456,0.0,2.0555577,0.0,0.7723669,0.0,1.3579753,0.0,0.7017365,0.6532799,0.0,0.0,0.0
2020-10-08,0.0,0.2385077,0.1126464,0.0,0.0,2.6197765,0.0813359,0.0,0.528303,0.9744445,0.7585256,0.0,0.8239412,0.0,0.0,0.0,0.6638318
2020-10-09,0.0,0.455378,0.3384024,0.7479353,0.0,0.0,1.278813,0.0,0.258286,0.3171493,0.7872195,0.0,1.5751223,0.0,0.0,0.7646856,0.606824
2020-10-10,0.0,0.0,0.6811125,0.8641237,0.0,0.0,1.0142561,0.0,0.5166895,0.8692068,0.1237746,0.0,0.2323167,0.0,0.0,0.8525779,0.2794329
2020-10-11,0.0,0.0,0.5579565,1.6969614,0.8865405,0.0,0.3911927,0.0,0.481985,1.8769492,0.9520525,0.0,0.2192252,0.0,0.0,0.2909611,1.0608571
2020-10-12,0.0,0.0,0.3675467,0.4087072,0.0,0.0,0.6418221,0.0,0.5431138,0.0,0.2312206,0.0,0.7309834,0.0,0.0,0.9281552,0.2977039
2020-10-13,0.0,0.0,0.471648,0.9908239,0.0,0.0,0.1035276,0.0,0.0,1.3705178,0.7388487,0.0,0.7689864,0.0,0.0,0.4556297,0.2145981
2020-10-14,0.0,1.2115058,0.353153,1.3596993,0.0,0.0,0.7372681,0.0,0.0,1.2614738,1.5670011,0.0,0.4027812,0.0,0.0,0.0,0.0
2020-10-15,0.0,0.0,0.4769767,0.2558187,0.0,0.0,0.7295652,0.0,0.2608368,0.9136933,0.8199355,0.0,0.3826544,0.0,0.0,1.4386023,0.7992988
2020-10-16,0.0,0.2406268,0.9915351,0.0,0.0,0.0,1.0943194,0.0,0.0,0.0,0.208786,0.0,1.2635015,0.0,0.0,1.7162782,0.796745
2020-10-17,0.0,0.0,0.0,0.5912352,0.0,0.0,0.3354449,0.0,0.0,0.6160637,0.7448914,0.0,1.1834195,0.0,0.0,0.0,1.1122656
2020-10-18,0.0,0.0,0.0,0.5769746,0.0,0.0,0.3622674,0.0,0.6168173,0.0,0.5903622,0.0,0.0,0.0,0.0,0.0,0.6093515
2020-10-19,0.0,2.1718693,0.3829098,0.9247909,0.0,0.0,0.5138643,0.0,0.3984472,2.4349409,0.4009228,0.0,0.0,0.0,0.0,0.5524036,0.413062
