time_value,023,025,033,043,056,058,065,069,073,077,079,080,081,082,085,086,089,091,096
2020-08-01,1.2156058,1.8510694,2.192574,1.1961367,1.0662444,0.9700865,0.0,1.4994101,0.0,0.800515,0.7261605,0.0354217,0.6368152,1.0064031,0.0,0.0,0.0,1.4386813,1.3731842
2020-08-02,0.7505714,0.7962238,0.4142529,1.0740975,0.8006363,1.772796,0.1011642,0.9686972,0.0,0.0474606,0.2571751,0.662095,0.3129831,0.5724749,0.0,0.0,0.7835076,0.4602568,0.1844694
2020-08-03,0.0511219,1.2982695,0.6238998,1.5967841,0.8314403,1.7326327,0.6053819,1.2923666,0.2976573,0.6876251,0.4372292,0.4842289,1.1428511,0.3655827,0.166247,0.0,1.0904035,3.3714899,1.6463016
2020-08-04,1.1956812,2.8025022,0.0,0.1744535,0.7573789,1.0110884,0.3551283,0.0,0.0,0.1011388,0.1197149,0.3974937,0.2936797,0.5371023,0.6767191,0.0,0.8650609,1.2586522,0.6778855
2020-08-05,0.1446114,1.0379257,0.0,0.3737978,0.4474538,0.4574136,0.7030424,0.7687883,0.0,0.3387058,0.8889014,1.0231512,1.5442314,0.4229998,0.0,0.0,0.0,0.9679544,0.8449071
2020-08-06,0.3116526,0.097222,0.2523051,0.7507069,1.0385855,0.6365254,0.0,0.0,0.0,1.0612252,1.1726442,0.5152194,0.1094913,0.0,0.0599062,0.0,0.0,0.0,1.9330233
2020-08-07,0.4858889,1.1463583,1.4793522,1.7554851,1.0816441,0.7919305,0.0,1.4706132,0.0,0.162793,1.0536565,0.3535756,1.2797258,0.0,0.0,0.0,0.3892819,1.6533512,0.3580174
2020-08-08,0.2949506,1.7634687,0.9214004,0.3685363,1.3941663,2.1450269,0.3504701,0.0,0.0,0.2616257,0.4303352,0.176076,0.5789733,0.2517041,0.9364109,0.0,0.6679013,0.8741249,0.1095688
2020-08-09,0.254229,1.6412547,0.3377166,0.7926919,0.6906073,0.3742951,0.3934231,0.75,0.0,0.3286915,0.4671848,0.5219289,0.625105,0.5308681,0.0,0.0,0.5535384,1.5206762,0.9006884
2020-08-10,0.2352673,0.0,0.0,1.4137932,1.260584,0.8774977,0.134933,0.0,0.0,0.0997995,1.2226291,0.4125982,0.0,0.8802192,0.0,0.0,0.0,0.0,0.5240033
2020-08-11,0.2395868,0.1998056,1.1779654,3.3303207,1.0462784,0.9384927,0.5403957,0.0,0.0,1.0161248,1.0617274,1.6193341,0.1003072,0.0,0.0,0.0,0.4605543,0.7925696,0.3543968
2020-08-12,0.4216942,0.8134672,0.1495733,0.2539947,0.6715449,1.2309415,0.5180432,0.0,0.0,0.2646961,1.1009395,0.5177612,0.1984599,0.0,1.3617326,0.0,0.0,0.0,0.5587734
2020-08-13,0.3388445,0.9238905,0.0,1.4021556,0.8144524,2.8390235,0.6564363,0.0,0.0,0.4905734,0.1579739,0.2901866,0.2210263,0.0,0.0,0.0,0.0,0.0,0.4515339
2020-08-14,0.8795358,1.5032536,0.8796364,0.4612585,0.9683544,0.9143308,0.0,0.0,0.0,0.0355091,1.190883,1.2662935,0.0,0.0,0.0,0.0,0.0,2.0419209,0.0
2020-08-15,0.5050507,0.8476657,0.2470524,0.7084136,1.0946738,1.4314008,1.0840148,0.0,0.0,0.1645577,0.2442423,0.514205,0.9699821,0.5411141,0.0,0.0,0.611779,0.8456558,0.0
2020-08-16,0.294757,0.8085041,0.9291695,0.5385901,0.8420577,1.9180347,0.0,0.0,0.0,1.5922943,0.1394682,0.0,0.7727231,0.0,1.5599269,0.0,0.0,0.0,0.0
2020-08-17,0.473541,0.4768542,0.7040316,1.5795949,0.7270293,0.5531436,0.7046517,0.0,0.0,0.4070404,1.0113817,0.0763886,1.1074639,0.3726898,0.0,0.0,0.0,0.0,0.0
2020-08-18,0.4281428,0.3282361,0.4215557,1.3200735,0.9332015,0.9874239,0.0,0.0,0.0,0.2407698,0.1931359,0.0,0.223448,0.0948386,0.0,0.0,0.0,0.0,0.2677672
2020-08-19,0.0914223,0.7043093,0.7939423,1.1875673,0.7399025,0.0,0.4774944,0.0,0.0,0.2851709,0.5529649,0.5383851,0.3878838,0.7025696,0.0,0.0,0.0,0.0,0.0
2020-08-20,0.0,1.4074709,0.142087,1.3462526,0.8208215,2.0160894,0.2360982,0.0,0.0,0.2030475,1.0138849,0.9975121,0.5839553,0.0,0.2245454,0.0,0.0,0.4799898,0.0
2020-08-21,0.5234538,0.4782208,0.144232,0.8022337,0.6007669,1.8886555,0.2904757,0.0,0.0,0.4143404,0.5700273,0.1061535,0.4673389,0.4078144,0.0,0.0,0.0,0.0,0.0
2020-08-22,0.5981767,0.0,0.3606245,1.1960667,1.0330545,1.3298104,0.0,0.0,0.0,0.1581163,0.4119581,0.4050267,0.4875389,0.0944887,0.3059568,0.0,0.0,0.0,0.0
2020-08-23,0.551511,1.0214303,0.1905759,0.5431022,0.4954027,0.9901574,0.0,0.0,0.0,0.0,0.5002616,0.9754999,0.0,0.141374,0.0,0.0,0.0,0.0,0.0
2020-08-24,1.1121104,0.8204918,0.0,0.6592203,0.5365589,0.9455691,0.9084386,0.0,0.0,0.3189403,1.982375,0.5492303,0.0,0.0,0.0,0.0,0.0,0.0,1.876811
