time_value,274,276
2020-08-01,30.1491932,24.7542712
2020-08-02,25.6931141,33.268072
2020-08-03,21.0611973,26.3927096
2020-08-04,21.6784804,31.2353725
2020-08-05,26.830869,34.5857499
2020-08-06,25.7328954,20.4467421
2020-08-07,29.4183514,22.1608683
2020-08-08,23.1512441,0.0
2020-08-09,25.086299,21.1110804
2020-08-10,22.3213189,25.6482219
2020-08-11,21.9106665,35.7686174
2020-08-12,17.970667,31.002341
2020-08-13,18.7884717,0.0
2020-08-14,25.1200208,0.0
2020-08-15,18.834521,20.6081689
2020-08-16,25.3508579,0.0
2020-08-17,23.8319813,20.7440709
2020-08-18,22.5467851,13.2876115
2020-08-19,20.998587,0.0
2020-08-20,35.5372528,0.0
2020-08-21,23.1593177,0.0
2020-08-22,27.8527138,0.0
2020-08-23,23.1102677,0.0
2020-08-24,20.047916,0.0
2020-08-25,26.2101487,0.0
2020-08-26,18.7145792,0.0
2020-08-27,20.3593779,0.0
2020-08-28,23.8163531,0.0
2020-08-29,21.5240013,0.0
2020-08-30,21.178715,0.0
2020-08-31,17.6254628,0.0
2020-09-01,15.1492718,0.0
2020-09-02,24.7475781,0.0
2020-09-03,29.3326513,0.0
2020-09-04,23.6371708,0.0
2020-09-05,0.0,0.0
2020-09-06,0.0,0.0
2020-09-07,19.3186248,0.0
2020-09-08,18.5091925,0.0
2020-09-09,24.0156134,0.0
2020-09-10,25.3818714,0.0
2020-09-11,28.0514398,0.0
2020-09-12,29.5981272,17.3331311
2020-09-13,28.9467978,0.0
2020-09-14,35.9880689,0.0
2020-09-15,28.1594042,0.0
2020-09-16,30.360233,0.0
2020-09-17,17.4661212,0.0
2020-09-18,19.7662368,0.0
2020-09-19,30.8419192,0.0
2020-09-20,27.2275061,0.0
2020-09-21,32.8645469,0.0
2020-09-22,32.178401,0.0
2020-09-23,25.9783258,0.0
2020-09-24,28.8653257,0.0
2020-09-25,31.0863256,0.0
2020-09-26,21.7375318,0.0
2020-09-27,19.1583677,0.0
2020-09-28,26.9097522,0.0
2020-09-29,40.5492236,0.0
2020-09-30,0.0,0.0
2020-10-01,0.0,0.0
2020-10-02,0.0,0.0
2020-10-03,0.0,0.0
2020-10-04,0.0,0.0
2020-10-05,34.1144545,0.0
2020-10-06,38.6396004,35.6026446
2020-10-07,45.0106767,0.0
2020-10-08,30.1497338,42.7271131
2020-10-09,39.0895668,0.0
2020-10-10,33.1478211,0.0
2020-10-11,35.9701959,0.0
2020-10-12,39.3874745,0.0
2020-10-13,30.3159903,0.0
2020-10-14,41.5414481,0.0
2020-10-15,35.8385003,0.0
2020-10-16,33.8742049,0.0
2020-10-17,40.8854342,0.0
2020-10-18,42.9159447,0.0
2020-10-19,35.7734002,0.0
2020-10-20,35.3490382,0.0
2020-10-21,51.0315983,0.0
2020-10-22,42.375485,0.0
2020-10-23,0.0,0.0
2020-10-24,34.5244107,0.0
2020-10-25,38.2174261,0.0
2020-10-26,36.320064,0.0
2020-10-27,0.0,0.0
2020-10-28,0.0,0.0
2020-10-29,0.0,0.0
2020-10-30,0.0,0.0
2020-10-31,0.0,0.0
2020-11-01,42.4487874,0.0
2020-11-02,52.327593,0.0
2020-11-03,0.0,0.0
2020-11-04,0.0,0.0
2020-11-05,0.0,0.0
2020-11-06,0.0,0.0
2020-11-07,0.0,0.0
2020-11-08,0.0,0.0
2020-11-09,0.0,0.0
2020-11-10,56.9925407,49.5197015
2020-11-11,44.4745519,0.0
2020-11-12,48.0759137,0.0
2020-11-13,63.0735737,0.0
2020-11-14,48.9867986,0.0
2020-11-15,57.102251,0.0
2020-11-16,54.9105457,0.0
2020-11-17,58.7008822,0.0
2020-11-18,55.6074189,0.0
2020-11-19,60.2530685,0.0
2020-11-20,50.6187406,0.0
2020-11-21,53.2405249,48.5044137
2020-11-22,53.4800178,0.0
2020-11-23,43.94908,0.0
2020-11-24,49.7106332,0.0
2020-11-25,58.9882397,0.0
2020-11-26,51.9625118,0.0
2020-11-27,45.0109659,0.0
2020-11-28,50.6226058,0.0
2020-11-29,48.8811066,0.0
2020-11-30,36.847283,0.0
2020-12-01,47.3230348,0.0
2020-12-02,56.7734773,0.0
2020-12-03,45.9314549,0.0
2020-12-04,44.0996245,0.0
2020-12-05,48.5824643,0.0
2020-12-06,42.6438534,0.0
2020-12-07,41.336676,0.0
2020-12-08,39.535106,39.7071495
2020-12-09,45.6176879,0.0
2020-12-10,37.0247075,0.0
2020-12-11,42.4044829,0.0
2020-12-12,50.3766391,0.0
2020-12-13,38.7730784,0.0
2020-12-14,41.8175265,43.3374178
2020-12-15,40.9365331,38.6330537
2020-12-16,37.3240687,0.0
2020-12-17,42.7687553,0.0
2020-12-18,42.9025058,0.0
2020-12-19,43.9520263,0.0
2020-12-20,34.9930544,0.0
2020-12-21,34.7216927,0.0
2020-12-22,33.9118793,0.0
2020-12-23,28.8475877,0.0
2020-12-24,0.0,0.0
2020-12-25,0.0,0.0
2020-12-26,40.6438116,0.0
2020-12-27,33.1877713,0.0
2020-12-28,31.7910205,0.0
2020-12-29,50.6233016,0.0
2020-12-30,30.5283379,0.0
2020-12-31,30.9327803,0.0
2021-01-01,46.5275648,0.0
2021-01-02,34.6961905,0.0
2021-01-03,36.1160203,0.0
2021-01-04,31.4223379,35.5224243
2021-01-05,37.2367386,0.0
2021-01-06,33.2570786,0.0
2021-01-07,29.5982778,0.0
2021-01-08,0.0,0.0
2021-01-09,41.1095097,0.0
2021-01-10,31.5109886,0.0
2021-01-11,40.5775559,0.0
2021-01-12,29.9364334,0.0
2021-01-13,42.3700549,0.0
2021-01-14,39.1481754,0.0
2021-01-15,0.0,0.0
2021-01-16,28.0020006,0.0
2021-01-17,29.0658609,0.0
2021-01-18,34.4081808,23.8706694
2021-01-19,36.2305385,0.0
2021-01-20,0.0,0.0
2021-01-21,32.1776932,0.0
2021-01-22,30.0897974,0.0
2021-01-23,23.8672582,0.0
2021-01-24,22.4875959,37.8118486
2021-01-25,37.7935549,0.0
2021-01-26,32.2510219,0.0
2021-01-27,34.9471822,0.0
2021-01-28,24.9066091,0.0
2021-01-29,27.6733478,0.0
2021-01-30,26.6977489,0.0
2021-01-31,25.6577004,0.0
2021-02-01,0.0,0.0
2021-02-02,20.3008451,0.0
2021-02-03,31.6261872,0.0
2021-02-04,28.1281122,0.0
2021-02-05,20.2836966,0.0
2021-02-06,0.0,0.0
2021-02-07,33.7400576,0.0
2021-02-08,32.1689694,0.0
2021-02-09,21.258796,0.0
2021-02-10,27.4486234,0.0
2021-02-11,28.0355178,0.0
2021-02-12,20.4313796,0.0
2021-02-13,32.3083143,0.0
2021-02-14,32.3784021,0.0
2021-02-15,15.3149865,0.0
2021-02-16,30.8258463,0.0
2021-02-17,0.0,0.0
2021-02-18,24.0661389,0.0
2021-02-19,22.6257126,0.0
2021-02-20,20.4332567,0.0
2021-02-21,20.0388362,0.0
2021-02-22,0.0,0.0
2021-02-23,18.3947689,0.0
2021-02-24,25.9436319,0.0
2021-02-25,0.0,0.0
2021-02-26,13.936034,0.0
2021-02-27,15.2925494,0.0
2021-02-28,16.7384437,0.0
2021-03-01,19.0294709,0.0
2021-03-02,17.0975203,0.0
2021-03-03,0.0,0.0
2021-03-04,0.0,0.0
2021-03-05,27.913166,0.0
2021-03-06,19.2716195,0.0
2021-03-07,19.1696441,0.0
2021-03-08,12.5902782,0.0
2021-03-09,14.8986937,0.0
2021-03-10,21.036526,0.0
2021-03-11,0.0,0.0
2021-03-12,0.0,0.0
2021-03-13,16.2936093,0.0
2021-03-14,0.0,0.0
2021-03-15,18.4261025,0.0
