time_value,373,376,377,379,380
2020-08-01,31.2812386,29.9945503,31.2288977,29.6578838,29.3005147
2020-08-02,29.6048791,32.2499329,28.9171711,31.9411121,21.9422476
2020-08-03,28.0766619,26.9310332,31.304777,25.1241905,26.0894335
2020-08-04,27.6369237,28.3378951,29.1924572,31.6157992,28.7311917
2020-08-05,24.9329832,24.5780876,31.3075614,26.0456456,26.4578304
2020-08-06,24.1843959,0.0,34.1069495,28.2841153,31.2004732
2020-08-07,25.2483673,29.6860935,30.2226351,31.3953027,29.2258274
2020-08-08,27.7431384,32.9255584,26.6411122,35.0797455,24.0480684
2020-08-09,29.0730674,27.4432003,26.5926634,27.8679416,25.688767
2020-08-10,22.6080726,0.0,26.7431296,28.700715,29.9790065
2020-08-11,28.0590178,24.1492192,30.7162887,27.6194998,26.8218923
2020-08-12,21.5366406,0.0,27.4773396,29.9416828,24.0345773
2020-08-13,28.9655439,0.0,32.9272801,27.701244,27.1146331
2020-08-14,31.419777,0.0,30.9599437,25.0925344,26.3780232
2020-08-15,29.8460735,0.0,33.9552352,30.4808579,25.4275558
2020-08-16,28.0491845,33.4342106,27.0146075,28.0944389,23.9611405
2020-08-17,25.7331726,0.0,29.3312625,26.9096622,23.741066
2020-08-18,24.2876701,0.0,24.3474775,30.734689,23.758761
2020-08-19,26.1666076,0.0,25.8214755,27.4559192,24.6953766
2020-08-20,32.2057301,22.1738954,25.2542527,30.6749306,22.334169
2020-08-21,24.8864992,0.0,27.2295447,34.0075029,23.6755672
2020-08-22,28.9870699,0.0,24.4220926,28.4917467,26.0168248
2020-08-23,29.2411867,0.0,23.7357055,23.027373,29.4882985
2020-08-24,24.9618052,0.0,29.1583482,27.3350499,25.1226955
2020-08-25,39.60128,0.0,29.7337984,18.2104951,25.7022877
2020-08-26,30.1040418,0.0,24.7770207,28.9381216,24.311541
2020-08-27,21.904364,0.0,31.1151328,30.8676259,27.3250569
2020-08-28,28.234229,0.0,24.900083,30.9301133,24.3082314
2020-08-29,26.5336612,0.0,25.3940319,32.4408018,29.3884914
2020-08-30,27.9756637,0.0,24.9084887,23.0210075,30.3441966
2020-08-31,30.6378885,0.0,23.4365235,25.0436726,24.2789971
2020-09-01,31.5061335,0.0,24.1832659,23.4186605,21.6286199
2020-09-02,27.831829,0.0,35.029538,26.4796861,20.6028336
2020-09-03,38.2872165,0.0,26.767706,23.1196431,22.4181129
2020-09-04,30.8781371,0.0,29.6497849,22.6420571,28.3281782
2020-09-05,29.7375275,0.0,23.7503392,25.1825462,24.2746401
2020-09-06,29.0765796,0.0,28.8449325,26.8802924,27.2540885
2020-09-07,25.8206034,0.0,29.0173905,24.8055692,20.6917584
2020-09-08,26.8865065,0.0,25.7565199,19.2259361,22.4056942
2020-09-09,30.4771162,0.0,24.408269,19.4330539,16.9184458
2020-09-10,32.6389759,0.0,29.164788,22.4004905,36.4434206
2020-09-11,34.5503834,0.0,23.4710839,26.4255577,21.0857665
2020-09-12,36.2898675,0.0,24.8586602,17.6736504,28.2474512
2020-09-13,27.659536,0.0,19.147753,22.0543986,22.3303105
2020-09-14,25.3544804,0.0,31.2691406,19.1655948,23.0001043
2020-09-15,21.8698902,0.0,24.0484518,23.0972144,26.4232485
2020-09-16,23.0320614,0.0,26.4983487,20.6392249,31.8162755
2020-09-17,14.1020717,0.0,15.1613888,23.2172658,25.4907999
2020-09-18,0.0,0.0,26.3754374,25.1642293,25.1298048
2020-09-19,18.013435,0.0,19.1955533,17.6238649,28.0044023
2020-09-20,31.6359826,0.0,27.5464758,19.0195886,20.698271
2020-09-21,33.1336181,0.0,27.1838178,28.7034007,20.7202158
2020-09-22,0.0,0.0,14.4987855,22.4203941,22.017495
2020-09-23,0.0,0.0,21.4677426,23.2962708,21.7215568
2020-09-24,22.4668845,0.0,20.6213596,31.001983,24.1854223
2020-09-25,18.223993,0.0,27.7668397,30.2186794,21.6424092
2020-09-26,0.0,0.0,27.0771582,12.988834,21.7484005
2020-09-27,26.5075405,0.0,19.5859083,43.437483,20.6364008
2020-09-28,25.5202996,0.0,27.8195265,17.2229147,20.5837259
2020-09-29,19.7978349,0.0,31.4462679,35.1817111,25.5965888
2020-09-30,17.4675803,0.0,21.0925308,22.9089272,30.4863633
2020-10-01,0.0,0.0,24.5877958,21.5453085,18.6840157
2020-10-02,0.0,0.0,24.8720055,27.8624848,29.3213743
2020-10-03,0.0,0.0,26.3810002,30.6710964,22.7731484
2020-10-04,0.0,0.0,25.7530508,32.3045205,31.0387053
2020-10-05,22.925708,0.0,31.3674042,22.0730431,33.0337541
2020-10-06,33.3456458,0.0,29.4427744,32.692149,31.7013297
2020-10-07,27.3172899,0.0,30.7729747,30.9330463,21.1016148
2020-10-08,23.797115,0.0,23.6084903,19.0068256,26.2701706
2020-10-09,24.2111238,0.0,30.286241,31.1350652,29.2322257
2020-10-10,0.0,0.0,31.5247922,29.486261,32.9672679
2020-10-11,21.0091532,0.0,32.1781687,27.4761093,27.8127244
2020-10-12,27.035097,0.0,28.7743239,26.0114594,25.9258723
2020-10-13,0.0,0.0,28.5297282,23.1988799,25.1157141
2020-10-14,0.0,0.0,21.3707509,17.4898228,31.0397786
2020-10-15,31.4792913,0.0,32.7504546,33.5356901,25.8220125
2020-10-16,36.7117884,0.0,27.9995796,32.9903808,33.7033997
2020-10-17,27.4791413,0.0,29.9388226,35.2212096,25.9005843
2020-10-18,31.1404893,0.0,32.719177,28.1137898,25.4561089
2020-10-19,25.9872491,0.0,29.5908837,27.9656128,34.3533527
2020-10-20,23.1652602,0.0,33.376911,26.5511848,34.4864793
2020-10-21,0.0,0.0,32.298813,24.1070886,30.1082198
2020-10-22,0.0,0.0,33.1919103,30.9358976,30.5664529
2020-10-23,0.0,0.0,32.3206784,23.5836493,34.1624469
2020-10-24,0.0,0.0,38.3706001,27.0107205,29.4215186
2020-10-25,0.0,0.0,31.4326343,26.0517166,28.0399013
2020-10-26,0.0,0.0,30.165499,37.5155791,28.7103882
2020-10-27,0.0,0.0,32.6099197,0.0,35.110367
2020-10-28,0.0,0.0,38.7336766,0.0,27.0914243
2020-10-29,0.0,0.0,33.4129216,0.0,26.8781093
2020-10-30,0.0,0.0,39.4197509,0.0,32.8013991
2020-10-31,0.0,0.0,43.5884852,28.11862,30.4494409
2020-11-01,22.2911966,0.0,35.4368494,31.4836509,27.5262924
2020-11-02,0.0,0.0,26.1874131,35.5222749,33.1759601
2020-11-03,0.0,0.0,24.296436,0.0,25.9472001
2020-11-04,0.0,0.0,0.0,0.0,36.720477
2020-11-05,0.0,0.0,0.0,0.0,0.0
2020-11-06,0.0,0.0,27.8068643,0.0,39.5856367
2020-11-07,0.0,0.0,0.0,0.0,0.0
2020-11-08,0.0,0.0,27.4336279,0.0,0.0
2020-11-09,0.0,0.0,31.2649362,0.0,37.337227
2020-11-10,0.0,0.0,29.7018398,42.4390583,36.2824059
2020-11-11,28.4550588,0.0,43.4131055,36.704548,35.9457577
2020-11-12,0.0,0.0,38.8619749,27.9969085,35.2697279
2020-11-13,0.0,0.0,42.1229953,35.1449382,28.7958753
2020-11-14,30.3284585,0.0,34.6630795,34.0447951,31.4535032
2020-11-15,39.8086513,0.0,40.5561592,39.7677599,33.5993814
2020-11-16,45.738163,0.0,40.2335173,41.0553293,34.1173291
2020-11-17,33.3464264,0.0,42.3366487,32.400253,36.7727527
2020-11-18,38.065736,0.0,41.6651914,38.8330636,37.3699301
2020-11-19,34.0184897,0.0,38.27822,30.9923616,40.8362661
2020-11-20,39.7511628,0.0,40.5677026,37.5202775,37.2307949
2020-11-21,38.1184982,0.0,42.2795483,32.413204,40.9898402
2020-11-22,36.0680224,0.0,30.6561188,32.8335522,40.3238538
2020-11-23,47.6012957,0.0,38.6039841,30.6212461,38.2856553
2020-11-24,36.8031377,0.0,47.3878665,33.0299249,36.5424021
2020-11-25,36.1890961,0.0,42.9758068,41.3749761,33.5236909
2020-11-26,44.2231252,0.0,40.1202211,31.0537595,38.3391504
2020-11-27,34.7234604,0.0,40.5290715,32.6254002,35.7763504
2020-11-28,37.1968827,0.0,38.5068224,36.0304043,34.7439464
2020-11-29,46.9241721,0.0,43.0111198,27.9664036,39.0473865
