time_value,155,156,158,161,163,164,166,170,171,172,173
2020-08-01,19.4730276,14.8246659,16.8951188,13.4109564,14.1292578,18.2577704,22.3170968,27.1693669,22.9170737,30.8743992,17.6100298
2020-08-02,14.7797805,18.3871359,13.1693349,11.1759838,14.9912891,19.6421438,17.4646883,25.1097251,21.9784793,28.1413654,25.9075248
2020-08-03,18.4467309,14.1718827,14.955422,15.9060944,14.7479799,20.6529448,18.4996692,25.0090621,20.9443489,21.9196546,22.117894
2020-08-04,17.5892923,14.1838796,15.6532883,18.0886428,18.9186101,15.1594066,19.0700118,26.3697775,20.80436,29.2189973,0.0
2020-08-05,16.8691252,17.5207073,13.9297639,9.6513201,13.0961491,22.0773341,20.0610014,26.2767239,16.0304458,26.1866435,29.0316424
2020-08-06,17.3222142,14.6062877,15.3559474,13.3567392,10.530087,25.8561218,17.1377166,23.3461706,19.7205267,24.1404799,24.3181406
2020-08-07,15.6494726,16.9700293,18.8529065,23.5430094,9.0945001,18.059585,15.9520632,27.7170291,14.1956322,30.1217796,30.9021771
2020-08-08,17.46011,21.2311776,17.2678574,11.9190531,0.0,17.7495141,15.6012498,26.5857119,16.7787842,32.2836917,0.0
2020-08-09,16.9516503,14.0974683,18.8625464,17.4694222,15.0625808,20.8414041,21.7506834,24.6274327,17.7955133,32.5964285,0.0
2020-08-10,15.8067776,17.1328145,12.4115905,13.6520193,0.0,21.9733944,18.8814963,34.8042072,22.50985,28.2744103,0.0
2020-08-11,0.0,14.2140883,12.7707628,9.765284,11.4578551,0.0,14.8916008,25.6282607,17.7422645,26.2928185,0.0
2020-08-12,14.8430765,14.1539186,17.9107512,14.5423103,0.0,0.0,10.6214552,27.6320348,13.6973261,32.0458465,15.4472312
2020-08-13,13.1542087,21.6287134,15.3122052,15.0467285,0.0,19.3709031,18.6815869,32.2956527,18.1670185,27.5274913,0.0
2020-08-14,11.1658559,16.7068128,12.72117,13.2002905,0.0,21.0745588,23.0165434,27.9553407,18.4807397,29.3507478,0.0
2020-08-15,0.0,15.6898912,15.4928743,11.7833807,0.0,14.6106815,15.207467,27.4819646,17.5048443,26.1211117,0.0
2020-08-16,8.640305,21.7869684,15.8830693,11.9075489,18.8728016,17.9154149,17.2985349,25.1299309,16.5042627,30.5739389,0.0
2020-08-17,16.1251096,14.6165742,24.8339815,14.4562523,0.0,20.1554192,17.11208,27.8840676,25.3356723,32.855183,17.6025717
2020-08-18,17.5182367,14.4707513,13.8374911,8.4465348,14.6174622,0.0,23.1285574,22.9501968,23.5415715,28.4848113,0.0
2020-08-19,0.0,24.2047424,22.218262,14.3358774,8.3166946,13.6601441,11.6202329,22.0989539,20.5439468,29.1908322,0.0
2020-08-20,0.0,12.6311116,18.0470605,14.0065263,0.0,23.8299795,16.5843618,28.6247209,14.3416977,35.0990031,0.0
2020-08-21,0.0,11.8902578,10.226085,16.3000329,0.0,0.0,18.3246465,0.0,31.2231891,21.4348021,0.0
2020-08-22,0.0,15.8742473,17.2566533,13.006215,19.1240554,0.0,17.5201082,26.0823624,14.7945729,32.7443966,0.0
2020-08-23,0.0,13.9736575,13.0438388,8.5912374,0.0,0.0,16.6749721,30.2804339,19.5707122,22.8458602,0.0
2020-08-24,0.0,17.2659906,14.1535279,9.9935907,0.0,16.9556692,11.2611665,33.8596901,19.0546497,28.4858588,0.0
2020-08-25,0.0,18.5091733,12.6796902,13.625986,0.0,0.0,17.2307816,32.4844217,22.139251,24.9284623,0.0
2020-08-26,0.0,9.0148671,11.4603416,12.6072032,0.0,0.0,14.3731683,0.0,23.6890066,30.0969701,0.0
2020-08-27,0.0,15.3038852,13.7102358,12.3816807,0.0,20.8833085,16.9776202,28.1294263,22.4118661,33.9689236,0.0
2020-08-28,0.0,12.8493311,12.9353968,15.6438435,0.0,16.2548119,16.9359188,0.0,26.8520803,25.9266851,0.0
