time_value,144,145,147,149
2020-08-01,34.0514578,38.5115178,33.7033777,25.1415639
2020-08-02,24.5356656,39.209917,37.1964541,31.839817
2020-08-03,31.4766174,35.4200062,33.5290311,30.4882061
2020-08-04,30.9330039,40.2761114,40.829879,32.1895048
2020-08-05,27.2797382,45.1178234,30.2925254,31.9086546
2020-08-06,28.4816941,37.4529838,28.7425044,33.2782457
2020-08-07,26.9169501,34.8242218,39.7871493,30.8243051
2020-08-08,25.1324964,27.8965006,37.5783675,33.9933594
2020-08-09,29.9007725,38.3147997,36.0317953,32.4145355
2020-08-10,26.6527169,32.0587602,31.886739,25.096232
2020-08-11,26.7014705,39.8600178,37.9192408,24.7290143
2020-08-12,28.2586574,31.3993329,33.2667024,30.9669988
2020-08-13,26.2673434,31.7439091,43.5624904,34.6806859
2020-08-14,26.4602712,25.5932743,32.7169336,29.7150196
2020-08-15,22.7649246,41.2027399,35.1407721,33.2076241
2020-08-16,25.3985623,27.9774318,40.0537855,40.9168842
2020-08-17,26.2889208,26.0201878,34.3295331,31.1929754
2020-08-18,24.4843955,36.2024263,33.8360104,35.1693285
2020-08-19,23.8798468,35.2388624,39.7089558,30.4996883
2020-08-20,26.4661903,39.0938586,42.9952509,24.6286497
2020-08-21,27.2982083,33.9058957,39.7916413,28.8092265
2020-08-22,27.7522469,39.4117262,33.1156488,32.4620977
2020-08-23,19.6383294,23.2997683,38.6343757,29.7379074
2020-08-24,23.7381864,34.5076753,0.0,39.121421
2020-08-25,25.5754727,33.5866376,32.4625832,25.6955863
2020-08-26,24.648153,32.3393133,0.0,24.1983011
2020-08-27,25.0310133,24.6446697,0.0,32.7347751
2020-08-28,26.7756772,26.1041502,0.0,30.7428986
2020-08-29,24.0575315,0.0,0.0,33.4141607
2020-08-30,19.9107707,25.7182451,31.2756148,22.8749683
2020-08-31,24.6208298,29.9533118,0.0,20.4766814
2020-09-01,22.1878704,0.0,34.5403002,25.9475964
2020-09-02,26.6064833,30.3557075,33.6467083,27.6269488
2020-09-03,23.9543786,0.0,0.0,29.659395
2020-09-04,25.7588781,0.0,0.0,23.1633526
2020-09-05,19.2070745,0.0,0.0,31.5721465
2020-09-06,27.1327181,0.0,0.0,27.5045382
2020-09-07,21.1173117,0.0,0.0,28.2781071
2020-09-08,23.503867,27.0964341,21.1156759,24.2183296
2020-09-09,22.7350154,23.9360964,23.1248015,20.8129087
2020-09-10,20.3333445,31.974744,32.4936625,32.647667
2020-09-11,19.8346983,32.1510879,0.0,20.9338268
2020-09-12,22.0967814,27.7064595,28.4824043,15.1744972
2020-09-13,24.990719,36.3419012,0.0,22.9253197
2020-09-14,21.8324001,35.1343401,27.6395166,21.1438472
2020-09-15,17.0977138,0.0,26.7140496,29.8533563
2020-09-16,20.9790701,0.0,0.0,20.6935336
2020-09-17,20.603745,24.837403,0.0,23.9433942
2020-09-18,22.5649989,20.6253879,0.0,14.8058
2020-09-19,20.7746413,0.0,0.0,23.3590567
2020-09-20,16.693901,0.0,0.0,34.0830806
2020-09-21,16.3190217,0.0,0.0,28.3744899
2020-09-22,19.0573845,0.0,0.0,21.1392737
2020-09-23,13.6026746,0.0,0.0,18.6229456
2020-09-24,24.2053064,0.0,0.0,37.355976
2020-09-25,19.8137247,0.0,0.0,17.7777619
2020-09-26,20.1406399,0.0,0.0,24.6220193
2020-09-27,21.6738125,0.0,0.0,24.9993278
2020-09-28,14.9833063,0.0,0.0,27.0075259
2020-09-29,16.8090938,0.0,0.0,24.8902645
2020-09-30,21.1911278,0.0,0.0,32.6396927
2020-10-01,18.3487489,0.0,0.0,0.0
2020-10-02,19.32677,0.0,0.0,0.0
2020-10-03,21.7683745,0.0,0.0,0.0
2020-10-04,25.2545795,0.0,0.0,25.7913076
2020-10-05,22.4642531,23.775703,0.0,28.2639156
2020-10-06,24.2515104,0.0,0.0,25.0187299
2020-10-07,25.5737887,33.524955,0.0,23.7376898
2020-10-08,25.5255776,0.0,0.0,21.3797983
2020-10-09,23.2616134,0.0,0.0,27.1862054
2020-10-10,20.7811765,0.0,0.0,26.7687035
2020-10-11,22.7396733,0.0,0.0,0.0
2020-10-12,19.0157286,0.0,0.0,26.2662806
2020-10-13,24.3120135,0.0,0.0,28.3917582
2020-10-14,22.3992648,0.0,0.0,26.0961971
2020-10-15,21.1114203,0.0,0.0,28.1813368
2020-10-16,19.6607782,0.0,0.0,19.2034607
2020-10-17,22.8007027,0.0,0.0,17.5710108
2020-10-18,21.5262657,0.0,0.0,23.8845837
2020-10-19,23.5034053,0.0,0.0,19.8806477
2020-10-20,16.0983755,0.0,0.0,26.3782464
2020-10-21,20.1240977,0.0,0.0,24.2190628
2020-10-22,21.4723766,0.0,0.0,25.0824689
2020-10-23,26.8085375,0.0,0.0,17.6892009
2020-10-24,20.2797399,0.0,0.0,29.5116697
2020-10-25,18.3354186,0.0,0.0,20.3289164
2020-10-26,20.315422,0.0,0.0,0.0
2020-10-27,15.0006514,0.0,0.0,0.0
2020-10-28,18.0550372,0.0,0.0,0.0
2020-10-29,33.9387758,0.0,0.0,0.0
2020-10-30,30.7403421,0.0,0.0,0.0
2020-10-31,21.2604986,0.0,0.0,17.0678492
2020-11-01,27.0214473,0.0,0.0,18.6441707
2020-11-02,22.6763944,0.0,0.0,20.3364972
2020-11-03,22.734273,0.0,0.0,0.0
2020-11-04,23.0227261,0.0,0.0,0.0
2020-11-05,21.6323344,0.0,0.0,0.0
2020-11-06,22.4437152,0.0,0.0,0.0
2020-11-07,28.9453068,0.0,0.0,0.0
