time_value,023,025,031,033,043,056,058,062,065,069,073,077,078,079,080,081,082,083,085,086,087,089,091,096
2020-08-01,1.1417798,1.0849706,0.7052931,1.138371,1.1670886,1.139929,1.2036212,0.8884314,1.1180084,1.2413019,0.7933165,1.0189028,1.2079539,1.1735232,1.1089228,1.0754514,1.2084431,1.2517404,1.3244458,0.8830883,0.9686537,1.1126989,1.0543575,1.1323122
2020-08-02,1.0504242,1.0644866,0.6451621,1.1342191,1.1782807,1.0742805,1.0947914,0.8147307,1.0984748,1.156208,0.8107036,1.0266502,1.0879813,1.0961669,1.0658006,1.0521669,1.2643659,0.8832061,1.20757,0.9412791,0.8611068,1.1909613,1.1073345,1.0278861
2020-08-03,1.179109,1.1575819,0.9327582,1.3007743,1.1936544,1.1324601,1.2289403,0.9007374,1.2131224,1.1458244,0.7806589,1.1795497,1.2639366,1.132277,1.1255821,1.2192898,1.3182299,1.2580332,1.3071874,1.0572859,0.9641221,1.2874491,1.1931476,1.135842
2020-08-04,1.1663518,1.1220944,0.8402584,1.2154479,1.2068183,1.0747058,1.1860138,0.9506775,1.1033553,1.139653,0.8440682,1.1596293,1.257929,1.1023235,1.0819999,1.1242637,1.2424768,1.0094578,1.3122229,1.065349,0.7802199,1.2918291,1.2232984,1.0547863
2020-08-05,1.0963146,1.0487879,0.6640405,1.0862645,1.2357369,1.0383937,1.1839183,0.8890184,1.1168959,1.0987306,0.6906766,1.0914833,1.2239763,1.0908137,1.0779244,1.0467186,1.2102541,0.9118272,1.1421676,0.8909027,0.9949622,1.265777,1.0536037,0.9957287
2020-08-06,1.0685509,1.0672839,0.8514223,1.0916315,1.2052354,1.0479875,1.1164449,0.8851549,1.1547104,1.0974733,0.7967324,1.0554802,1.2499185,1.054038,1.0902895,1.0935728,1.3078928,0.9199309,1.3372032,1.0212502,0.9586886,1.1292664,1.1288464,1.1133263
2020-08-07,1.0398022,1.0056436,0.8899902,1.1139511,1.1097002,1.0418653,1.2601753,0.9162972,1.0760953,1.1038366,0.7655,1.0478791,1.0979556,1.060886,1.0523425,1.0530401,1.2843771,0.9806867,1.2425739,1.0182142,0.9914868,1.0815824,1.2375384,0.9190323
2020-08-08,1.0122342,0.9935966,0.7328018,1.0757572,1.0810525,0.9800521,1.1567696,0.84185,1.0047071,1.0081918,0.67379,1.0170151,1.1719223,0.9852808,0.9634116,1.0407742,1.1884318,0.8419314,1.1719842,0.9929325,0.916349,0.9259009,1.0704933,0.9723147
2020-08-09,0.968963,1.0229499,0.7065339,1.1273545,1.1095515,0.9367377,1.0254132,0.8527659,1.1024643,1.0025672,0.7428005,0.9957973,1.0159568,0.95363,0.9523671,1.0659427,1.1366473,0.8768209,1.117785,0.8855754,0.7712116,1.153321,1.0518915,0.9725056
2020-08-10,1.1932346,0.9802595,0.9645237,1.0344695,1.1054581,1.0533399,1.1303076,0.7088508,1.3814688,1.0985794,0.7817893,1.0539755,1.1418934,1.0199551,1.0520304,1.0597898,1.2196087,0.9988355,1.2786134,0.9578737,0.9486692,1.054901,1.1210207,1.0597633
2020-08-11,1.2178884,1.025698,0.6940848,1.0541758,1.1545513,1.0814726,1.0550461,0.8353573,1.2284332,1.0869224,0.7841967,1.0123392,1.0800102,1.0558771,1.0701281,1.0591935,1.2265564,0.9766053,1.2281992,0.9874795,0.9571355,1.22219,1.1067091,1.0378078
2020-08-12,1.1068912,0.9630243,0.7935868,1.1137365,1.1102318,1.1093855,0.9543919,0.8198042,1.1410493,1.1638447,0.7779078,0.9906148,1.2979074,1.1018197,1.2714512,1.0249835,1.2202377,0.9937763,1.2418008,0.8601255,0.976263,1.0512553,1.0434992,1.0369859
2020-08-13,1.1265003,0.9859557,0.9056463,1.1064201,1.2169128,1.1072581,1.1014816,0.8088404,1.1509416,1.1687468,0.6959011,1.0760672,1.1759512,1.1221226,1.2440196,1.0389512,1.3232011,1.0745879,1.2859763,1.0988371,1.1926377,1.1762484,1.0493382,1.0234598
2020-08-14,1.087282,1.0101696,0.6753734,1.4279948,1.1251059,1.0855156,1.1138597,1.0464243,1.3676726,1.1018366,0.7035446,1.0505751,1.4319138,1.0590022,1.1071758,1.3892981,1.6244123,0.90309,1.5925739,1.0663275,1.3292975,1.4508602,1.1646575,1.112899
2020-08-15,1.0664999,0.9950678,1.0751566,1.4983728,1.0608848,1.1390248,1.0984297,0.7982964,1.4126974,1.1889386,0.7841699,1.1740081,1.3019057,1.1195836,1.0959616,1.3452967,1.5348172,0.9122773,1.4579526,1.0361986,1.1410204,1.4710463,1.2607748,1.170741
