time_value,446,447,448,449,450,451,452,456
2020-08-01,0.5506229,0.7657293,0.2925846,0.7158976,0.4406648,0.8083786,0.5068179,0.4860238
2020-08-02,0.6081868,0.6234169,0.5192293,0.6672845,0.4544034,0.8004592,0.5415078,0.4951716
2020-08-03,0.7162673,0.5920191,0.4538332,0.7889162,0.5155673,0.8980798,0.5148058,0.6439671
2020-08-04,0.6620496,0.6876268,0.5296254,0.7049536,0.5107972,0.8914444,0.5087434,0.7361679
2020-08-05,0.6415671,0.617204,0.4742972,0.7262027,0.5323388,0.8746834,0.5643981,0.7233761
2020-08-06,0.6631104,0.6681252,0.3793764,0.7695815,0.619727,0.8736405,0.5362137,0.6269416
2020-08-07,0.5480622,0.6733317,0.4758083,0.7277064,0.4425416,0.8225063,0.5571519,0.752906
2020-08-08,0.5255487,0.521651,0.5369315,0.6544839,0.4515479,0.7787003,0.4837245,0.5257337
2020-08-09,0.5619924,0.6597611,0.3714598,0.6396914,0.5552328,0.8029032,0.45234,0.5280079
2020-08-10,0.6083336,0.6757569,0.4176661,0.7063147,0.510135,0.7903659,0.4911669,0.6287168
2020-08-11,0.542624,0.6830726,0.4280605,0.6823024,0.5362771,0.7812382,0.5025671,0.5512438
2020-08-12,0.5411952,0.6434892,0.4227637,0.6923291,0.4770603,0.8213843,0.5085408,0.6666778
2020-08-13,0.5553436,0.6046312,0.4884032,0.7099154,0.5165276,0.8284737,0.5137649,0.6086173
2020-08-14,0.511959,0.504839,0.5120598,0.6784231,0.4360353,0.7322571,0.5179594,0.578971
2020-08-15,0.4983029,0.4670054,0.4079469,0.561406,0.406251,0.7184178,0.4703137,0.4758348
2020-08-16,0.5360789,0.4588948,0.3863559,0.6508908,0.42386,0.6801548,0.457912,0.3677881
2020-08-17,0.4909108,0.5679532,0.411107,0.6755256,0.4387522,0.7455767,0.6060779,0.7462937
2020-08-18,0.4573095,0.5329759,0.4119647,0.7021563,0.3941001,0.7886292,0.4045211,0.5990714
2020-08-19,0.571777,0.5856886,0.4141649,0.6562466,0.5498595,0.7409204,0.4372725,0.514228
2020-08-20,0.6250956,0.6366901,0.4836724,0.6446245,0.4332776,0.7527335,0.4295965,0.4676046
2020-08-21,0.4102038,0.5029955,0.4769731,0.6491892,0.37835,0.7110488,0.4697435,0.4522819
2020-08-22,0.4993314,0.4003961,0.4170167,0.5759843,0.419075,0.6890222,0.3950847,0.5039246
2020-08-23,0.3882955,0.4712748,0.4259475,0.6277251,0.3943088,0.6806181,0.4131856,0.4327933
2020-08-24,0.6196412,0.6344105,0.4234685,0.6921321,0.501011,0.7799569,0.4661686,0.4124562
2020-08-25,0.5009922,0.6544636,0.5072418,0.6410782,0.5220601,0.6515718,0.4373079,0.6125901
2020-08-26,0.636346,0.6301026,0.5272764,0.645867,0.4075887,0.7222422,0.4403312,0.4808153
