time_value,309,311,312,313,314,315,318,319,320
2020-08-01,0.5766345,0.662868,0.6974764,0.7670994,0.700747,0.7468354,0.9154282,0.7095889,0.7249459
2020-08-02,0.5636627,0.6981672,0.7411217,0.7184578,0.6207643,0.875061,0.951688,0.8867747,0.7317158
2020-08-03,0.7066827,0.7757752,0.8726677,0.9007741,0.5293364,0.9401248,0.9437714,0.8196903,0.9141709
2020-08-04,0.6984464,0.7712003,0.8857091,0.8901925,0.6871729,0.7961203,0.9832963,0.797036,0.8902051
2020-08-05,0.687278,0.7861129,0.9271057,0.8733162,0.6549971,0.7541561,1.0197981,0.8448651,0.8256432
2020-08-06,0.823236,0.7696806,0.9093479,0.8084459,0.7274215,0.8676994,0.9572151,0.7510882,0.8466217
2020-08-07,0.710476,0.7442093,0.7768159,0.7657472,0.6908044,0.8347025,0.9390445,0.9041727,0.8299886
2020-08-08,0.6453582,0.6651882,0.806736,0.8108185,0.6470234,0.7387969,0.8584782,0.7288042,0.6194777
2020-08-09,0.6553577,0.7162548,0.8361627,0.8996675,0.4932091,0.7497107,0.9414382,0.706231,0.7085976
2020-08-10,0.761152,0.7036139,0.9512839,0.8095667,0.7353234,0.8936242,0.9767308,0.8620838,0.7542581
2020-08-11,0.6834927,0.7258633,0.890905,0.8100811,0.750037,0.9265394,0.93814,0.7045649,0.7966607
2020-08-12,0.6594658,0.7364628,0.9698779,0.8211519,0.7351665,0.8324249,0.9585168,0.8884795,0.765122
2020-08-13,0.7748091,0.6647718,0.8270693,0.7959866,0.689312,0.7283499,0.8633847,0.8143829,0.6787543
2020-08-14,0.5857195,0.6603596,0.8588487,0.6971084,0.6948229,0.7634818,0.8577567,0.7931456,0.6782742
2020-08-15,0.52336,0.6131085,0.8056521,0.831201,0.6343693,0.659637,0.8021932,0.7185967,0.655621
2020-08-16,0.606017,0.5834901,0.7956917,0.6868846,0.6785988,0.6448605,0.7962393,0.6528298,0.6010206
2020-08-17,0.6684554,0.6574232,0.8665657,0.8043188,0.778691,0.752992,0.8612302,0.7857477,0.7010695
2020-08-18,0.6213737,0.7077059,0.8417987,0.7668672,0.8269719,0.7589536,0.8962106,0.8400706,0.7494783
2020-08-19,0.7155716,0.6705128,0.9325246,0.8066265,0.7746959,0.8320958,0.91775,0.8713815,0.7357524
2020-08-20,0.6825817,0.6535803,0.9062048,0.7409356,0.7431331,0.796347,0.9016433,0.8756024,0.6925269
2020-08-21,0.6257342,0.6276425,0.8268597,0.7045741,0.6690941,0.7863968,0.8313669,0.7517447,0.7297853
2020-08-22,0.5384382,0.5888637,0.799364,0.7030845,0.5700033,0.8465737,0.8445476,0.746418,0.6789834
2020-08-23,0.6530647,0.615777,0.7743885,0.7781976,0.6273099,0.757286,0.808457,0.7451786,0.6248842
2020-08-24,0.6673151,0.6494889,0.8920837,0.7545333,0.7699406,0.8748028,0.8753362,0.802789,0.7550849
2020-08-25,0.6699252,0.6344384,0.7677654,0.7835151,0.7422402,0.8455735,0.9288828,0.8692366,0.7676458
2020-08-26,0.60167,0.6607003,0.8163793,0.7842433,0.7315669,0.739243,0.9028618,0.8509434,0.7366904
2020-08-27,0.6045381,0.6638106,0.818782,0.8040271,0.7858043,0.8291158,0.9696809,0.9174481,0.7200046
2020-08-28,0.557681,0.6244741,0.8046525,0.749042,0.71542,0.7599056,0.8702078,0.7689615,0.6331671
2020-08-29,0.4187714,0.5746552,0.7628476,0.6588206,0.6966901,0.5770629,0.7792748,0.6172894,0.6370958
