time_value,101,102,103,104,105,106,107
2020-08-01,0.8147622,0.5798927,0.7836119,0.5512289,0.5294503,0.4651979,0.426145
2020-08-02,0.698102,0.6828469,0.7733381,0.7920079,0.4788334,0.5628737,0.5993511
2020-08-03,0.9294964,0.7570313,0.8412822,0.8027078,0.5738333,0.7256425,0.6884552
2020-08-04,0.8549824,0.7618499,0.8662919,0.8307235,0.5591048,0.73723,0.5990983
2020-08-05,0.8098878,0.7078507,0.8374247,0.7256139,0.476406,0.6113987,0.6193634
2020-08-06,0.8397714,0.783771,0.8716374,0.8496529,0.6366162,0.6849319,0.7778059
2020-08-07,0.9051051,0.7967829,0.8404116,0.8153027,0.4271295,0.6724086,0.6868823
2020-08-08,0.7873921,0.7066122,0.7549446,0.7788331,0.5244339,0.6998083,0.6448149
2020-08-09,0.8643451,0.6946508,0.7898285,0.7520832,0.3182096,0.7003556,0.5954458
2020-08-10,0.8901001,0.741785,0.8344913,0.8758272,0.5100401,0.7669471,0.6191166
2020-08-11,0.8719534,0.800869,0.8010253,0.8502943,0.5649703,0.8147682,0.6794133
2020-08-12,0.7792057,0.7049109,0.7757715,0.9631235,0.5411551,0.7354199,0.694035
2020-08-13,0.8794505,0.6259424,0.8305383,0.9037215,0.5574714,0.7940604,0.4227291
2020-08-14,0.7190733,0.7457415,0.7281746,0.7434286,0.5139702,0.625747,0.5592461
2020-08-15,0.6015205,0.6832746,0.6538022,0.7902194,0.4901843,0.5803356,0.5372083
2020-08-16,0.7171239,0.5650118,0.7254791,0.6424171,0.4553199,0.5398628,0.6153914
2020-08-17,0.8375838,0.632527,0.8472381,0.8229961,0.5267628,0.7839511,0.6008523
2020-08-18,0.9176445,0.7288699,0.8188738,0.9198324,0.5128729,0.7557449,0.7230402
2020-08-19,0.8166948,0.6600491,0.7910804,0.9462772,0.567883,0.7253479,0.5537724
2020-08-20,0.802313,0.6246631,0.7712603,0.7995726,0.5502415,0.6589736,0.5737767
2020-08-21,0.7837436,0.6756689,0.7388715,0.8677571,0.5662552,0.839902,0.5173727
2020-08-22,0.8954847,0.6021598,0.7025227,0.782586,0.3861591,0.7947583,0.5102013
2020-08-23,0.8362258,0.5881042,0.6494947,0.8272484,0.3353175,0.7029986,0.4554945
2020-08-24,0.9122757,0.6932117,0.8099269,1.0517304,0.4625378,0.8072661,0.5811367
2020-08-25,0.8372599,0.6971622,0.7280676,0.9608076,0.6055052,0.7112473,0.5121727
2020-08-26,0.7806737,0.6604021,0.7412319,0.8275037,0.6928311,0.7878144,0.5429057
2020-08-27,0.8150159,0.6605055,0.6906746,0.8486841,0.6258088,0.6585898,0.4991605
2020-08-28,0.7145346,0.569469,0.6339799,0.7131694,0.5850078,0.6973874,0.5589684
2020-08-29,0.6589399,0.5556873,0.6610531,0.7604212,0.3887018,0.5486887,0.4736979
2020-08-30,0.7107914,0.5353447,0.660858,0.7112616,0.4491302,0.7020755,0.5480438
2020-08-31,0.7803384,0.6239053,0.7300983,0.8716031,0.5868308,0.7648243,0.5009599
2020-09-01,0.8208572,0.6488432,0.7529257,0.785391,0.6418822,0.7172853,0.6775231
2020-09-02,0.7467745,0.6754962,0.7313905,0.8500873,0.6511431,0.8063589,0.4937312
2020-09-03,0.705651,0.675406,0.7263183,0.8924648,0.5827134,0.814662,0.5956372
2020-09-04,0.7991987,0.582712,0.7402035,0.7824969,0.6469653,0.7213108,0.5953801
2020-09-05,0.678549,0.6694271,0.7390111,0.7682511,0.5954314,0.6458024,0.5884058
2020-09-06,0.7644918,0.6644096,0.6879286,0.6169781,0.5211281,0.5489575,0.5120333
2020-09-07,0.6780522,0.592635,0.6558921,0.7284268,0.4771044,0.6577193,0.5209896
2020-09-08,0.7839324,0.6027208,0.6986159,0.7380535,0.4662902,0.6616896,0.5265524
2020-09-09,0.7110645,0.6493916,0.7413221,0.8279247,0.535395,0.8459098,0.5935984
2020-09-10,0.8162404,0.7629964,0.7805764,0.8350458,0.5003579,0.8129476,0.5612463
2020-09-11,0.8488171,0.6597819,0.7124951,0.8691638,0.5658699,0.8675382,0.6393614
2020-09-12,0.5336098,0.6498705,0.6859096,0.7322407,0.4819843,0.6141166,0.6029821
2020-09-13,0.6815252,0.6246799,0.6760441,0.7486874,0.4005322,0.6704084,0.5865409
2020-09-14,0.9416886,0.7856409,0.8087337,0.9037694,0.725546,0.8569067,0.432012
2020-09-15,0.7883408,0.6482912,0.8061711,0.9651533,0.6684628,0.8551825,0.7391818
2020-09-16,0.9197605,0.6369213,0.7865307,0.9188318,0.6263635,0.8057584,0.5719295
2020-09-17,0.912907,0.7172691,0.7411563,0.944725,0.5781473,0.7423087,0.5266407
2020-09-18,0.8441582,0.6068883,0.7245143,0.8097164,0.482933,0.6590139,0.5953792
2020-09-19,0.6954675,0.5242125,0.6883077,0.7090412,0.4488444,0.5908574,0.5480369
2020-09-20,0.7671005,0.6300484,0.6583068,0.5980995,0.6245896,0.6177539,0.6411393
2020-09-21,0.7916844,0.761217,0.7917323,0.9863103,0.5231076,0.9197463,0.5010564
2020-09-22,0.8795555,0.7428202,0.7982648,0.8776377,0.5684043,0.7379525,0.5847759
2020-09-23,0.86067,0.6580709,0.8021254,0.892039,0.6090466,0.7417246,0.5717691
2020-09-24,0.8247039,0.7189216,0.7884986,0.8737515,0.5669511,0.802311,0.602946
2020-09-25,0.8086922,0.6671046,0.7286581,0.9171057,0.3906732,0.8160954,0.53564
2020-09-26,0.7210543,0.6492194,0.6849513,0.6786769,0.3787302,0.6567463,0.4700816
2020-09-27,0.6908277,0.6408156,0.6449408,0.7353374,0.4156986,0.569896,0.457366
2020-09-28,0.7757148,0.6937125,0.8051903,0.8702795,0.5365245,0.6606246,0.6284469
2020-09-29,0.8061197,0.6658554,0.8083466,0.9575436,0.5741266,0.8221499,0.6993421
2020-09-30,0.6821565,0.6657999,0.7404845,0.8652792,0.5253023,0.6733616,0.7412543
2020-10-01,0.7200268,0.7325574,0.7168671,0.8774738,0.6418486,0.7808809,0.7412332
2020-10-02,0.9414268,0.8220456,0.9322345,0.9890982,0.6779564,0.779972,0.7413312
2020-10-03,0.7952437,0.6325816,0.7930975,0.8127245,0.5201971,0.6290664,0.7591905
2020-10-04,0.8800997,0.7878707,0.8347882,0.9504623,0.518237,0.7214661,0.7066956
2020-10-05,0.9272436,0.9116407,0.9776035,1.0572121,0.645901,0.8549338,0.7176699
2020-10-06,0.8569726,0.9325299,0.9543903,0.9195251,0.7884166,0.8783701,0.6922288
2020-10-07,0.9156993,0.8196738,0.8818103,0.9182982,0.665104,0.813596,0.7884105
2020-10-08,0.7943829,0.8582765,0.8816875,0.9364581,0.616833,0.7886669,0.5940712
2020-10-09,0.8534627,0.7286475,0.8176129,1.0244099,0.4688617,0.8106131,0.5972717
2020-10-10,0.7025154,0.6504199,0.7403919,0.6533133,0.5238196,0.5592706,0.4989587
2020-10-11,0.7458791,0.6976331,0.7342433,0.8072062,0.3910496,0.6768034,0.5738125
2020-10-12,0.883882,0.7501848,0.823246,0.9677044,0.4924389,0.7288585,0.6650048
2020-10-13,0.7382679,0.7822043,0.8553943,0.9164556,0.4545056,0.7486088,0.7523396
2020-10-14,0.8350966,0.7889113,0.8050613,0.8050643,0.5453999,0.679148,0.5593122
2020-10-15,0.762567,0.7511279,0.8361312,0.8416945,0.7090831,0.7049526,0.5649261
2020-10-16,0.7246572,0.7223375,0.7397568,0.7562119,0.5031748,0.5932985,0.6941116
2020-10-17,0.6905905,0.6887373,0.7934527,0.7545379,0.4840692,0.5550704,0.5556877
2020-10-18,0.7124418,0.6526822,0.7073904,0.6498812,0.4079774,0.5269543,0.5228239
2020-10-19,0.7042938,0.7790379,0.8592133,1.0066408,0.6338931,0.8081868,0.6375436
2020-10-20,0.734062,0.7993934,0.8952565,0.9175512,0.5651843,0.8043238,0.6939688
2020-10-21,0.832129,0.7903477,0.9115538,0.8434058,0.651637,0.8228465,0.7121825
2020-10-22,0.7378464,0.7553725,0.7430955,0.7633376,0.6135357,0.6549207,0.7104051
2020-10-23,0.6634059,0.7156604,0.7331212,0.7917852,0.5422717,0.6222532,0.5738466
2020-10-24,0.6567381,0.6980922,0.7247118,0.6930541,0.495531,0.6384247,0.4774974
2020-10-25,0.5768679,0.5726552,0.7476564,0.7591901,0.4520471,0.6476915,0.4370575
2020-10-26,0.7561813,0.6901684,0.8071485,0.8440385,0.4977085,0.717874,0.5956892
2020-10-27,0.8367159,0.8309068,0.9232916,0.9194806,0.5998679,0.7593742,0.7049478
2020-10-28,0.9218861,0.7841671,0.944432,1.0113022,0.6198827,0.8542658,0.666743
