time_value,179,180,181,183,184,185,186,187,188
2020-08-01,0.5324467,0.6693808,0.7362316,0.682247,0.6383257,0.4251092,0.9319167,0.6082709,0.5337184
2020-08-02,0.5028031,0.6790136,0.6897095,0.6706248,0.5958076,0.3999925,0.8373709,0.6597717,0.5517083
2020-08-03,0.5288885,0.7564562,0.7490641,0.8290174,0.6741088,0.5091438,0.9759167,0.8164166,0.6211636
2020-08-04,0.5438827,0.7788819,0.7230133,0.7554586,0.7413938,0.5314421,0.8391376,0.7600015,0.7347107
2020-08-05,0.6060119,0.6465097,0.7735932,0.7362154,0.6817994,0.4966808,0.9503292,0.7621293,0.7164818
2020-08-06,0.5805246,0.7106938,0.7878027,0.7162873,0.6009081,0.5810214,0.9988417,0.7174439,0.6827749
2020-08-07,0.4755207,0.7012611,0.6866622,0.7336705,0.7007028,0.5500314,0.9438167,0.6970858,0.5676174
2020-08-08,0.4269847,0.5347918,0.5739072,0.6508178,0.5045043,0.5237638,0.7855834,0.748923,0.4964543
2020-08-09,0.4251687,0.6515746,0.7343272,0.7259261,0.6811004,0.5549404,0.9635208,0.6842054,0.6162839
2020-08-10,0.5583558,0.6592813,0.6338309,0.7635164,0.7967832,0.6104819,0.8242625,0.6785536,0.6093149
2020-08-11,0.4828498,0.6161646,0.7023263,0.7189475,0.6013248,0.6125999,0.914975,0.7517064,0.6673088
2020-08-12,0.6110548,0.891089,0.6249038,0.792204,0.5698948,0.8223654,0.8773042,0.8136703,0.7619774
2020-08-13,0.6372913,0.7693093,0.6769935,0.7805191,0.6216853,0.7044028,0.8823292,0.765398,0.5724315
2020-08-14,0.5463887,0.621618,0.6278132,0.7056762,0.755419,0.6662152,0.8051876,0.6977801,0.5059734
2020-08-15,0.490952,0.6168245,0.5975853,0.7000529,0.646675,0.5754643,0.8303625,0.7052967,0.533111
2020-08-16,0.4158507,0.5211784,0.6340235,0.6679555,0.5182751,0.5106472,0.8374708,0.644631,0.6103302
2020-08-17,0.5214138,0.8463568,0.7503456,0.7370611,0.7594159,0.493102,0.9679167,0.8359694,0.6863449
2020-08-18,0.5837999,0.7416346,0.7328107,0.6996549,0.8429889,0.6842016,0.8933542,0.8218372,0.5795158
2020-08-19,0.6023226,0.7550037,0.7378913,0.7393771,0.7128703,0.4765812,0.9019,0.8498739,0.5640665
2020-08-20,0.5211261,0.6753312,0.6990922,0.7081643,0.6997919,0.6134415,0.8744125,0.7523728,0.7070568
2020-08-21,0.495123,0.5481983,0.6316157,0.6684663,0.8090062,0.5346934,0.7811876,0.7161308,0.5506652
2020-08-22,0.5185906,0.5433899,0.6345516,0.6888739,0.7672698,0.5196572,0.7872376,0.6437502,0.6008366
2020-08-23,0.4270388,0.6557438,0.6253804,0.6398872,0.7530225,0.7363519,0.7973375,0.6438972,0.4980523
2020-08-24,0.5766368,0.8651399,0.7277065,0.7869945,0.9219482,0.7833532,0.9278334,0.7041484,0.6929203
2020-08-25,0.5868845,0.7449682,0.679058,0.7917331,0.8591232,0.7480201,0.8432542,0.8109322,0.6339698
2020-08-26,0.6245292,0.710286,0.6223471,0.741367,0.9991191,0.8085778,0.8286584,0.6743539,0.6817856
2020-08-27,0.5184304,0.6882251,0.6824624,0.6906626,0.7619133,0.6710103,0.8893375,0.7054052,0.556804
2020-08-28,0.3816559,0.5794385,0.5630484,0.6273489,0.7776656,0.8308345,0.7917334,0.567144,0.4002888
2020-08-29,0.4146265,0.4513416,0.5454828,0.6216053,0.68894,0.8915501,0.7583792,0.6730535,0.4836736
2020-08-30,0.5558625,0.6272623,0.5846927,0.6709788,0.7530919,0.7022991,0.7517667,0.6182506,0.6162676
2020-08-31,0.5468613,0.8517358,0.6962555,0.7617537,0.889923,0.7251029,0.8928917,0.6489836,0.6729075
2020-09-01,0.5230591,0.6953827,0.6158396,0.7152415,0.9171142,0.6559867,0.7130543,0.7314959,0.772231
2020-09-02,0.465391,0.6271714,0.6870988,0.7022429,0.8403838,0.6533958,0.8172709,0.6337785,0.7444594
2020-09-03,0.554053,0.6443928,0.686294,0.7109061,0.8223778,0.6965618,0.8684458,0.6720844,0.766517
2020-09-04,0.3540815,0.526887,0.5874896,0.5907319,0.7223053,0.6047561,0.8008584,0.5192372,0.7323281
2020-09-05,0.4966155,0.4893665,0.5757882,0.5893579,0.7038034,0.4846984,0.7828917,0.5402535,0.4774879
2020-09-06,0.4156503,0.511132,0.6247436,0.6249812,0.6662748,0.6704504,0.7839667,0.5438174,0.6449757
2020-09-07,0.4766914,0.6174576,0.6017157,0.6335059,0.7275812,0.711435,0.8060833,0.5850048,0.6010342
2020-09-08,0.6079698,0.7386839,0.6905947,0.728399,0.7018886,0.4850817,0.8580667,0.6365737,0.7334196
2020-09-09,0.5556641,0.7080835,0.6141228,0.7123096,0.8858255,0.4897862,0.7992875,0.6909376,0.6501301
2020-09-10,0.4495458,0.7289182,0.6172103,0.6831507,0.7622279,0.546689,0.8133542,0.7115274,0.5146708
2020-09-11,0.451355,0.6277279,0.605577,0.5891622,0.7419465,0.5347797,0.8044458,0.5820282,0.5072729
2020-09-12,0.3800277,0.4968563,0.5170364,0.5426393,0.6637735,0.3572675,0.6832042,0.530116,0.5144853
2020-09-13,0.4245224,0.5889549,0.4685281,0.605601,0.6960403,0.5163708,0.6236667,0.4931392,0.4459674
2020-09-14,0.4510162,0.7752864,0.6146089,0.662531,0.7746696,0.6024597,0.7802959,0.6522699,0.5585301
2020-09-15,0.6012955,0.6218705,0.6495262,0.6038622,1.060904,0.4844639,0.8613875,0.6694485,0.5850554
2020-09-16,0.5464644,0.7223106,0.6537262,0.6795381,1.0304062,0.4832621,0.8157834,0.6852625,0.4787249
2020-09-17,0.6210714,0.5849195,0.6585547,0.6641404,0.7176997,0.4772501,0.7993542,0.639371,0.5609834
2020-09-18,0.4690414,0.6544508,0.6349785,0.5677005,0.5413832,0.3345457,0.801025,0.6363634,0.3548245
2020-09-19,0.4021573,0.5189923,0.560367,0.5555868,0.589443,0.4586889,0.6991709,0.5261301,0.3762474
2020-09-20,0.4280372,0.53909,0.6253903,0.5603507,0.7831419,0.5241214,0.843175,0.644321,0.3656606
2020-09-21,0.5492829,0.6383527,0.6912659,0.6577741,0.7663441,0.552167,0.8854542,0.7419171,0.4327114
2020-09-22,0.4677811,0.7338121,0.6439315,0.6802931,0.8093569,0.4737694,0.8037501,0.7191145,0.6233468
2020-09-23,0.5575653,0.6267336,0.6572201,0.6458435,0.704895,0.4553495,0.8323292,0.7494887,0.4705113
2020-09-24,0.476077,0.626007,0.7053518,0.6319456,0.8508933,0.4344286,0.8960833,0.738228,0.5145758
2020-09-25,0.4841067,0.578049,0.5915788,0.5430483,0.6484794,0.3903062,0.7959333,0.6636974,0.6264089
2020-09-26,0.4172324,0.4768993,0.5667362,0.4568563,0.6080841,0.4742777,0.7628417,0.5414941,0.3185482
2020-09-27,0.4983141,0.5338941,0.6271954,0.5265083,0.6439449,0.5003912,0.7653709,0.5735726,0.3705189
2020-09-28,0.4919319,0.5908693,0.6590557,0.6027482,0.6867375,0.5677175,0.8435708,0.5675794,0.4641293
2020-09-29,0.4747294,0.7121143,0.5870853,0.620208,0.7123214,0.600576,0.7713709,0.6113469,0.5181905
2020-09-30,0.6560944,0.5210622,0.6711687,0.6152079,0.6306078,0.5270469,0.8450916,0.7042329,0.4438701
