time_value,325,326,327,328,329,330,331,332,334,335
2020-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-13,0.0,0.0,0.0,11.1649433,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,0.0,0.0,0.0,10.0320138,6.7411955,0.0,0.0,0.0,0.0,0.0
2020-09-15,0.0,0.0,12.4202139,9.1803402,9.7417276,0.0,0.0,0.0,0.0,0.0
2020-09-16,0.0,0.0,10.5594267,9.3944091,10.15469,0.0,0.0,0.0,0.0,0.0
2020-09-17,0.0,0.0,10.053512,7.1406299,8.8240278,0.0,0.0,0.0,0.0,0.0
2020-09-18,0.0,0.0,0.0,7.0131571,7.5444575,0.0,0.0,0.0,0.0,0.0
2020-09-19,0.0,0.0,8.6319512,6.2406329,6.7649367,0.0,0.0,0.0,0.0,0.0
2020-09-20,0.0,0.0,0.0,3.60039,7.534309,0.0,0.0,0.0,0.0,0.0
2020-09-21,0.0,0.0,0.0,0.0,4.1943251,0.0,0.0,0.0,0.0,0.0
2020-09-22,0.0,0.0,0.0,0.0,5.2312942,0.0,0.0,0.0,0.0,0.0
2020-09-23,0.0,0.0,0.0,0.0,5.8770606,0.0,0.0,0.0,0.0,0.0
2020-09-24,0.0,0.0,0.0,0.0,6.2278578,0.0,0.0,0.0,0.0,0.0
2020-09-25,0.0,0.0,0.0,0.0,6.6480219,0.0,0.0,0.0,0.0,0.0
2020-09-26,0.0,0.0,0.0,0.0,8.3115143,0.0,0.0,0.0,0.0,0.0
2020-09-27,0.0,0.0,0.0,1.7137671,6.8637678,0.0,0.0,0.0,0.0,0.0
2020-09-28,0.0,0.0,0.0,0.4807692,7.8569643,0.0,0.0,0.0,0.0,0.0
2020-09-29,0.0,0.0,0.0,0.0,7.9934613,0.0,0.0,0.0,0.0,0.0
2020-09-30,0.0,0.0,0.0,0.462963,6.3269775,0.0,0.0,0.0,0.0,0.0
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,0.0,0.0,0.0,0.0,7.3137176,0.0,0.0,0.0,0.0,0.0
2020-10-03,0.0,0.0,0.0,0.0,7.8608526,0.0,0.0,0.0,0.0,0.0
2020-10-04,0.0,0.0,0.0,0.0,7.6723485,0.0,0.0,0.0,0.0,0.0
2020-10-05,0.0,0.0,0.0,0.0,6.1217559,0.0,0.0,0.0,0.0,0.0
2020-10-06,0.0,0.0,0.0,0.0,5.1034591,0.0,0.0,0.0,0.0,0.0
2020-10-07,0.0,0.0,0.0,0.0,6.0807879,0.0,0.0,0.0,0.0,0.0
2020-10-08,0.0,0.0,0.0,0.0,6.3737163,0.0,0.0,0.0,0.0,0.0
2020-10-09,0.0,0.0,9.4326476,0.0,7.5200307,0.0,0.0,0.0,0.0,0.0
2020-10-10,0.0,0.0,0.0,0.0,6.7027852,0.0,0.0,0.0,0.0,0.0
2020-10-11,0.0,0.0,0.0,3.4111196,6.3866257,0.0,0.0,0.0,0.0,0.0
2020-10-12,0.0,0.0,11.1819488,0.0,7.5848142,0.0,0.0,0.0,0.0,0.0
2020-10-13,0.0,0.0,7.8815823,0.0,7.0916667,0.0,0.0,0.0,0.0,0.0
2020-10-14,0.0,0.0,7.454304,4.0415682,7.4720661,0.0,0.0,0.0,0.0,0.0
2020-10-15,0.0,0.0,6.8628798,0.0,8.8820394,0.0,0.0,0.0,0.0,0.0
2020-10-16,0.0,0.0,7.163051,2.5404205,7.7032519,0.0,0.0,0.0,0.0,0.0
2020-10-17,0.0,0.0,7.3620105,1.5992059,9.6268696,0.0,0.0,0.0,0.0,0.0
2020-10-18,0.0,0.0,9.1011891,0.0,13.3211841,11.9161121,0.0,0.0,0.0,0.0
2020-10-19,0.0,0.0,9.6807654,5.0103159,12.7194414,0.0,0.0,0.0,0.0,0.0
2020-10-20,0.0,0.0,10.438241,6.1430916,14.8333699,0.0,0.0,0.0,0.0,0.0
2020-10-21,0.0,0.0,9.608691,5.6254222,13.1637988,10.8706012,0.0,0.0,0.0,0.0
2020-10-22,0.0,0.0,7.1585559,5.8029546,11.0219516,0.0,0.0,0.0,0.0,0.0
2020-10-23,0.0,0.0,0.0,7.9851322,12.6818551,0.0,0.0,0.0,0.0,0.0
2020-10-24,0.0,0.0,0.0,8.5975268,13.0142236,0.0,0.0,0.0,0.0,0.0
2020-10-25,0.0,0.0,14.67282,9.3988145,11.3226411,0.0,0.0,0.0,0.0,0.0
2020-10-26,0.0,0.0,15.6175935,12.4538077,10.2121415,0.0,0.0,0.0,0.0,0.0
2020-10-27,0.0,0.0,15.3931938,11.7462567,11.4658565,0.0,0.0,0.0,0.0,0.0
2020-10-28,0.0,0.0,0.0,12.7494851,11.9450386,0.0,0.0,0.0,0.0,0.0
2020-10-29,0.0,0.0,0.0,12.7249942,12.9794669,0.0,0.0,0.0,0.0,0.0
2020-10-30,0.0,0.0,0.0,10.7301712,11.7707979,0.0,0.0,0.0,0.0,0.0
